"sim","N","beta1","muU","sigmaU","pV","avg_prev","beta_noY","se_beta_noY","beta_Y","se_beta_Y","beta_logY","se_beta_logY","beta_logYoverPop","se_beta_logYoverPop","beta_logY_logPop","se_beta_logY_logPop"
"11428-1",340,0.00995033085316809,-0.7,0.6,0.1,0.0719115717754059,0.00904543911839427,0.00247451356967052,0.00872774831470937,0.00205164574378652,0.00902512766827109,0.00259030350698192,0.00777383279554721,0.0024942531789546,0.00727186674229073,0.00215180118954379
"11428-2",340,0.00995033085316809,-0.7,0.6,0.1,0.071928532753997,0.00976925930734935,0.00184613496177135,0.0100653331093463,0.00198022031598974,0.0100160102328243,0.00185818681888907,0.0100532169934482,0.00188647146645014,0.0100353091124093,0.00184489794509179
"11428-3",340,0.00995033085316809,-0.7,0.6,0.1,0.0715210041341601,0.00825156889053121,0.0022946352403098,0.0077411332832554,0.00251429375943309,0.00770624872319316,0.00218607453136978,0.00788642279570762,0.00224375874533797,0.00799736848667368,0.00210662990731323
"11428-4",340,0.00995033085316809,-0.7,0.6,0.1,0.0716924699853571,0.0127495361748077,0.00216677922923139,0.0137958755595297,0.00217974891191292,0.0137065691557633,0.00235787880645972,0.0138757815040695,0.00219456794355813,0.0140490597693006,0.0021319745439125
"11428-5",340,0.00995033085316809,-0.7,0.6,0.1,0.0720213325426165,0.00803691733052368,0.00194789896085201,0.00857792286586476,0.00203232951135759,0.00860948620862187,0.00218954775744017,0.008883602408695,0.00230678339537654,0.00882842636477698,0.0020384851314978
"11428-6",340,0.00995033085316809,-0.7,0.6,0.1,0.0717318884507323,0.00910396103561534,0.00173678219756551,0.0098100618274918,0.00180141844805086,0.00962732075604708,0.00213026588991669,0.00957257950997354,0.00191788160450999,0.00953447490605822,0.00190456461575907
"11428-7",340,0.00995033085316809,-0.7,0.6,0.1,0.0718989536377477,0.0101069390473366,0.00221264520070273,0.0110162146465244,0.00275875114801557,0.0110608639473444,0.00204900578927862,0.0112510725386488,0.00240578646650866,0.0116177876573871,0.00225654782437045
"11428-8",340,0.00995033085316809,-0.7,0.6,0.1,0.0719992159556472,0.00925635673056519,0.00217774093911042,0.00907924698906533,0.00223269067548995,0.00903504646202978,0.0021557585100254,0.00908288251087691,0.00208207949655579,0.00930120575812073,0.00213737908419556
"11428-9",340,0.00995033085316809,-0.7,0.6,0.1,0.0712896880229145,0.0104883477398902,0.00217711072783398,0.0104563575671227,0.00201638046736827,0.0104060237054333,0.00196624995056114,0.0106363858153166,0.00216894425757037,0.0104317910805748,0.00216761450534719
"11428-10",340,0.00995033085316809,-0.7,0.6,0.1,0.0714706252318154,0.0111642915050019,0.00187503787749745,0.0119248687429547,0.00231347131444095,0.011753070115461,0.00209287983035864,0.0114128450884295,0.00204395309144507,0.0113385483695767,0.00195301627295105
