"sim","N","beta1","muU","sigmaU","pV","avg_prev","beta_noY","se_beta_noY","beta_Y","se_beta_Y","beta_logY","se_beta_logY","beta_logYoverPop","se_beta_logYoverPop","beta_logY_logPop","se_beta_logY_logPop"
"11429-1",340,0.00995033085316809,-0.7,0.6,0.1,0.0718011956840849,0.0123670512557879,0.0030246564174729,0.0141237455900332,0.00259970337924107,0.0138415194723385,0.00290093193186863,0.01422577414103,0.00292383807873568,0.0140247644846289,0.00298473607123044
"11429-2",340,0.00995033085316809,-0.7,0.6,0.1,0.0720428553825203,0.00984608277923652,0.0016481839080511,0.0109891411723164,0.00161023081547757,0.0110579204643505,0.00163268613522144,0.011013821029462,0.00155422374427463,0.0110488417247989,0.0017140738313893
"11429-3",340,0.00995033085316809,-0.7,0.6,0.1,0.0713359214381436,0.00895617272578348,0.00244032107048855,0.010148033707419,0.00233732172657143,0.0101617324448354,0.00217511633456687,0.0102855673760084,0.00251123901822728,0.00956831910475465,0.00239137127978678
"11429-4",340,0.00995033085316809,-0.7,0.6,0.1,0.0719351370600754,0.00881484932045864,0.00186989978142877,0.00887131888480411,0.00170037650796079,0.00880703102629027,0.00182461624405211,0.00912207159259947,0.00179906586906223,0.00912242649520323,0.00175990460443664
"11429-5",340,0.00995033085316809,-0.7,0.6,0.1,0.0716184966087214,0.00955628125888583,0.00229716983723776,0.00803540322812208,0.00216564044478003,0.00794866952223408,0.00233417920975617,0.00731072735015673,0.00256980662957724,0.00724462986697904,0.00239793642055233
"11429-6",340,0.00995033085316809,-0.7,0.6,0.1,0.0714691025241891,0.010084746822872,0.0020842212059527,0.00991992274525929,0.00236351362421533,0.0100779968140299,0.00231796480594915,0.00983638259390181,0.00208968076540171,0.0099164591441545,0.00211515545634189
"11429-7",340,0.00995033085316809,-0.7,0.6,0.1,0.0718916384322057,0.00941265348019796,0.00192289159660321,0.01247267904503,0.00198340221533133,0.0125155361278078,0.00184403452854697,0.0127323543997203,0.00208385293216033,0.0127465381571475,0.00194370667774102
"11429-8",340,0.00995033085316809,-0.7,0.6,0.1,0.0715501825421361,0.00879875584182111,0.00246899390302259,0.00875008660597482,0.00246549474062441,0.00859400081806339,0.00225225081658777,0.00850991531353443,0.00224391207984601,0.00867264181033573,0.00240417121790365
"11429-9",340,0.00995033085316809,-0.7,0.6,0.1,0.0717832284536448,0.0102838698753799,0.00234330184581296,0.00979347186461983,0.00190574626870662,0.0100634082130053,0.00257051559303159,0.0100649381681413,0.00253827716866563,0.0101941301458052,0.00255600629229621
"11429-10",340,0.00995033085316809,-0.7,0.6,0.1,0.0716454547887666,0.00920816431133636,0.00232839944186138,0.00899239930747073,0.00254622665922492,0.00884908421657442,0.00237691083699293,0.00857523975076632,0.0024135656396499,0.00864296893624705,0.00256540145058564
"11429-11",340,0.00995033085316809,-0.7,0.6,0.1,0.0718926018869142,0.0110145378171981,0.00177657565886785,0.0116301033412611,0.0017293318949765,0.0114988668689682,0.00174829564805813,0.0123008812314593,0.00171552933741392,0.0121841734836678,0.00201071987516899
"11429-12",340,0.00995033085316809,-0.7,0.6,0.1,0.0719063647385111,0.00753128359983988,0.00202623737394783,0.00849180432836034,0.00208704733649891,0.00861683009724958,0.00215740056599333,0.00837256633522881,0.00205385269476094,0.00847055691481991,0.00197094419015481
"11429-13",340,0.00995033085316809,-0.7,0.6,0.1,0.0716467004844702,0.0116672603545669,0.00192815934753968,0.0130263933933963,0.00199198648522297,0.0130271852470659,0.00192550243498614,0.0140636359777476,0.00160125439426367,0.014113057776343,0.00178752512715214
"11429-14",340,0.00995033085316809,-0.7,0.6,0.1,0.0716985148097797,0.00900123138613317,0.00218805510542766,0.0103565094166959,0.00216412484444598,0.0104208292010628,0.00261053633760788,0.0102922928383692,0.00220696338659258,0.0102334123697103,0.00258221119209574
"11429-15",340,0.00995033085316809,-0.7,0.6,0.1,0.0719726497002994,0.00874977699698199,0.0023778338234309,0.00834591638091652,0.00330049314792672,0.00842704096604159,0.00288594862968768,0.00809737410708013,0.00284797512597395,0.00821901405315387,0.00306541172338242
"11429-16",340,0.00995033085316809,-0.7,0.6,0.1,0.0719204578981663,0.0108749231294402,0.00176065899746992,0.0107114797657019,0.00182172547776671,0.0106485814713536,0.00180447786270762,0.0108541646847832,0.00168250152369456,0.0108531947380337,0.00181300174092582
