"sim","N","beta1","muU","sigmaU","q","avg_prev","beta_noY","se_beta_noY","beta_Y","se_beta_Y","beta_logY","se_beta_logY","beta_logYoverPop","se_beta_logYoverPop","beta_logY_logPop","se_beta_logY_logPop"
"11422-254",2169,0.00995033085316809,-0.7,0.8,0.1,0.113524924141396,0.00909208776422765,0.000616491015113739,0.00968269470737646,0.000628260559221834,0.00964368646716597,0.00060037764071211,0.00981173726142453,0.000579539103383989,0.00980562548939936,0.000578995858103318
"11422-255",2169,0.00995033085316809,-0.7,0.8,0.1,0.113490291023125,0.0101362580285937,0.000635565430067102,0.0107394813407976,0.000574269650316157,0.0106912136898849,0.000521129624765704,0.0106878804117566,0.000656283892281245,0.0106940274903713,0.000523954734830853
"11422-256",2169,0.00995033085316809,-0.7,0.8,0.1,0.113653689051665,0.009895059990381,0.000629047715439396,0.0102536372779598,0.000622975827208655,0.0102830251646459,0.000536791409989384,0.0103852894519952,0.000576389458148664,0.0103177637633316,0.000595381657489204
"11422-257",2169,0.00995033085316809,-0.7,0.8,0.1,0.113636332028978,0.0104236279835374,0.00059794376153415,0.0108540830468511,0.000634034726959873,0.01086098792399,0.000558802219954351,0.0109691693096882,0.000485511308245599,0.0109505973334077,0.000568307083382585
"11422-258",2169,0.00995033085316809,-0.7,0.8,0.1,0.113724416338764,0.0100532349004771,0.000612496497996063,0.0108505917730458,0.000595047663263212,0.0107970179969635,0.000591038784842603,0.0107695652414234,0.000611560643928719,0.0107056960002907,0.000563751051253649
"11422-259",2169,0.00995033085316809,-0.7,0.8,0.1,0.113595235515269,0.00939172951467223,0.000556839340449206,0.00978359333968504,0.000623664323261627,0.00975390301855812,0.000684387284643857,0.00951979370018576,0.000643412318013795,0.0095841700036295,0.000622430909613953
"11422-260",2169,0.00995033085316809,-0.7,0.8,0.1,0.113554192587159,0.00953516694671493,0.000559118875918299,0.0100695511163668,0.000543124437023803,0.0100895669423724,0.000544008867298273,0.00988118642439634,0.000580001982761621,0.00998920777933383,0.000583422129207614
"11422-261",2169,0.00995033085316809,-0.7,0.8,0.1,0.113613294542446,0.00932358607269696,0.000552341015204054,0.00974578093547454,0.000515634657691703,0.00970703615559916,0.000525810038617423,0.00975719128046518,0.000571806980062392,0.00977442425635583,0.000522111775545107
"11422-262",2169,0.00995033085316809,-0.7,0.8,0.1,0.11359102796985,0.0102055481307487,0.000547368215200573,0.0107564792301942,0.000514065207124008,0.0107834614654258,0.00044757491744592,0.0109787218525033,0.000553296807627978,0.0109651594562838,0.000524851643676434
"11422-263",2169,0.00995033085316809,-0.7,0.8,0.1,0.113601732192709,0.00895913596479577,0.000507651187770256,0.00952229303192742,0.000478997712177893,0.00949934467384901,0.000495545533424299,0.00957300236781123,0.000586727436602801,0.00954236939487064,0.000471562026092135
"11422-264",2169,0.00995033085316809,-0.7,0.8,0.1,0.113591916802664,0.00957803483470668,0.000611724679054648,0.0100234341169292,0.000640947704408208,0.00997802937788616,0.000863993762933054,0.0100209131437211,0.000514345448169471,0.0100105584048213,0.000637179813719853
"11422-265",2169,0.00995033085316809,-0.7,0.8,0.1,0.113495975901088,0.00990227755421956,0.000567225843179825,0.0103286501528516,0.000620509353530249,0.0103783021881317,0.00056085044221444,0.010479900573611,0.000621028935677679,0.0104082012801213,0.00059932426274361
"11422-266",2169,0.00995033085316809,-0.7,0.8,0.1,0.113646392732679,0.0103741349426956,0.000608059776922532,0.0108466370359648,0.000558131333799721,0.0108209553476708,0.000595202807236084,0.0108779700872084,0.000540039397973532,0.0108793162641423,0.000503558330366351
"11422-267",2169,0.00995033085316809,-0.7,0.8,0.1,0.113607667184959,0.00953251689314754,0.000606803721702247,0.0099467166336993,0.000569357763785725,0.00988046062353979,0.00059055398791122,0.0099309647798453,0.000546921860838171,0.00996293588803197,0.000522563726064234
"11422-268",2169,0.00995033085316809,-0.7,0.8,0.1,0.113567404491807,0.00947283828677485,0.000607631466911486,0.00966822232318938,0.00079014886716501,0.00965474973932754,0.00060927789387698,0.00957884967371033,0.000549110333519969,0.00961173965760534,0.000636703815749748
"11422-269",2169,0.00995033085316809,-0.7,0.8,0.1,0.113369834121696,0.00917244714091856,0.000601502629042653,0.00912792228002423,0.000711346591502496,0.00913311982186605,0.000687479624019072,0.00915605910464267,0.000690916162881942,0.00916023679635226,0.000547424098371344
"11422-270",2169,0.00995033085316809,-0.7,0.8,0.1,0.113693878362202,0.00897957924334881,0.000582510316845813,0.00905150309019414,0.000508942596967652,0.00904308157443039,0.000539064503656399,0.00909769025832423,0.000551149300909357,0.00908252223870287,0.000513425867780746
"11422-271",2169,0.00995033085316809,-0.7,0.8,0.1,0.113832540002294,0.0096737522312269,0.00063598205041085,0.0100870321121362,0.000563657817438323,0.0100703703774789,0.00046487189030755,0.0100532532358752,0.000640063183748947,0.0100456236722597,0.00058465260480208
"11422-272",2169,0.00995033085316809,-0.7,0.8,0.1,0.113462064203762,0.00950337807692249,0.000598420228709838,0.0101884449367221,0.000535172849260666,0.0101862302838575,0.000564737319336844,0.0102950441387242,0.000517989882788296,0.010262497606504,0.000538878739862003
"11422-273",2169,0.00995033085316809,-0.7,0.8,0.1,0.113576614069903,0.010027453524282,0.000558039501857542,0.0102712738303773,0.000709289970187945,0.0102119074752958,0.00060394798380068,0.0103754389713278,0.00063758822165706,0.0102765371322685,0.000605727794145813
"11422-274",2169,0.00995033085316809,-0.7,0.8,0.1,0.113590185277579,0.0091957975620592,0.000587683065933464,0.00952297009983113,0.000521315209894005,0.00954540535108227,0.000597585684433882,0.00959916282466649,0.000594174824526513,0.0096068975280207,0.000524426895697003
"11422-275",2169,0.00995033085316809,-0.7,0.8,0.1,0.11359282947951,0.0098656949224908,0.000544260680346379,0.0101144443459046,0.000548603338277077,0.0100679982396898,0.000556093302908065,0.0102505846978864,0.000567803754935041,0.0102596625934293,0.000474379295253607
"11422-276",2169,0.00995033085316809,-0.7,0.8,0.1,0.113674660597062,0.0095974537996693,0.000535563395143826,0.0101203208227491,0.000579268230822231,0.0101338547494998,0.000641952363577952,0.0102459414350773,0.000590496693109149,0.010300980649684,0.000568223999788583
"11422-277",2169,0.00995033085316809,-0.7,0.8,0.1,0.113739585188664,0.0095530543892016,0.000543806615627613,0.0100180597345806,0.000511573597912149,0.0100081964906499,0.00052942694112248,0.0100593878255455,0.000478386741617267,0.0100156164612704,0.000562438937215644
"11422-278",2169,0.00995033085316809,-0.7,0.8,0.1,0.113660946482514,0.00901245018750607,0.00058085887482879,0.0093670795126845,0.000553989150332248,0.00935068279786555,0.000479572480260064,0.00922357772300492,0.000522029248170589,0.00917281978060329,0.000509183692431891
"11422-279",2169,0.00995033085316809,-0.7,0.8,0.1,0.113724379431955,0.00974280316897156,0.000621764632994033,0.0102632855257987,0.000717198715750552,0.0102931818826316,0.000607172926936591,0.0103799389736457,0.000751259429160319,0.0104084574639255,0.000581643643741694
"11422-280",2169,0.00995033085316809,-0.7,0.8,0.1,0.113628128881613,0.00961826437709557,0.000609550712343931,0.0104776423031234,0.000686983403248217,0.0104867859667185,0.000547370464123492,0.0104061188974631,0.000600904045345635,0.0104415746486443,0.000501128175237973
"11422-281",2169,0.00995033085316809,-0.7,0.8,0.1,0.113565520966434,0.00906877314142635,0.000629738861198248,0.00952073962842655,0.000791831290916478,0.00954006863193037,0.000768313526964048,0.00952362904251295,0.000591374472239259,0.00949950271819266,0.000541237565701676
"11422-282",2169,0.00995033085316809,-0.7,0.8,0.1,0.113564964378622,0.00941034136771133,0.000507967644701011,0.00955850624736486,0.000563931900578157,0.00959675387338348,0.000671101893410824,0.00967675033481555,0.000567693173907751,0.0097291970466878,0.000539902569210196
"11422-283",2169,0.00995033085316809,-0.7,0.8,0.1,0.113417852803224,0.00978918713175355,0.000581628689831453,0.0100889061290057,0.00054306200126342,0.010076418944157,0.000571587052834989,0.0100271545572891,0.000501491863029167,0.0100072646173422,0.000650459697276521
"11422-284",2169,0.00995033085316809,-0.7,0.8,0.1,0.113644650838612,0.00886856405558354,0.00054091676231964,0.00897721598574363,0.000571256061127212,0.00896224802499254,0.000692292470740065,0.00905103222463803,0.000569678367650008,0.00906262667029432,0.000607005745716215
"11422-285",2169,0.00995033085316809,-0.7,0.8,0.1,0.11372417413732,0.00988084932407994,0.000548643399072629,0.0107307443465814,0.000554891686339612,0.0106759130339444,0.000531727038725221,0.0106118160434403,0.000555168578107888,0.0105172781792764,0.000613626744482887
"11422-286",2169,0.00995033085316809,-0.7,0.8,0.1,0.113690598206901,0.00991967171572872,0.000585310770332526,0.010557492747303,0.00052481344454942,0.0105447219704951,0.00059175432287118,0.0106567375991953,0.00054678531806763,0.0106869820376335,0.000584100652299898
"11422-287",2169,0.00995033085316809,-0.7,0.8,0.1,0.113580623124098,0.00956932678898836,0.00070640275363858,0.00999275482804791,0.000587941449988011,0.00998136593496156,0.000546673059676013,0.0100282535652487,0.000624409830046067,0.0100230227531753,0.000599611956981546
"11422-288",2169,0.00995033085316809,-0.7,0.8,0.1,0.113514491923347,0.00932292670858293,0.000517553634064328,0.00961517134872839,0.000566943835261295,0.00958683088674573,0.000644474863967355,0.00969182319206394,0.000573538450037821,0.00963508238647941,0.000605520826686036
"11422-289",2169,0.00995033085316809,-0.7,0.8,0.1,0.113582729353575,0.00892912258939751,0.000616596826470434,0.00990259082321169,0.000565940316908168,0.00982663660716867,0.000590464121459544,0.00982922888135459,0.000614493396711761,0.00986510450079114,0.000585879954754453
"11422-290",2169,0.00995033085316809,-0.7,0.8,0.1,0.113624562017968,0.0104407762912675,0.00065215484004768,0.0111431037812569,0.000698218293437839,0.0111637973978134,0.000571726515054379,0.0112159347720198,0.000659267209203008,0.0112349881161037,0.000583250329729114
"11422-291",2169,0.00995033085316809,-0.7,0.8,0.1,0.113808718531299,0.0099157354746736,0.000639608083540331,0.0101811530738622,0.000600806541544892,0.0101592997626932,0.000541405236578036,0.0103122097374878,0.000483274353611242,0.0102394146984987,0.000598372563534772
"11422-292",2169,0.00995033085316809,-0.7,0.8,0.1,0.113731298584286,0.0100678522393967,0.000548138819717844,0.010600692407495,0.000677872726557959,0.0105678656146976,0.000634658020771697,0.0105707341056709,0.000573895699879942,0.0106036941132399,0.000481720940425253
"11422-293",2169,0.00995033085316809,-0.7,0.8,0.1,0.113627797230656,0.0097898371735449,0.000591060646129589,0.0103377871995567,0.000676929059849823,0.0103415123881727,0.000651540802095007,0.0103417668288443,0.000662185095522859,0.0103590417656079,0.00061910879850685
"11422-294",2169,0.00995033085316809,-0.7,0.8,0.1,0.113658217876264,0.00951602000583146,0.000551114278448641,0.00967667555649241,0.000593381261837338,0.00967282011663247,0.00057757914903527,0.00966655805018237,0.000598770946922121,0.00966543668049837,0.000479365449941029
"11422-295",2169,0.00995033085316809,-0.7,0.8,0.1,0.11375158278567,0.00993307222347143,0.000691775120261496,0.0102190500882621,0.000546990292927832,0.0101976634548075,0.000491008802638083,0.00998591572529284,0.000561849294810487,0.00999396759212835,0.000579794554895656
"11422-296",2169,0.00995033085316809,-0.7,0.8,0.1,0.113704493192666,0.00990784927526709,0.000535483220350007,0.01004744063384,0.000559778342466342,0.0100573994861469,0.000558611640617845,0.0101504548836502,0.000579389027592131,0.0101213103925853,0.000510717245108055
"11422-297",2169,0.00995033085316809,-0.7,0.8,0.1,0.11366155658827,0.00991060297208178,0.000507965845639013,0.010043879820655,0.000501566196160418,0.0100306250243963,0.000492296719054425,0.0100769025608443,0.000567431678843232,0.0100685520689429,0.00060024235944905
"11422-298",2169,0.00995033085316809,-0.7,0.8,0.1,0.113505690778777,0.00905967224342372,0.000693029985412476,0.00938798955372586,0.000594806373752921,0.00942271733512577,0.000620147392651315,0.00929168012553933,0.00063774948532211,0.00934926042289127,0.000535135214281702
"11422-299",2169,0.00995033085316809,-0.7,0.8,0.1,0.113613657390904,0.00979892908607161,0.000559300186737855,0.0101885259490595,0.000610745691141048,0.0101859215759441,0.000620794835580414,0.0102091701174636,0.000645632262818679,0.0102238056814546,0.000565412212049924
"11422-300",2169,0.00995033085316809,-0.7,0.8,0.1,0.113726829204383,0.00929784699929963,0.000513907488274637,0.0093520280990993,0.000524659281065587,0.00935180711025755,0.000575817436596437,0.00944800289078805,0.000518618972897835,0.00939116051035206,0.000529314777936738
"11422-301",2169,0.00995033085316809,-0.7,0.8,0.1,0.113547910522917,0.00913061082492522,0.000587350009785011,0.00885597357426335,0.000609060767652865,0.00885131808025777,0.000536921422832785,0.00895063424025269,0.000615274165301343,0.00909691617515843,0.000475161983673706
"11422-302",2169,0.00995033085316809,-0.7,0.8,0.1,0.113767197215516,0.00966114780106741,0.000669312409139484,0.00987646601980228,0.000611154941853399,0.00981002373604403,0.000651008896398777,0.00991228994514398,0.000750350767083482,0.00988284649787075,0.000661357927203662
"11422-303",2169,0.00995033085316809,-0.7,0.8,0.1,0.113393900020172,0.00964871036434307,0.000572169152021773,0.0102463746894361,0.000668914949047396,0.0102934738728124,0.000650708699633443,0.0103576884004872,0.000636832109710319,0.0102672181422593,0.00060693547254664
"11422-304",2169,0.00995033085316809,-0.7,0.8,0.1,0.113676953912565,0.00893427605256844,0.000651893635023247,0.00884203473854534,0.000600189055079744,0.00887138270057813,0.000534061818752187,0.00874591764827091,0.000530344795268159,0.00878540504105416,0.000656234015516668
"11422-305",2169,0.00995033085316809,-0.7,0.8,0.1,0.113644766129478,0.00951600792553324,0.000598233163558929,0.0100667072837912,0.000476353509704614,0.0100282210726811,0.000571381183084263,0.0101210270289296,0.000502053594987506,0.010118394474343,0.00055963464159381
"11422-306",2169,0.00995033085316809,-0.7,0.8,0.1,0.113736556736168,0.0094753637576594,0.000573033638665571,0.0102520751712324,0.000632485820244986,0.0102367288493965,0.00054107319694191,0.0102398661586912,0.000629869419205672,0.0102057144338496,0.000540314153556567
"11422-307",2169,0.00995033085316809,-0.7,0.8,0.1,0.113580201575648,0.0103846773630572,0.000551820444487277,0.0110637951037476,0.000559022443663402,0.0110909004251404,0.000615564454115217,0.0111014899320246,0.000537161877031289,0.0111407483340289,0.000747074409053088
"11422-308",2169,0.00995033085316809,-0.7,0.8,0.1,0.11363252698922,0.00908873766761318,0.000509611153347465,0.0100675745711112,0.000668552425852015,0.0100058643013178,0.00072079951265569,0.0100823556899624,0.000569962864206317,0.0100903867142659,0.000607161598282793
"11422-309",2169,0.00995033085316809,-0.7,0.8,0.1,0.113728024661615,0.0094761664741989,0.000631167656123704,0.0100424257990187,0.000729092629304788,0.0100224560768582,0.000588932094734286,0.0100869956594094,0.000547165844469965,0.0101019598818269,0.00060255959258187
"11422-310",2169,0.00995033085316809,-0.7,0.8,0.1,0.11385904448064,0.00966908989529864,0.000451525396838928,0.0102267838367595,0.000508971811490186,0.0102243271756424,0.000504722693322763,0.0102325098794824,0.000569905549301255,0.0102405834005632,0.000458303826551625
"11422-311",2169,0.00995033085316809,-0.7,0.8,0.1,0.113683856166263,0.00908471990493623,0.000583698382061633,0.00900380766944482,0.000517109973710041,0.0089603217928492,0.000545038635919876,0.00901773843475107,0.000560883490231889,0.00905504834604153,0.000641685133480073
"11422-312",2169,0.00995033085316809,-0.7,0.8,0.1,0.1136548696046,0.00972326904385569,0.000563569659274178,0.0105416206834897,0.000579491045521827,0.0105524387453517,0.000642657709417147,0.0105803591823609,0.000544359769692378,0.0106045622473434,0.000489298369848063
"11422-313",2169,0.00995033085316809,-0.7,0.8,0.1,0.113550946095219,0.00914174619422116,0.000559195501517437,0.00965400382392651,0.000590657064227458,0.00963354552776478,0.000629817098908217,0.00955638040935469,0.000558241737349695,0.0095531480774832,0.00058005444983528
"11422-314",2169,0.00995033085316809,-0.7,0.8,0.1,0.113914199536477,0.0092052443610061,0.000535288719702062,0.00972224729436775,0.000714791380735428,0.00968235887482447,0.000493527373434225,0.00977081202240108,0.00057387191114258,0.0098157974359944,0.000572671794114319
"11422-315",2169,0.00995033085316809,-0.7,0.8,0.1,0.113769314076434,0.00964118472686798,0.000548247505681869,0.0101434346825047,0.000582459800736051,0.0101620040836423,0.000504010049962449,0.0101496962608716,0.000529290662584423,0.0101554283570097,0.000502895850529657
"11422-316",2169,0.00995033085316809,-0.7,0.8,0.1,0.113678300937998,0.00954901213444651,0.000623219295373473,0.00988100845152657,0.00065028933521611,0.00982617836748895,0.000643610342174265,0.00986366547881088,0.00067625026967356,0.00985333712191788,0.000508346705889339
"11422-317",2169,0.00995033085316809,-0.7,0.8,0.1,0.113546975963304,0.00958982368024541,0.000541640616359043,0.00999246185514611,0.000550754648450784,0.00996905907391896,0.000522208301753668,0.010072590841127,0.000593408261873333,0.0100720072731559,0.000520665695211954
"11422-318",2169,0.00995033085316809,-0.7,0.8,0.1,0.113802655361457,0.00953619226812523,0.000662872815543025,0.00995100179702522,0.000499941986345015,0.00988802916004938,0.000480672280056318,0.0100663229487651,0.000502854982767112,0.0100607575028983,0.000622477684034155
"11422-319",2169,0.00995033085316809,-0.7,0.8,0.1,0.113565214429631,0.00917046045881554,0.000497690821103232,0.00955314109151506,0.000510008339648887,0.00954231695318215,0.000615506986842384,0.00968050529269147,0.000525293827400631,0.00965297417686357,0.000580219840687026
"11422-320",2169,0.00995033085316809,-0.7,0.8,0.1,0.11377131555385,0.0097628698929536,0.000554287990929161,0.00998826934459317,0.000572803557191976,0.00997477692365488,0.000612459502647658,0.0100549554010727,0.000494756803664797,0.0100386828234365,0.000650911935736509
"11422-321",2169,0.00995033085316809,-0.7,0.8,0.1,0.113661847179465,0.00930923655351938,0.000732234191916239,0.0098972745580165,0.00054743321646721,0.0098715162573742,0.000578676755175615,0.0099514194773626,0.000600556038556911,0.00992100093308149,0.000563022023535161
"11422-322",2169,0.00995033085316809,-0.7,0.8,0.1,0.113612788981606,0.00995058846568769,0.000527815240153444,0.010035169707343,0.000484201597141943,0.0100821271854536,0.00050369897361002,0.00999930891101439,0.000570341618395964,0.0100892010598306,0.000520740659190619
"11422-323",2169,0.00995033085316809,-0.7,0.8,0.1,0.11358247994851,0.00941207541503035,0.000665814180821951,0.0096080997312988,0.000540731794424229,0.00962844512475068,0.000479553872199071,0.00954357812775395,0.000503351343225364,0.00958545659971218,0.000530583558816424
"11422-324",2169,0.00995033085316809,-0.7,0.8,0.1,0.1137392621301,0.00971085143636763,0.000646988467565627,0.0104298607353133,0.000631734945088279,0.0104071962679657,0.000603632955182577,0.0104114410024261,0.000623750393401331,0.0104129525228932,0.000676469646346419
"11422-325",2169,0.00995033085316809,-0.7,0.8,0.1,0.113718870640183,0.00977233654448452,0.000641715428047835,0.0104263323612274,0.000516963503944473,0.0103835887649063,0.000642273761714485,0.0104754892640307,0.000534585733801418,0.0104247613117616,0.000592706202559493
"11422-326",2169,0.00995033085316809,-0.7,0.8,0.1,0.11356658854757,0.0101258720502243,0.000484179328967362,0.0107767188439946,0.00060807949574879,0.0107475287265529,0.000706645480657251,0.0108242911874841,0.000569918850453796,0.0108473246688321,0.000512295937329381
"11422-327",2169,0.00995033085316809,-0.7,0.8,0.1,0.113512220442633,0.00927360972406478,0.000617213361488732,0.00976368239900739,0.000570896209263484,0.00976340028091382,0.000618416772879198,0.00979896156064779,0.000555870446959016,0.00977569129008863,0.000658546761091943
"11422-328",2169,0.00995033085316809,-0.7,0.8,0.1,0.113658614661722,0.00985530155559146,0.000651685876553379,0.0109552689159061,0.000505546679090155,0.0109780037158568,0.00050888508930029,0.0108332467799483,0.000633736218017021,0.0108659576712742,0.000601107749460723
"11422-329",2169,0.00995033085316809,-0.7,0.8,0.1,0.113550277942002,0.00978908858104208,0.000834947404586627,0.0104348492822919,0.000556955726994617,0.0104431854626409,0.000555657370682017,0.0105697847443799,0.000650026438926064,0.0105702775238948,0.000621532938963194
"11422-330",2169,0.00995033085316809,-0.7,0.8,0.1,0.113709942219313,0.00972461787993043,0.000560294602711943,0.0103216456371517,0.000649983506863734,0.01029732920676,0.000613096942830387,0.0104276329090852,0.000666658150689353,0.0104061699680621,0.000617187180165681
"11422-331",2169,0.00995033085316809,-0.7,0.8,0.1,0.113717734516647,0.00862083415498125,0.000710132778494586,0.00909359793665238,0.000633914616269488,0.00909544716874416,0.00064446257868751,0.00918142280362767,0.000588032203639312,0.00917807637728195,0.000679018900956158
"11422-332",2169,0.00995033085316809,-0.7,0.8,0.1,0.113660862050198,0.00974050693584663,0.000671806453984184,0.0102075035796157,0.000735981933389049,0.0101803686860091,0.000686340712735377,0.010179403133487,0.000759744125757834,0.0101707992088361,0.0005805381078916
"11422-333",2169,0.00995033085316809,-0.7,0.8,0.1,0.113780315203202,0.00922781807154359,0.000618052492325017,0.00976620954491706,0.00066406475090431,0.00977346930503481,0.000662162545323325,0.00969278409672875,0.000704691941718905,0.00966390761598577,0.000661968748685395
"11422-334",2169,0.00995033085316809,-0.7,0.8,0.1,0.113564508278592,0.0097964487392944,0.000633634486346099,0.0104462438713387,0.000663183837035134,0.0104412797952058,0.00065812990628665,0.0105891508430778,0.000538221634932294,0.010635558843496,0.000626186225269314
"11422-335",2169,0.00995033085316809,-0.7,0.8,0.1,0.113648146800976,0.00969165716824616,0.000534654208336968,0.0096766776356667,0.000518197279123054,0.00968385657430282,0.000537115749163883,0.0096137810050699,0.000485150077024152,0.00960433204873703,0.00058378061761638
"11422-336",2169,0.00995033085316809,-0.7,0.8,0.1,0.113746704731688,0.0108052586279794,0.000662832811280127,0.0114746156755985,0.000622499569803261,0.01145801407395,0.00062034815274832,0.0116191902727157,0.000536088295986691,0.0116129799836625,0.000624929958609792
"11422-337",2169,0.00995033085316809,-0.7,0.8,0.1,0.113598504655247,0.00913642394928219,0.000639896611809941,0.00986524060572509,0.000579252726075264,0.00982081129984468,0.000620392202336473,0.0100364408612677,0.000519944504237587,0.0100369628874663,0.00058687579087332
"11422-338",2169,0.00995033085316809,-0.7,0.8,0.1,0.11369761418399,0.00964041456053621,0.000508349144430192,0.010213843459283,0.000580046888437496,0.0101767495428615,0.000587662602248425,0.0102294982238505,0.000674265959459736,0.0102261398885305,0.000562486752296962
"11422-339",2169,0.00995033085316809,-0.7,0.8,0.1,0.113738694389489,0.00989151172846685,0.000594121607288973,0.0103594634609482,0.000503328486206813,0.0103729592421692,0.000611025699067156,0.0104896566379154,0.000550753168616037,0.0104727273438599,0.000605800860162169
"11422-340",2169,0.00995033085316809,-0.7,0.8,0.1,0.113408038602698,0.00989607394490682,0.00077042577286097,0.0107947188092465,0.00068890284421085,0.010712689960627,0.000721801202179074,0.0107654008006572,0.000695292606204563,0.0107768782536082,0.000698695472829485
"11422-341",2169,0.00995033085316809,-0.7,0.8,0.1,0.113444120979515,0.00889851232209903,0.000601212407470206,0.00967622871816046,0.000576666865938578,0.00969684167394104,0.00051973688329716,0.00994191607557411,0.000520323305019622,0.0100015981982215,0.000557978771241517
"11422-342",2169,0.00995033085316809,-0.7,0.8,0.1,0.113440709985572,0.00973669369699067,0.000608118518626276,0.00981981251051628,0.000669261082768516,0.00987883763921989,0.000708208975277461,0.0101436479393905,0.0006419309105625,0.0102427977891808,0.000669311513052166
"11422-343",2169,0.00995033085316809,-0.7,0.8,0.1,0.113829738587812,0.00974092650033283,0.000592128585129228,0.0102951261943979,0.000635751003044256,0.010210728125748,0.000584758622884963,0.0105879995777207,0.000550012293320728,0.0105908046998487,0.00061497499538509
"11422-344",2169,0.00995033085316809,-0.7,0.8,0.1,0.113837723572477,0.00973896576030701,0.000599751633606051,0.0103131942726509,0.000667489928094929,0.0102522089581274,0.000538823288020511,0.0104297500313543,0.000589942584170026,0.0104656062211802,0.000526324545436668
"11422-345",2169,0.00995033085316809,-0.7,0.8,0.1,0.113931511663141,0.00940491730494767,0.000565445972795878,0.00964572280212074,0.000639274103333974,0.00963528773846528,0.000551259672957429,0.00970332480153588,0.000564253333913719,0.00969326104853185,0.000607362223532939
"11422-346",2169,0.00995033085316809,-0.7,0.8,0.1,0.113715450233605,0.0105741520867656,0.000610900704388478,0.0108078825662924,0.000618702823580962,0.0107763291110855,0.000655160501586449,0.0109121197186227,0.000674914788763761,0.0108886560587578,0.00059586907546375
"11422-347",2169,0.00995033085316809,-0.7,0.8,0.1,0.113725678984181,0.00932826106135644,0.000584605414873637,0.00938225972492517,0.00057066039320532,0.00941989408462277,0.000570948810154087,0.00948341806452174,0.000560100363303782,0.00947443467916661,0.00067032393375223
"11422-348",2169,0.00995033085316809,-0.7,0.8,0.1,0.113513191144434,0.00933034351027927,0.000577140619949496,0.0101199045802354,0.000644087448526422,0.0101307522162295,0.000803111972270185,0.0102676078696738,0.00065093944472406,0.0102286846485231,0.000613215615887703
"11422-349",2169,0.00995033085316809,-0.7,0.8,0.1,0.113695869813403,0.00935400271865007,0.000607684665244393,0.0101315287455874,0.000531988385216814,0.0100951840589405,0.000534569974462185,0.0101129423526536,0.000725072457960787,0.0101396969440761,0.000554679465926748
"11422-350",2169,0.00995033085316809,-0.7,0.8,0.1,0.113770599504183,0.00942893977506597,0.000566437991751903,0.00973341161679718,0.000575244627177097,0.00976291084161413,0.000480727413043175,0.00956861764442892,0.000512047818002622,0.00959794637623754,0.000561084260198652
"11422-351",2169,0.00995033085316809,-0.7,0.8,0.1,0.113459616776588,0.00873985296593499,0.000537103611231378,0.00876335752028584,0.000609463369876248,0.00873128842209366,0.000511116631844874,0.00886752276276232,0.000533091175102946,0.00885476159469594,0.000501772241745422
"11422-352",2169,0.00995033085316809,-0.7,0.8,0.1,0.113487255301661,0.00995565238430801,0.000624392099356984,0.0098829846651104,0.000598122780476666,0.00984831803102993,0.000627605486167818,0.0099185582009816,0.0006298439558806,0.00989255947965528,0.000622809601266075
"11422-353",2169,0.00995033085316809,-0.7,0.8,0.1,0.113599514735487,0.00893243705578212,0.00063006262029143,0.00910907734034934,0.000566173466206983,0.0091340671670248,0.000521314622630854,0.00922022238484808,0.000660122692399273,0.00919010277592783,0.000577398957156476
"11422-354",2169,0.00995033085316809,-0.7,0.8,0.1,0.113533155276316,0.0101084836074627,0.000582831211784624,0.010519783866718,0.0005601934113038,0.0104854284608811,0.000543777692270088,0.0105721758010091,0.000526418690307221,0.0105571838772335,0.00052109122969214
"11422-355",2169,0.00995033085316809,-0.7,0.8,0.1,0.11355885757401,0.00993222587015786,0.000606178412931572,0.0104382547732294,0.000661204946970294,0.0103953971358984,0.000567434405370951,0.0105042259140808,0.000588642805605435,0.0104485862777602,0.000624336600412093
"11422-356",2169,0.00995033085316809,-0.7,0.8,0.1,0.113624007726942,0.00956818823467212,0.000526662316453513,0.010298661813484,0.000455958783525608,0.0102264824289176,0.00054058198860527,0.0101892072950328,0.00054277985847126,0.0102007168602394,0.00050351518729291
"11422-357",2169,0.00995033085316809,-0.7,0.8,0.1,0.113489177720423,0.00902221805534966,0.000687093142753283,0.00966680501486302,0.000541109218677976,0.00970573698874982,0.000606991578805352,0.00990973842952527,0.000635958861510282,0.00990256429605636,0.000718275738751753
"11422-358",2169,0.00995033085316809,-0.7,0.8,0.1,0.113558541261761,0.00889693211985489,0.000588337909153059,0.00920615703928935,0.000521440396341623,0.00921553430574018,0.000580821701201433,0.0092937203110304,0.00057124328942205,0.00926112443733553,0.000730703507922494
"11422-359",2169,0.00995033085316809,-0.7,0.8,0.1,0.113687010305005,0.00974708388841756,0.000613880097961371,0.0101404619880475,0.000502871035250842,0.0101331097436489,0.000590164318337484,0.0102134174588833,0.000543324807958508,0.0102221110451977,0.000643589045878567
"11422-360",2169,0.00995033085316809,-0.7,0.8,0.1,0.11364049164454,0.00876673018347318,0.000528104157131612,0.00905793928368633,0.000554764203769718,0.00915915518386322,0.000616968183031083,0.0092834502742414,0.000586157988936192,0.00934843712974981,0.000670716036944748
