"sim","N","beta1","muU","sigmaU","pV","avg_prev","beta_noY","se_beta_noY","beta_Y","se_beta_Y","beta_logY","se_beta_logY","beta_logYoverPop","se_beta_logYoverPop","beta_logY_logPop","se_beta_logY_logPop"
"11423-1",340,0.00995033085316809,-0.7,0.6,0.1,0.0713754081476466,0.00924567284340287,0.00279046595787141,0.00809231589354739,0.00412867294736339,0.00782358532643566,0.0031432929429325,0.00816500179030029,0.00340273570047914,0.00788641240206954,0.00266749114128477
"11423-2",340,0.00995033085316809,-0.7,0.6,0.1,0.0718396196488197,0.0110466820087209,0.00232290482335312,0.01119551180686,0.00215095263084376,0.0113859589704027,0.00233197298085463,0.0109056451115105,0.00251165182361582,0.010280269143749,0.00264862239421211
"11423-3",340,0.00995033085316809,-0.7,0.6,0.1,0.0718265183163735,0.0116428402890089,0.00241692499573362,0.013191835102311,0.00246338169856329,0.0133902406086709,0.00249499581134804,0.0134166239264614,0.00240104729515459,0.0132436652116998,0.0022680537637726
"11423-4",340,0.00995033085316809,-0.7,0.6,0.1,0.0718548762174119,0.00784540620558045,0.00211579734553737,0.00828870034898384,0.00222677274054859,0.00795416902938022,0.00254374298085774,0.0083908233414906,0.00225966047068786,0.00858695831956086,0.00213100299126881
"11423-5",340,0.00995033085316809,-0.7,0.6,0.1,0.071430263972402,0.00857094625793328,0.00216192253445864,0.00919378454569574,0.00205942891686923,0.00917732170806924,0.00191588838917942,0.00952353430500272,0.00224562635285447,0.00953912052554189,0.00204700238432795
"11423-6",340,0.00995033085316809,-0.7,0.6,0.1,0.0716176116186453,0.0097629859734925,0.00163192589339169,0.0112099617012042,0.00162958742782018,0.0111935494071567,0.00168708783060451,0.0111200682268091,0.00179969018243528,0.0109431200522671,0.0016223375083666
"11423-7",340,0.00995033085316809,-0.7,0.6,0.1,0.0717839854312666,0.00699144078028806,0.00223222491274335,0.00777433087507434,0.00209065171005389,0.00761945598839481,0.00186678286776134,0.0080786099607596,0.00223113851675037,0.00841406452358468,0.00233082449135757
"11423-8",340,0.00995033085316809,-0.7,0.6,0.1,0.0715862281739403,0.00964774533135747,0.00258235550381951,0.00911881746619425,0.00293990776145621,0.00892667980261456,0.00257243038136232,0.00880886567595682,0.00278527288303853,0.00888269709624353,0.00219449928239175
"11423-9",340,0.00995033085316809,-0.7,0.6,0.1,0.0721033241435026,0.009534064204385,0.00230369520587662,0.0105725414995796,0.00219820566176286,0.0104155693050435,0.00211463232359711,0.0104092873326858,0.00238563513547697,0.010432396595674,0.00206735275153984
"11423-10",340,0.00995033085316809,-0.7,0.6,0.1,0.0721210695988484,0.00944965971335703,0.00244924069339896,0.0104972132558997,0.00210459245555262,0.0104235072506718,0.00209200358670671,0.0103387232405308,0.00191376690607495,0.0105030434712032,0.00234395098150766
"11423-11",340,0.00995033085316809,-0.7,0.6,0.1,0.0715749999894058,0.00834521892856973,0.00187908336985105,0.00925354321468272,0.00173408212923057,0.0092266046264526,0.00165715455716951,0.00921575455870856,0.00156920446227376,0.00906672527087381,0.00190828954494968
