"sim","N","beta1","muU","sigmaU","pV","avg_prev","beta_noY","se_beta_noY","beta_Y","se_beta_Y","beta_logY","se_beta_logY","beta_logYoverPop","se_beta_logYoverPop","beta_logY_logPop","se_beta_logY_logPop"
"11431-1",340,0.00995033085316809,-0.7,0.6,0.1,0.0718594581515984,0.0104809768679667,0.00220172734265311,0.0111170916074544,0.00217543382601057,0.0110727094008641,0.00218149712888825,0.0115124540821526,0.00265059620569514,0.0114300987361114,0.00236649898654294
"11431-2",340,0.00995033085316809,-0.7,0.6,0.1,0.0713353855491267,0.00964172294419105,0.00244492954963406,0.0095992934998244,0.00253239323246577,0.00951934611889281,0.00216177378993398,0.0101970928507029,0.00281676671392366,0.0101740447085826,0.00259759904301109
"11431-3",340,0.00995033085316809,-0.7,0.6,0.1,0.0718480449745967,0.00689770369974771,0.0022571688751818,0.00657784308741979,0.00203415443019529,0.00657734725779689,0.00267905345662861,0.00670539311235544,0.00255242518266195,0.00642349747350682,0.00234651747589864
"11431-4",340,0.00995033085316809,-0.7,0.6,0.1,0.0716075082099164,0.00650594435916721,0.00312201098488201,0.00818341813600207,0.00306885111340554,0.00819007181529285,0.00278238444103895,0.00821118276076329,0.00278184964346144,0.00751310685457581,0.00271458198614388
"11431-5",340,0.00995033085316809,-0.7,0.6,0.1,0.0717664729767592,0.0102282781246805,0.00289848358815296,0.0131384586865475,0.00326987651315501,0.0129544959138725,0.00317650687956702,0.0134252498662072,0.00301078620261077,0.013177928207533,0.00294009198393696
"11431-6",340,0.00995033085316809,-0.7,0.6,0.1,0.0714248247332167,0.00967027850071479,0.00213498732385554,0.0113471800306137,0.00205872825443034,0.011356306210293,0.00225516447536863,0.0111700755320849,0.0022437489139892,0.0113814456174758,0.00190605860456174
"11431-7",340,0.00995033085316809,-0.7,0.6,0.1,0.0717934015479885,0.00834463579260117,0.00162742727781184,0.0092246481118034,0.00158421903008017,0.00925075941772086,0.00169460286931663,0.00929572441666,0.00153226312804228,0.00932448062515151,0.00163796726510973
"11431-8",340,0.00995033085316809,-0.7,0.6,0.1,0.0715648548693658,0.00860879330056717,0.00206345888774557,0.00861770907900938,0.00229500661982687,0.00851643018832527,0.00190153870819074,0.00857718652698043,0.00217924841679439,0.00845555526615863,0.00202236298772879
"11431-9",340,0.00995033085316809,-0.7,0.6,0.1,0.0715991953549206,0.0104311912051922,0.00196810135305323,0.0126648470574931,0.00190381997108534,0.0125595746059952,0.00214489073525542,0.0126939211064722,0.00196659989302999,0.0126557236858584,0.00209789586197355
"11431-10",340,0.00995033085316809,-0.7,0.6,0.1,0.0715675513840084,0.00933769609860053,0.0021714288841064,0.0086918834060038,0.00208663932204389,0.00892210668051978,0.00213296942791121,0.00883373524606344,0.00187526117217779,0.0087228000577931,0.00203630004782459
"11431-11",340,0.00995033085316809,-0.7,0.6,0.1,0.0717714066327705,0.0104038030225672,0.00192299242043645,0.0113506568137022,0.00185016651312987,0.0112991049356334,0.00188862360419972,0.0112403598815782,0.00228758317205943,0.011341669166124,0.00182135585974609
"11431-12",340,0.00995033085316809,-0.7,0.6,0.1,0.0719550848110854,0.00955432990161821,0.0019381314591345,0.0102373077405154,0.00211686241904647,0.0101838086392834,0.00190412690276739,0.010124621980828,0.00207672270912314,0.0101096734261643,0.00193663763904572
"11431-13",340,0.00995033085316809,-0.7,0.6,0.1,0.0717655365417629,0.0112772354729715,0.002016963364985,0.011260447335577,0.00215282605965421,0.0110722853543611,0.00227833765794384,0.0110402983702178,0.00171576621567661,0.0111526444301252,0.00204686739343309
"11431-14",340,0.00995033085316809,-0.7,0.6,0.1,0.0719052816614024,0.00904850440539811,0.0019124091995596,0.00858924432408615,0.00172478859104261,0.00861436405935855,0.00194060031178613,0.00912922170400468,0.00181444124309816,0.00859921054798438,0.00169745220873702
"11431-15",340,0.00995033085316809,-0.7,0.6,0.1,0.0717370315741939,0.00860666452142398,0.00227346838710645,0.010294079162573,0.00203523087238642,0.0102241270106824,0.00200815058066009,0.00988042794252736,0.00236657858839593,0.0101901720139318,0.00200644538913121
"11431-16",340,0.00995033085316809,-0.7,0.6,0.1,0.0717181099123978,0.00819789757713402,0.00223510590122651,0.00728329913306721,0.00262142883367909,0.00742468966781146,0.00277271841625079,0.00705545722742922,0.00248738806277609,0.0069816174154715,0.00277292284005626
"11431-17",340,0.00995033085316809,-0.7,0.6,0.1,0.0716261083202859,0.00852781357688744,0.00254646629794517,0.00837358859867933,0.00226522296227092,0.00829682916941326,0.0021217955246188,0.00828380599086672,0.00196046341145641,0.00825973623239506,0.00222847964497908
"11431-18",340,0.00995033085316809,-0.7,0.6,0.1,0.0716343697110575,0.0103539003125928,0.00203020393912006,0.0116162644223438,0.00192620380009055,0.0115814402339114,0.00218838697526262,0.0116945575162369,0.00218377454841981,0.0116400274423801,0.00236372472754449
"11431-19",340,0.00995033085316809,-0.7,0.6,0.1,0.071914804229006,0.00813187520071601,0.00215372568472763,0.00907985738404503,0.00191552852537851,0.009008887604252,0.00195518895244022,0.00920891165153737,0.00196427433693983,0.00921625858243699,0.00205339321037989
"11431-20",340,0.00995033085316809,-0.7,0.6,0.1,0.0717549145797691,0.00921949031551525,0.00210935343873086,0.00905037723413163,0.00216028086808502,0.00905447753180848,0.00229590966672602,0.00900587574017407,0.00217464154570096,0.0091216605130558,0.00295100183395466
"11431-21",340,0.00995033085316809,-0.7,0.6,0.1,0.0714613215080045,0.00921022783354846,0.00296958223654957,0.00930483041897741,0.00285765133550557,0.00929363626179242,0.00250332224702655,0.00908491966290368,0.0026512709782652,0.00911063316647765,0.00332181808359508
"11431-22",340,0.00995033085316809,-0.7,0.6,0.1,0.0718413653597286,0.00755493276474392,0.00180271242937653,0.00670623431520387,0.001941672394026,0.00679607025520754,0.00184923781017398,0.00640717389219539,0.00188630820953625,0.00632496633775509,0.0018331767393682
"11431-23",340,0.00995033085316809,-0.7,0.6,0.1,0.0716994309582577,0.0125297150223835,0.00238821770977522,0.0124735415179176,0.00233409377409231,0.0125545102517055,0.00270953711338246,0.0121398126840712,0.00241195563491214,0.0123372307160587,0.00232438531962412
"11431-24",340,0.00995033085316809,-0.7,0.6,0.1,0.0719205497540781,0.0127009754224362,0.00233737593373307,0.0135187786566572,0.00228492514004265,0.0135434712401628,0.00237336808864704,0.0138113492774131,0.00226767073207208,0.0138793717692643,0.002201715132226
"11431-25",340,0.00995033085316809,-0.7,0.6,0.1,0.0719567349266944,0.00949369323449912,0.00252703025921286,0.00906779374426384,0.00213344470442735,0.00919045113918896,0.00247326229605366,0.00932934215907832,0.00206854329834465,0.00916471680049673,0.00209086870023524
"11431-26",340,0.00995033085316809,-0.7,0.6,0.1,0.0716749024832544,0.00731207120425732,0.00286431016411504,0.0061087846476115,0.00234053086886815,0.00606334457561354,0.00213130250331381,0.0061688128114987,0.00293235980424636,0.00639347034322271,0.00255347611268424
"11431-27",340,0.00995033085316809,-0.7,0.6,0.1,0.0715371711796563,0.00727402237918756,0.0027656154219026,0.00668500133997278,0.00295830433707889,0.00658025393517106,0.00250157260417827,0.00706277034290567,0.00270447613586059,0.00703898064104987,0.00274712238273939
"11431-28",340,0.00995033085316809,-0.7,0.6,0.1,0.0714931875563012,0.0101879208891422,0.00188973209828835,0.0115818891309319,0.00212778421132972,0.0114652957112321,0.00238374508709098,0.0114821439034792,0.00244977999664575,0.011559029938772,0.00237090327958226
"11431-29",340,0.00995033085316809,-0.7,0.6,0.1,0.0714196631600671,0.0064432374309867,0.0024279580856774,0.00642755690857544,0.00264115993966957,0.00653060117099106,0.00209833993025867,0.00656675194563078,0.00255485434139526,0.00656401187321243,0.00206928013411069
