"sim","N","beta1","muU","sigmaU","pV","avg_prev","beta_noY","se_beta_noY","beta_Y","se_beta_Y","beta_logY","se_beta_logY","beta_logYoverPop","se_beta_logYoverPop","beta_logY_logPop","se_beta_logY_logPop"
"11429-1",2200,0.00995033085316809,-0.7,0.6,0.1,0.0716332084639506,0.00984434120372029,0.000855072531957888,0.0114044025290588,0.000870172208919288,0.0114429143038107,0.00100374293488639,0.0115628834709908,0.00102323708719054,0.0115100440687083,0.00101425336145395
"11429-2",2200,0.00995033085316809,-0.7,0.6,0.1,0.0719099946491918,0.00966172598766036,0.000803856096225444,0.0105230935762962,0.000849282962520163,0.0104845540245869,0.000802547948223184,0.0106139838014648,0.000883683512989292,0.0105673954327785,0.000920597039941493
"11429-3",2200,0.00995033085316809,-0.7,0.6,0.1,0.071632614136876,0.00844824911187202,0.000968178265821131,0.00934934317466556,0.00088598374033528,0.00929864928760053,0.00087929069322,0.00935398194673057,0.000806442458220143,0.00935721994249065,0.000738024149729726
"11429-4",2200,0.00995033085316809,-0.7,0.6,0.1,0.071822238895345,0.00973538738389873,0.000916758140233013,0.00981554351851876,0.000893729629719606,0.00966630898444564,0.000918261902853806,0.0097194689486788,0.000912879937617734,0.00978354934858597,0.000974765500235768
"11429-5",2200,0.00995033085316809,-0.7,0.6,0.1,0.0717057381764892,0.00865338088004694,0.00081108684025459,0.00844084535084752,0.000818181458339466,0.00846299446819885,0.000807649949958676,0.008318265567298,0.000896162395776127,0.00837085092837059,0.000876458841770245
"11429-6",2200,0.00995033085316809,-0.7,0.6,0.1,0.0717871566087887,0.00913712124705796,0.000806386006941418,0.0094580821223017,0.000844874058476865,0.00946337139143903,0.000760412590661474,0.00948048835160765,0.000839615818974024,0.00949533692987723,0.000815242272957906
"11429-7",2200,0.00995033085316809,-0.7,0.6,0.1,0.0716723622274493,0.00984609303292637,0.000809883711494299,0.0104916494591364,0.000853792005132135,0.0104777019160091,0.000656580366427903,0.0105205343021067,0.000858891905772441,0.0104413614578482,0.000849234696258322
"11429-8",2200,0.00995033085316809,-0.7,0.6,0.1,0.0718078958526446,0.00961560620722612,0.000760612409108086,0.010048355288931,0.000828269971921337,0.0100798076772906,0.000900386135472983,0.0100309865595166,0.000911473839699025,0.0100389790901932,0.000848781314210823
"11429-9",2200,0.00995033085316809,-0.7,0.6,0.1,0.0717709332474773,0.00834667216295866,0.000774221798533356,0.0090469092419588,0.000784194069883827,0.00907288915923804,0.000828833475290168,0.0090100062860954,0.00071583960562801,0.00906166725249266,0.00087258071269529
"11429-10",2200,0.00995033085316809,-0.7,0.6,0.1,0.0716788477650694,0.00899320125904396,0.000723597596784998,0.00918680460233239,0.000773359229877941,0.00913600756479195,0.000830890502038788,0.00918870086100812,0.000774016799448636,0.00918276408576938,0.000857830905451925
"11429-11",2200,0.00995033085316809,-0.7,0.6,0.1,0.0717172417558938,0.0102294225679241,0.000772096548756643,0.0102298155689114,0.00078205914905204,0.0102618083863433,0.000760613837543564,0.0101907163396258,0.000924217862996375,0.0101314408457311,0.00092581097801559
"11429-12",2200,0.00995033085316809,-0.7,0.6,0.1,0.0717157086990285,0.0103441796677303,0.00105101552862609,0.0103956573464112,0.000810358798093545,0.0103562320989193,0.0011400609986988,0.0102104969466553,0.000916404769327739,0.0102145845345481,0.000993839927749633
"11429-13",2200,0.00995033085316809,-0.7,0.6,0.1,0.0717671890744571,0.0103287456714588,0.000896402647659392,0.0102282695985487,0.000877744508237424,0.0101964484382324,0.000828273092431526,0.0100179322781891,0.000769402743503283,0.0100628041487402,0.000746105092855352
"11429-14",2200,0.00995033085316809,-0.7,0.6,0.1,0.0717062006738461,0.00956128641185006,0.00080451740240153,0.0103608706301577,0.000735938130273588,0.0103979035876107,0.000821761689119812,0.0105486117261774,0.000808243675302551,0.0105557516905091,0.000882308980541011
"11429-15",2200,0.00995033085316809,-0.7,0.6,0.1,0.0717556141309999,0.00954273902847644,0.000832486366307256,0.00982152031691133,0.00100296014383254,0.00979643799170339,0.00070653290660471,0.00989192683165223,0.000832634963252004,0.00990991269669413,0.00088710891440857
"11429-16",2200,0.00995033085316809,-0.7,0.6,0.1,0.0715851033926991,0.0104200290734349,0.000811002210777969,0.0107758170719176,0.000826819521128017,0.010821319907661,0.000832176759478703,0.0108325576572157,0.000899235797418572,0.0108023251378389,0.000837939713098006
"11429-17",2200,0.00995033085316809,-0.7,0.6,0.1,0.0717125161787961,0.00913773516106649,0.000883317090911333,0.00967757990245623,0.000801888799422581,0.00964798549548337,0.000820524780448574,0.00969327657751151,0.000799439144920068,0.00971952368641719,0.000930866533750329
"11429-18",2200,0.00995033085316809,-0.7,0.6,0.1,0.0716155162985515,0.00876772008462914,0.000885529354046558,0.00943875484768375,0.000831098758307646,0.00939044968228097,0.000778971497386735,0.00949316772698365,0.00104230729269252,0.00943611464393925,0.000815480050358079
"11429-19",2200,0.00995033085316809,-0.7,0.6,0.1,0.0717523174815886,0.00890012807289142,0.000959532671182799,0.00907569146362642,0.000851397025260965,0.00908144929851388,0.00102812039598552,0.00879829051990567,0.000955629320066117,0.00884180192380597,0.000828302372136901
"11429-20",2200,0.00995033085316809,-0.7,0.6,0.1,0.0717945997708931,0.00973601627603289,0.00107666507773676,0.0098580623890393,0.000867475576707159,0.00981850587344926,0.000794158273264793,0.00979105029788792,0.000860485026415644,0.00973077949786693,0.000951246155993221
"11429-21",2200,0.00995033085316809,-0.7,0.6,0.1,0.0717554029148325,0.0102459276408712,0.000814966540754536,0.0109059197183516,0.000938934058735062,0.0108791248716636,0.000891443129906205,0.0109769132573963,0.000790423694768184,0.0109579096682897,0.000937061525374536
