"sim","N","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11428-1",100,0.048790164169432,-0.8,1,0.25,0.126342769931558,0.0495817055423254,0.00144339881856196,0.0469732497208805,0.00140423451985555,0.0497329527151431,0.00185752710183916,0.0263976111842174,0.00265789882655767
"11428-2",100,0.048790164169432,-0.8,1,0.25,0.128829446649936,0.0479728714272863,0.00121146364446769,0.0455652746560432,0.00118131012791102,0.0445482804951412,0.00306957837046567,0.00275260923574243,0.00465668724160397
"11428-3",100,0.048790164169432,-0.8,1,0.25,0.124248993699053,0.0458976197827152,0.00153698887346024,0.042604626292546,0.00151125653082029,0.0434839391110519,0.00281825146102702,0.0132696751376027,0.00372378590035732
"11428-4",100,0.048790164169432,-0.8,1,0.25,0.122311957430755,0.0503216239583325,0.00251612309089144,0.0446020090770558,0.00238237620177833,0.0549562434353272,0.00438885238349578,0.0180882943163922,0.00836631697785959
"11428-5",100,0.048790164169432,-0.8,1,0.25,0.124980783853028,0.0503617501306811,0.00155958529130011,0.0482278785488753,0.00155008836592629,0.0508631433614826,0.00216502097736844,0.018527000924183,0.00425357594469714
"11428-6",100,0.048790164169432,-0.8,1,0.25,0.124175199962186,0.0488758997594394,0.00173930860338836,0.0467740998110993,0.00173657013063776,0.0460223775158581,0.0039410745825763,0.00210374924268585,0.00505892988259922
"11428-7",100,0.048790164169432,-0.8,1,0.25,0.127568447599809,0.0485220616806675,0.00145290861456438,0.0452332158253878,0.00139797452592809,0.0511139085379708,0.00255177515780828,0.0270671309108741,0.00455718575360831
"11428-8",100,0.048790164169432,-0.8,1,0.25,0.123933788537399,0.0501031310739296,0.00195943784688027,0.0461024689796326,0.001912922159336,0.0589151899366225,0.00506931581299696,0.0102041769065795,0.00884875656507532
"11428-9",100,0.048790164169432,-0.8,1,0.25,0.124326191411842,0.0494029990324854,0.0017708652167604,0.0488134880075659,0.00178797088942232,0.048949663820807,0.00435077788251415,0.00866128752443248,0.00969479374487577
"11428-10",100,0.048790164169432,-0.8,1,0.25,0.128944172157682,0.0492375768976069,0.00160368891463894,0.0456819473924054,0.00155574103484076,0.0493483434157022,0.00404554905054757,0.00333843619111244,0.00650210812919059
"11428-11",100,0.048790164169432,-0.8,1,0.25,0.127875736451924,0.0492166277512859,0.00174110223294361,0.0444439723221575,0.00165682999780195,0.052884532694677,0.00333465094099865,0.0147440352949085,0.00562005232113294
"11428-12",100,0.048790164169432,-0.8,1,0.25,0.126872063990224,0.0497237338965743,0.00173010879217142,0.0451208230210813,0.00163979377974714,0.0441256798978355,0.00501568838552682,0.00909143139034564,0.00678300069624823
