"sim","N","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11428-1",340,0.00995033085316809,-0.7,0.6,0.5,0.0720022022540703,0.0115614076986899,0.0012559296283644,0.0105074849514972,0.00122475446129151,0.0129987126829739,0.00182634825876778,0.0109883076006782,0.00168789350742597
"11428-2",340,0.00995033085316809,-0.7,0.6,0.5,0.0715435363331014,0.00756955735769316,0.00138561412307093,0.00683234152289436,0.00135570286882957,0.00597844014448313,0.00203960764890521,0.00742318332056328,0.00162814468212003
"11428-3",340,0.00995033085316809,-0.7,0.6,0.5,0.0714462643226667,0.00814638998755701,0.00133200330963736,0.00814526970194435,0.00128450614492908,0.0058070463510034,0.00184777878801439,0.0081723805110594,0.0015019994799432
"11428-4",340,0.00995033085316809,-0.7,0.6,0.5,0.0719589807984662,0.00958333334251318,0.00114413008299924,0.00923851484487958,0.0011234106844287,0.00999437817946083,0.00142142180829636,0.00940472992222185,0.00148199666629291
"11428-5",340,0.00995033085316809,-0.7,0.6,0.5,0.0714973580155999,0.00957350780638334,0.00128374652441956,0.00938009572691308,0.00124232511906117,0.00880362121941612,0.00165645437545618,0.00987906940772074,0.00141559799488064
"11428-6",340,0.00995033085316809,-0.7,0.6,0.5,0.0719795966247763,0.010075102475817,0.00109527346292982,0.00976735155297988,0.00106339979194648,0.00926186021559018,0.00149771473983265,0.0103864241690491,0.00125016752751142
"11428-7",340,0.00995033085316809,-0.7,0.6,0.5,0.0716818233497347,0.00899040298771688,0.00142905606117868,0.00921539504859747,0.0014069480757007,0.0111065816400119,0.00205393376643046,0.00914046098638727,0.00165072577464707
"11428-8",340,0.00995033085316809,-0.7,0.6,0.5,0.071970592903238,0.0110245726013311,0.001347039074113,0.00988603632371465,0.0013073872688138,0.00764952808982824,0.0020196298767164,0.0108858016857391,0.00169792500572251
"11428-9",340,0.00995033085316809,-0.7,0.6,0.5,0.0717014664738254,0.0099021736337529,0.00129721548815751,0.00963293168795449,0.00126365774252241,0.00771830307084782,0.00177996251188335,0.00974762019250185,0.00148480575353082
"11428-10",340,0.00995033085316809,-0.7,0.6,0.5,0.0719125232683642,0.00981338440260616,0.00126020237063455,0.00944472196839304,0.00123319015289624,0.0115357988987316,0.00164115771173237,0.0101135599619109,0.00144242041346802
"11428-11",340,0.00995033085316809,-0.7,0.6,0.5,0.0715342170041004,0.0100891881031357,0.00107708505017886,0.00994499642929514,0.00106510512773175,0.0105871545403463,0.00147345421715727,0.0102854955418932,0.00122241928531483
"11428-12",340,0.00995033085316809,-0.7,0.6,0.5,0.0721729144459654,0.00858206431400901,0.00116648635298966,0.00857359074830827,0.00116022555942563,0.00955269476980452,0.00180380586864492,0.00867677003371027,0.0013426267618355
"11428-13",340,0.00995033085316809,-0.7,0.6,0.5,0.0717791390508525,0.0114837358920566,0.00125937515977574,0.0111974237393763,0.00122747483286368,0.00908895854677596,0.00190370275349886,0.0113200161243128,0.00151192524302718
"11428-14",340,0.00995033085316809,-0.7,0.6,0.5,0.0719621801766772,0.0091944730357653,0.00104069932940296,0.00904297561587915,0.00102805406430359,0.00756164770346667,0.00136646645208187,0.00895056045510286,0.00120139799051848
"11428-15",340,0.00995033085316809,-0.7,0.6,0.5,0.0716248063976243,0.0115763342738465,0.00127142904684818,0.0106306282140688,0.00124002609286503,0.0116088920899683,0.0015429375004411,0.010943592438547,0.00168655584199315
"11428-16",340,0.00995033085316809,-0.7,0.6,0.5,0.0719455218336362,0.00906994055560703,0.00128119680211216,0.00839558732107794,0.0012612296313217,0.00848300527567687,0.00193247675873839,0.0091881537418219,0.00152530384824754
"11428-17",340,0.00995033085316809,-0.7,0.6,0.5,0.0722945098303562,0.0109570139193248,0.00121270852977745,0.0109248449780349,0.00121601421440043,0.012687291343649,0.00168111248596958,0.0109541732310719,0.00153226329302709
