"sim","N","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11431-1",340,0.048790164169432,-0.8,1,0.1,0.125329441476648,0.04969854126151,0.000963434038412223,0.0446561148243454,0.00092704074472839,0.0427881512695664,0.00293950005947162,0.00398694791881767,0.00368345281857872
"11431-2",340,0.048790164169432,-0.8,1,0.1,0.124190525408772,0.0488422738904305,0.000928052573051301,0.0456648407921176,0.000910484528146534,0.0489705960233028,0.00362147598572455,0.00373796312853165,0.00384677940238644
"11431-3",340,0.048790164169432,-0.8,1,0.1,0.124694279902021,0.0472237813045282,0.000923221110112374,0.0450216844096084,0.000922608260675983,0.0482893903375712,0.00246737120382409,0.0037847174083148,0.00359861248162779
"11431-4",340,0.048790164169432,-0.8,1,0.1,0.12324379686932,0.0484006154908149,0.000961676542611347,0.0444021155659126,0.000933155649074088,0.0496379752717178,0.00309092537465306,0.00248600807153846,0.00393290866463965
"11431-5",340,0.048790164169432,-0.8,1,0.1,0.125661766457927,0.0480167864671011,0.000808968834394635,0.0449246637425766,0.000794521675746554,0.0487648344316304,0.00361463855347336,0.00145753391146482,0.00382080931678469
"11431-6",340,0.048790164169432,-0.8,1,0.1,0.126677126554031,0.0500002007118886,0.000788877762770976,0.0471449232340278,0.000771076665212551,0.0438450918657581,0.00358518693772123,0.00608285736686344,0.00221876712279963
"11431-7",340,0.048790164169432,-0.8,1,0.1,0.123527571519354,0.0469529425533889,0.000893980338388069,0.0444068304602588,0.000894763961094791,0.0555558783061432,0.00339783613126286,0.00428867016662337,0.00423854938397297
"11431-8",340,0.048790164169432,-0.8,1,0.1,0.125266483976831,0.0472316634629713,0.000795969725384993,0.0441224330803547,0.000769775666375419,0.0479621062179022,0.00468307072033358,0.00914391892867309,0.00332360900230394
"11431-9",340,0.048790164169432,-0.8,1,0.1,0.125310253656662,0.0486466306455145,0.000870046704611768,0.044387420605561,0.00082797771197391,0.0515990845819656,0.00334702853337087,0.0023710718231812,0.00221188077838125
"11431-10",340,0.048790164169432,-0.8,1,0.1,0.125536556157776,0.0485046489810332,0.000872185643844643,0.0445179416370699,0.000839583536910425,0.0447314499862014,0.00268376613533558,0.00864985979065221,0.00257385621809325
"11431-11",340,0.048790164169432,-0.8,1,0.1,0.12456701903867,0.0478150758398232,0.000998389418496465,0.0430849715546184,0.000944549572940283,0.0488310684242906,0.0038133213484355,0.0118240938867834,0.00300410214342215
"11431-12",340,0.048790164169432,-0.8,1,0.1,0.126261624585916,0.0480198593871672,0.000654098913736738,0.0453065060755218,0.000635137475117399,0.0495857188304337,0.00171772273099154,0.00809614317265612,0.00253884120948143
"11431-13",340,0.048790164169432,-0.8,1,0.1,0.124129650996367,0.0496344595322016,0.000826628438872402,0.0468237862278903,0.000811393936658928,0.0520974520125607,0.00273232885881815,0.00417902662514047,0.00397366567323994
"11431-14",340,0.048790164169432,-0.8,1,0.1,0.124166114007167,0.0485105168179637,0.00094738527664834,0.0450948045013259,0.000922803658949936,0.0474920228179095,0.00247253625062009,0.00613907401099677,0.00361446598679925
