"sim","N","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11428-1",340,0.00995033085316809,-0.7,0.9,0.1,0.0720801018802678,0.0109550089282089,0.00125524811322763,0.0103049192746826,0.00122611025851265,0.0111668416933739,0.00577494052704071,0.0123470443096876,0.0017013054400864
"11428-2",340,0.00995033085316809,-0.7,0.9,0.1,0.0718562801872046,0.00898809037003999,0.00120807353915177,0.00861648775049888,0.00116255237676835,0.00303449215237345,0.00362470113978101,0.00761907424181735,0.00150372688283343
"11428-3",340,0.00995033085316809,-0.7,0.9,0.1,0.0718910131541713,0.00853628050492947,0.00103386296016089,0.00850389152568739,0.0010131169957363,0.00960741413091207,0.00435387330317158,0.00995167792237789,0.0014333754456184
"11428-4",340,0.00995033085316809,-0.7,0.9,0.1,0.071810892210089,0.0100724967980449,0.00112481059223368,0.00888565789983273,0.00107024779359481,0.0131374264686822,0.00472428390920541,0.0119018529024591,0.0022601173135477
"11428-5",340,0.00995033085316809,-0.7,0.9,0.1,0.071601795812733,0.00848295965044692,0.00128816430570214,0.00789167475964623,0.00121010822632001,0.00576806031127374,0.00587788826298573,0.00859315673457278,0.00222837941669907
"11428-6",340,0.00995033085316809,-0.7,0.9,0.1,0.0715432338986678,0.0115120444774062,0.00117484979190672,0.0112027096281197,0.00114532099603985,0.0118408196148372,0.00413560805003091,0.0132417009026761,0.00157847220634467
"11428-7",340,0.00995033085316809,-0.7,0.9,0.1,0.0713726209861542,0.0111296909155657,0.00126406408699632,0.0109104491589559,0.00126742497668919,0.0227820004871421,0.00671904335538169,0.0131970411268904,0.00218447692019686
"11428-8",340,0.00995033085316809,-0.7,0.9,0.1,0.0709511442832467,0.00867738465351742,0.00136488713308805,0.00812859530455958,0.00130242015897171,0.00908044581054904,0.00342080052945404,0.0101441647749105,0.00195645647811399
"11428-9",340,0.00995033085316809,-0.7,0.9,0.1,0.0718226792839021,0.00982473054842829,0.0010573737804871,0.00941512776642257,0.00105710006147828,0.00990756963283702,0.00262797456172928,0.00777106627600793,0.00147774086242104
"11428-10",340,0.00995033085316809,-0.7,0.9,0.1,0.0716014018214737,0.00665147877988102,0.00123248780940426,0.00603309791071185,0.00121592118483869,0.00795870187452741,0.0041373566819555,0.00580779316070914,0.00238384243485425
"11428-11",340,0.00995033085316809,-0.7,0.9,0.1,0.0720067049724979,0.0102887950605381,0.00113768218875873,0.0096118799579433,0.00110462761986174,0.0143247221980578,0.00357063303716752,0.0106927930838253,0.00182590466658856
"11428-12",340,0.00995033085316809,-0.7,0.9,0.1,0.0719261001698689,0.0107357890711221,0.00124329320791952,0.010276074117464,0.00121912018925777,0.00500654562288071,0.00337287187175423,0.0092670066190898,0.00207249230676386
"11428-13",340,0.00995033085316809,-0.7,0.9,0.1,0.0717726033584312,0.00825866891442801,0.00117426776538558,0.00791040483839913,0.00115341476450555,0.0141687550367374,0.00394285092948949,0.0100031782505355,0.00183129344479314
"11428-14",340,0.00995033085316809,-0.7,0.9,0.1,0.0721151529936738,0.0120914618474644,0.00106669662109161,0.0113544694053193,0.00104166164511802,0.0140237897597536,0.00284022132049017,0.00906922506775963,0.00129006042032901
"11428-15",340,0.00995033085316809,-0.7,0.9,0.1,0.0715449339045775,0.0119453336469714,0.00136370301857676,0.0113291973429609,0.00133635419876011,0.0102655151019099,0.0046787374241734,0.0130893145352728,0.00250601237656996
"11428-16",340,0.00995033085316809,-0.7,0.9,0.1,0.071771229242194,0.00834819664612783,0.00130425336007823,0.00727615099176422,0.00121578550189604,0.00434342376432085,0.00458541354596587,0.00715309351086972,0.00170424122539945
"11428-17",340,0.00995033085316809,-0.7,0.9,0.1,0.0715168186254304,0.0109328432675004,0.0011901718656764,0.0105799311843228,0.0011472458203745,-0.00553821011521185,0.00666818323102568,0.00986780574059416,0.00220340639268053
"11428-18",340,0.00995033085316809,-0.7,0.9,0.1,0.0715493796905291,0.00899144958773917,0.00117350166688649,0.00840586375075591,0.00116295986865668,0.000265308559122677,0.00581971166949818,0.00844975144071474,0.00231334722161767
"11428-19",340,0.00995033085316809,-0.7,0.9,0.1,0.0718495529965197,0.0103870960149259,0.00131154159308315,0.00905738104785746,0.0012723664196743,0.0141877959959583,0.00420836391749986,0.0108709049713901,0.00210097066270858
"11428-20",340,0.00995033085316809,-0.7,0.9,0.1,0.0719256209337639,0.00977173768424947,0.00111286617806635,0.00921557168379351,0.00107762176121136,0.00764670730019763,0.00430750950958207,0.010427795212639,0.00171202250862524
"11428-21",340,0.00995033085316809,-0.7,0.9,0.1,0.0719310061381209,0.00832995474123619,0.00118350335497882,0.00844318162666918,0.00116970423720808,0.0121051608306286,0.00415757804928389,0.00688567583020879,0.00179383907124679
"11428-22",340,0.00995033085316809,-0.7,0.9,0.1,0.0713607772913459,0.00862220478467066,0.00127980771834366,0.00817043615797152,0.00124620585596678,0.0148582411442164,0.00822282744587717,0.0100386964983375,0.00308306159297437
"11428-23",340,0.00995033085316809,-0.7,0.9,0.1,0.0720148429040492,0.00755592763089339,0.0011917568668503,0.00699449175430806,0.00114268323210448,0.01436426394336,0.00447098037186494,0.0082170739900097,0.00192814764084366
"11428-24",340,0.00995033085316809,-0.7,0.9,0.1,0.0719467471597215,0.0109256921202195,0.0011748817935957,0.00989531967924472,0.0011394266367053,0.00826569910166979,0.00292022911461271,0.00951148020427883,0.00208277666749126
