"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-1",2169,-2.2,0.00995033085316809,-0.7,0.1,0.1,0.113654975820934,-2.19821470762189,0.00137960130233104,0.00949827972217701,0.000378812633422768,-2.19302638466004,0.00124617012418173,0.00975527019521267,0.000389826072019612,-2.20171250719806,0.0044761096788885,0.00938257255381472,0.00123324018840151,-2.19809179715083,0.00144257882673539,0.00947930478849937,0.000410981192924369
"11422-2",2169,-2.2,0.00995033085316809,-0.7,0.1,0.1,0.113528532583975,-2.20119816904923,0.00139893381360598,0.0103304976499678,0.000393256925438248,-2.19560684772613,0.00126111957287103,0.0106224352424472,0.00040662201111316,-2.20075670014588,0.00451374923001943,0.0112276180396269,0.0013852815508742,-2.20112557085846,0.00141763717036574,0.0103199788583778,0.000406840243993087
"11422-3",2169,-2.2,0.00995033085316809,-0.7,0.1,0.1,0.113790157610477,-2.19702023098053,0.00139173226902283,0.00926191938439251,0.000376944113396088,-2.19186000322692,0.00125745192852831,0.0094704833336132,0.000388489085360116,-2.20233245006667,0.00443750350340603,0.0113824690891561,0.00134885899163161,-2.19677095577588,0.00143451639527253,0.009189971986662,0.000417077682865518
"11422-4",2169,-2.2,0.00995033085316809,-0.7,0.1,0.1,0.113441718201968,-2.20268337866682,0.00141010101971584,0.0104881783411131,0.000393498568678552,-2.19677772766637,0.00126320156720667,0.0107638854085274,0.000403988569596883,-2.20199945885662,0.00451977806627517,0.0101114208258418,0.00127393677646176,-2.20257102207665,0.00147792389179646,0.0104816511542607,0.00042251079078549
"11422-5",2169,-2.2,0.00995033085316809,-0.7,0.1,0.1,0.113707049267113,-2.20115557218714,0.00141231960616897,0.0105823871862453,0.000387075061647191,-2.19530723759001,0.00127098933272789,0.0108633426913858,0.000398618066461027,-2.20066953221009,0.00466974784498895,0.012855979887305,0.00138307372075318,-2.20020977291482,0.00144996262203999,0.0102813356982224,0.000401879972165372
"11422-6",2169,-2.2,0.00995033085316809,-0.7,0.1,0.1,0.113616773652042,-2.20027705771401,0.00139140584824473,0.00992739356233818,0.000375513487525374,-2.19475286043405,0.00125833443586344,0.0101344692378467,0.000386719836147928,-2.20036946356307,0.00430358075203719,0.0104455991292665,0.001173199728116,-2.20017394522373,0.00144282363104213,0.00987679361442493,0.000402726701832961
"11422-7",2169,-2.2,0.00995033085316809,-0.7,0.1,0.1,0.113614611253946,-2.19882541442582,0.00138996631403686,0.00952754746763321,0.000381337264937706,-2.19386652964071,0.00125643797803466,0.00990729378857065,0.000393880467854095,-2.19561906710968,0.00428135804380233,0.00852989810265821,0.00129197540351318,-2.19840932182687,0.00143960100141231,0.00943847231528491,0.000405601361222143
"11422-8",2169,-2.2,0.00995033085316809,-0.7,0.1,0.1,0.113548567949038,-2.20120329007981,0.00140069135004917,0.010217320051855,0.00038663391050901,-2.19560176777609,0.00126293528150347,0.0104902423378309,0.000398965490717722,-2.20310702305892,0.00445209823102989,0.00965506473453428,0.00113739738200593,-2.2014774203327,0.00145422731286307,0.0102313170247257,0.00040776354511003
"11422-9",2169,-2.2,0.00995033085316809,-0.7,0.1,0.1,0.113752561185406,-2.20103152568451,0.00141218982581448,0.0103991535894884,0.000376657101312468,-2.19520120897474,0.001273148325732,0.0106552296976488,0.000387645546319542,-2.19542454951356,0.00453758035209917,0.00911079358582048,0.00124965612157107,-2.20091759852507,0.00145167617415444,0.010367252062343,0.000392672770069096
"11422-10",2169,-2.2,0.00995033085316809,-0.7,0.1,0.1,0.113718941061296,-2.20159425964411,0.00141388705638568,0.0107242146069502,0.000386178603072449,-2.19581827736026,0.0012735047342023,0.0110849016315705,0.000398354935905201,-2.2003949191061,0.00444736794763492,0.0103581777754685,0.00119304797107737,-2.20106835515099,0.00150029273605313,0.0105868629960685,0.000426064488219105
