"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-1",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0683108274040816,-2.70488035833706,0.00420861551244057,0.00909556561442307,0.00125296891889558,-2.69850600160394,0.00364704358506633,0.0091155313426952,0.00125571836304682,-2.6970520995253,0.0131987531367232,0.00538970893159655,0.00356265960519928,-2.70534148978535,0.0042297576707188,0.00939292436243154,0.00127859558229843
"11422-2",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0688570032423773,-2.69855157234372,0.0045014896797984,0.00966087872241986,0.00140905419408477,-2.69141989968228,0.00381720770735769,0.00945826393181813,0.00140903130328727,-2.68124216242183,0.014574529221566,-0.0011803196452794,0.00525001469955716,-2.69827679680264,0.00473726937449318,0.00964116219892139,0.00155372668940788
"11422-3",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0692202489649142,-2.69561650797382,0.00431691764885637,0.0102889650352676,0.00126634652196583,-2.68829788800925,0.00371549991528609,0.0103531739814803,0.00127152835902995,-2.67626521113604,0.0158335643188591,0.00497345201446,0.00453027717314792,-2.69617853417257,0.00460867167461064,0.010577172011292,0.00142394664279305
"11422-4",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.068997925254358,-2.69996002196787,0.00426119573629625,0.0097573024358078,0.00111485464814065,-2.69285628612137,0.00374636966770009,0.00958296707142513,0.001112157924011,-2.68722262329994,0.0137797287619539,0.0110357299257813,0.00363777536001558,-2.69992090901101,0.00437709846636935,0.00984528531932329,0.00117935224006978
"11422-5",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0686126836566806,-2.69851532825703,0.00437113903718748,0.00865104588993028,0.00142180273060925,-2.69214606101725,0.00370798990142947,0.00837675131395113,0.00140944431063927,-2.70300962635642,0.0131009806165739,0.0118030819616766,0.00370970946605378,-2.6969641051566,0.00459395026002216,0.00795775468723513,0.00157419151352238
"11422-6",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0688837270300047,-2.69769513066082,0.00409640056920784,0.00964824614987733,0.00119062569432306,-2.69090598661645,0.0035745647753197,0.00968923974552389,0.00119393769669141,-2.69460075498794,0.013244700015994,0.00470596225037371,0.00307771759656084,-2.69742925214692,0.00429517468307226,0.00953147960911022,0.00130049633926987
"11422-7",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0691550575377114,-2.6963394481411,0.00421238557451998,0.0103569111955661,0.00121702095134842,-2.68868121295885,0.00365442083035835,0.010149950019306,0.00121409696337121,-2.72058336579523,0.0135650513507108,0.0175916437397356,0.00400560640823567,-2.69560714980899,0.0043212084975822,0.0100952847562885,0.00126038856293723
"11422-8",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0692986935143487,-2.69402041806656,0.00441524793442012,0.00895475016618142,0.00117377599199912,-2.68722777002118,0.00384606582691888,0.00868283903615915,0.00116986778465001,-2.7142856721823,0.0156737951314131,0.014422868315683,0.00434524311548921,-2.69444701570263,0.0048094921706206,0.00893378712579087,0.00128325339925422
"11422-9",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0688228306651281,-2.70118541600089,0.00434051554789654,0.00982558995422019,0.00122715676332846,-2.69432052254037,0.00376505051868429,0.00985061669602886,0.00122941555929783,-2.70418710348078,0.0135758936788832,0.0055971105653516,0.00332832922105267,-2.70069592159811,0.00461926913117018,0.00965853755477309,0.00135309204463896
"11422-10",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.069279701405755,-2.70129825678215,0.00428148783631838,0.0113339791690383,0.00108145266954744,-2.69307058505235,0.00377193993774826,0.0111909046294631,0.00107905208861381,-2.70343081381634,0.017553863277771,0.0117539219825375,0.00514672107369031,-2.70326236089291,0.00448476187402228,0.0120049938155186,0.00116603242622289
"11422-11",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0686104780624398,-2.69815255285153,0.00422868505362571,0.00765440749176857,0.00120335513703149,-2.69272486631225,0.00366396027791313,0.0076655313124508,0.00119213408802672,-2.73304009324181,0.0127799695077493,0.0185135941522884,0.00441399250055151,-2.69788164069823,0.00437144217356652,0.00756949255911784,0.00128715268693868
"11422-12",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0686651632222568,-2.70026438754431,0.00420738008735422,0.00831314119145798,0.00111777605120476,-2.69428824444081,0.00369626666311499,0.00824766371906789,0.00111722569206793,-2.68565804062216,0.0121772938186592,0.00707336688727445,0.00282959849549925,-2.70008161299995,0.00432068117540256,0.00841636722309088,0.00118472263359529
"11422-13",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0686986464175517,-2.70299945331512,0.00423213094566835,0.0101096289738084,0.00119879172985095,-2.69572970348339,0.00366779934048753,0.0100826479094438,0.00118977776605239,-2.6901177377134,0.0149765183259208,0.00345774511169184,0.00494951539414906,-2.70177958076167,0.00465403974198682,0.0098053410902439,0.00141206377710439
"11422-14",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0690912963869514,-2.70122356397643,0.00414436195362537,0.0112502871411322,0.0010998450201349,-2.69319397232219,0.00364345792263171,0.0112341816405634,0.00109773221222027,-2.6781094702094,0.0150450658229959,0.00991841772294248,0.0047253001924421,-2.70227255342155,0.00435644489863016,0.0114528683860111,0.0011825367723576
"11422-15",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0687232867656175,-2.70565720755276,0.00440448093543515,0.0110470035530832,0.00125621953402368,-2.6980301507697,0.00380587814923632,0.0110780067234561,0.00125234021025215,-2.7097867797194,0.0129245533042855,0.00948264369451827,0.00311001634646838,-2.70538372907512,0.00453202411042458,0.0108481234671664,0.0013173004563533
"11422-16",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0685143100529583,-2.71238611825935,0.00448023168328949,0.0122848807232493,0.00127947059086437,-2.70392998493535,0.00386061010702729,0.0123152449366965,0.00127421893494116,-2.74009582953289,0.0144952010064981,0.0227180669756978,0.00394291269789643,-2.71359955322597,0.00489528707098433,0.0127907736387421,0.00145306256001651
"11422-17",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.068950570802375,-2.70146102401503,0.00434940157827241,0.010117455355156,0.00116684157436361,-2.69444888319422,0.00379220078428659,0.0101812361696488,0.00116582528224864,-2.7098549734143,0.0143765049845371,0.0153409387416882,0.00344645925056902,-2.7015955727999,0.00450185223621355,0.0100989638062406,0.00122982825075474
"11422-18",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0683989776867411,-2.71259178103326,0.00428664601595922,0.0117177425521525,0.00117046787063875,-2.70410534847752,0.00372574988427728,0.0116826592537803,0.00116428492978835,-2.70602253960274,0.0128993186222102,0.00860273352576232,0.0031999206712681,-2.71207875468667,0.00449298236359815,0.0114494970620208,0.00125625224372541
"11422-19",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0695239578682729,-2.69004646739155,0.00395991938621961,0.00870985966932204,0.000934765807187175,-2.68376393107479,0.00356366043685303,0.00857862300960119,0.000931935961144765,-2.6842326552363,0.010983418182235,0.0076619358155558,0.00205786554995439,-2.68885243970218,0.00404249066617872,0.00826921777571693,0.00098310732867829
"11422-20",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0687821310705278,-2.69810971613804,0.00417176630900512,0.00881899623404001,0.0011897629095165,-2.69166258839775,0.00362881730849114,0.00869555421041404,0.00118266155317725,-2.70513182988247,0.0137738898317814,0.0121755183201225,0.00381043752570031,-2.69898961672186,0.00438827370849471,0.00917431803521113,0.00131016500277713
"11422-21",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0687341095441342,-2.7030068918418,0.00429676611875522,0.00969516007878326,0.00116159919149496,-2.6959632030094,0.00374729359188204,0.00959768267363325,0.00115885187412162,-2.69581644761922,0.0119704529841214,0.0068848154755726,0.00386377236893055,-2.7032623906452,0.00452846462637231,0.00969854532050745,0.0012702516963533
"11422-22",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0686629057086044,-2.70169977847085,0.00431895518667265,0.00963017777375763,0.00127820801635118,-2.69480979200767,0.00371832654411336,0.009612316203228,0.00127996298516294,-2.68289341698436,0.0153293826716804,0.00634157039520013,0.00414766217803071,-2.70110062245562,0.00464141733382686,0.00933445022763917,0.00143126253733262
"11422-23",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0692117612941019,-2.69141692132109,0.0041860495224808,0.00801607821156461,0.00112031883882502,-2.68567084939946,0.00367963973294725,0.00791959154631679,0.00111795400339814,-2.70643561977907,0.013266422743835,0.0111182708697524,0.00329005162731234,-2.69170639980893,0.00425834716520438,0.00801730394889912,0.0011485235505604
"11422-24",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0690181473209466,-2.70296508622366,0.00403291132631273,0.0111853818407239,0.00100770959789461,-2.6950885071671,0.00359175399484125,0.0112282208104353,0.00100873168032904,-2.71078917656599,0.0127858560243022,0.0130997593866721,0.0020372418783657,-2.70388973208934,0.00430370347180809,0.0112434798595879,0.00110682103136339
"11422-25",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.068933621848313,-2.70289189800624,0.00422625899523643,0.0112887338392227,0.00117519918876517,-2.69504143942372,0.00369725696582031,0.0112563146188182,0.00117493549383152,-2.70134296238567,0.0148814347732754,0.0123575177499104,0.00592620416573979,-2.70232919712632,0.00433535116448123,0.0110945308050389,0.00123726256447385
"11422-26",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0684317390904366,-2.70630428859827,0.00438687496357989,0.00956320531005127,0.00124569144775286,-2.69911262186617,0.00378697558556766,0.00933228277170447,0.00124184993451303,-2.67842152939283,0.0157403793808289,0.00271659432488375,0.00419380403892132,-2.70464212208658,0.00474375842865563,0.00898343954143437,0.00141938875584068
"11422-27",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0689539428073934,-2.70065326939348,0.0041266668884425,0.010642009586051,0.00113118468398268,-2.69289341130424,0.00362722237124373,0.0104637048224609,0.00113210897348727,-2.68928681100203,0.012233025005249,0.00766868515319092,0.0028854431595232,-2.6999164282319,0.00438076387348342,0.0103210633609214,0.00123868309362934
"11422-28",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0686978075803684,-2.70358748827272,0.00404462181594101,0.00939821890313448,0.000989234603269778,-2.6970865062732,0.00361950833814495,0.00940620591673342,0.000989343720602395,-2.69988069146917,0.0127828492017977,0.00558902673056501,0.00267759744333938,-2.70296577832592,0.0040912334117308,0.00910055673775271,0.0010025398100404
"11422-29",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0691027698154093,-2.69447971627336,0.00427693619576249,0.00877531052497431,0.0011935026658918,-2.68852574227949,0.00372555217124241,0.00885946987525665,0.00119210347153096,-2.68088621372824,0.0139079545420599,0.00545150168409576,0.00329704085073666,-2.69476049575144,0.00436741360676306,0.00899805385534205,0.00125855373734245
"11422-30",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0689912061884288,-2.70121297543285,0.00433496388512892,0.0102830838446394,0.00115861346003359,-2.69410297950239,0.00380125142329121,0.0102337095238452,0.00115814563742724,-2.67865644151048,0.013394084643284,0.00669320911996506,0.00328721851328197,-2.70138284418514,0.00471673946398175,0.0101698293828553,0.00131544811910899
"11422-31",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0690013185124228,-2.69664514729913,0.00417443027534104,0.00851876100439261,0.00106302486494563,-2.69077061798069,0.00370804795152346,0.00849085248990483,0.00106666030323462,-2.69888018106862,0.0132049631841781,0.0121925005238423,0.00267450771154102,-2.69695385528178,0.00426563704669631,0.00871430410004278,0.0011149614924491
"11422-32",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0691756163268254,-2.6952313475804,0.00429762648456506,0.00912242794802743,0.00115441436364669,-2.68873469627604,0.0037384408426435,0.00915806340354859,0.00114918794650151,-2.67923193589719,0.0141468182482113,0.00555561888224937,0.00368983287056722,-2.69500172924726,0.00444329394924897,0.00903363523175364,0.00124551729030242
"11422-33",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0693565158564933,-2.69787104045743,0.00407310827498522,0.0111657481444813,0.00103993120849152,-2.68996657570171,0.00361275990733527,0.0110983066213202,0.00103481406386986,-2.7186900768841,0.0139559036475356,0.0222404923028102,0.00526281779958284,-2.69971918187516,0.00429432712168591,0.0116952558897576,0.00111746691273316
"11422-34",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0690178066290403,-2.69549609006874,0.00419658859270084,0.00818537150122604,0.00107934819178593,-2.68943501459018,0.00370625033278859,0.00801037176872429,0.00107883710968401,-2.70354967737566,0.0127569241358663,0.0101283747224539,0.00336609689482057,-2.69640024837855,0.0043070812978595,0.00831211795850383,0.00110773214828794
"11422-35",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.069159138532041,-2.68982429324263,0.00436727637465345,0.00696234139989203,0.00119511133887745,-2.68524166713123,0.00380782516185397,0.00710141252396114,0.00119986364828443,-2.7049173130223,0.0131822370831033,0.00892933850999971,0.00420891491905255,-2.69121472997849,0.00443763236327524,0.0074647325264675,0.00122524896003168
"11422-36",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0689008300596709,-2.70096355335759,0.00432066689257316,0.0104435298472682,0.00124352334728056,-2.69327756560472,0.00373580268452998,0.0102270579679939,0.00123846852972125,-2.6917087481973,0.0142350004965333,0.00933006738870575,0.00365583961219317,-2.70082791425361,0.00442141734062024,0.0106327544809554,0.00132316737423904
"11422-37",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0689718428543894,-2.69749607322939,0.00412787239719522,0.00868474857921842,0.00103976192319726,-2.69107625495838,0.00365370175990313,0.00852510181740525,0.00103243056015238,-2.69036892333729,0.0124378196099957,0.00775578751119049,0.00241657110969355,-2.69762484749299,0.00434096308491899,0.00865327289557493,0.00112149975434968
"11422-38",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0686635663048327,-2.70286101792307,0.00411772092598099,0.00956957622941389,0.00109318018011586,-2.69613094657064,0.00363131679392605,0.00959209192907251,0.00109411531159876,-2.7034714954642,0.0140667100137611,0.00999875333822045,0.00617565757824138,-2.70371103562171,0.00435552285524289,0.00987394560566657,0.00118744772615639
"11422-39",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0690986435221228,-2.69720095029277,0.00434562670585439,0.010156058729253,0.00126712920788705,-2.6902675648792,0.00376434380515021,0.0101333902477907,0.00126463997835124,-2.72102468647504,0.0125167507846011,0.0147400409992796,0.00297161355521807,-2.69585954398118,0.00438277803904166,0.0099486359451358,0.00134233296387981
"11422-40",390,-2.7,0.00995033085316809,-0.7,0.2,0.1,0.0688996358401789,-2.70199573529235,0.00409755893178945,0.009860058322188,0.00101129416881356,-2.69496103165307,0.00364285014392218,0.00985383329352395,0.00101084765622029,-2.70199916044782,0.0122139101760682,0.0120926160811816,0.00356933340079938,-2.70360011791145,0.00436443709478494,0.0103054876240186,0.00111195543395997
