"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-1",2169,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.11364455271678,-2.19833783343852,0.00137968439248093,0.0095103105757161,0.000379290719218236,-2.19300975707945,0.00124928733329378,0.010025202749447,0.000406533701448613,-2.20250225155453,0.00451397506063984,0.00824783785050048,0.00133789699822926,-2.19631980764589,0.00154667292891198,0.00882357567303085,0.000481297850063266
"11422-2",2169,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113554262155272,-2.19995769669205,0.00140062747935001,0.00992510424366025,0.000394216383575131,-2.19434926545674,0.00126106704959778,0.0104085210500377,0.000419927586243869,-2.20163478541156,0.00445685754365465,0.0105591320473639,0.00125136187161969,-2.20029816587636,0.00158980758421628,0.0101147003088749,0.000473773302196119
"11422-3",2169,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113760543785814,-2.19890710254555,0.00139417003397621,0.00988451524003589,0.000377294260787707,-2.19297110620435,0.00125511318888801,0.0103230754148327,0.000402251504358925,-2.19854393736568,0.00438083737824334,0.0111535670405513,0.00141377302225145,-2.197524911959,0.00184220255789874,0.00956234462684711,0.000568473720660161
"11422-4",2169,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113492010395835,-2.20143901153219,0.00141024185446958,0.0101801678651342,0.00039423864826974,-2.19555518278868,0.00126535606214217,0.0106687787536861,0.000418664487913601,-2.19951181987246,0.00454857879458469,0.00899017855197354,0.00130454171949894,-2.20182505680335,0.00177103001642464,0.0101315114305316,0.000548081925711288
"11422-5",2169,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113627325950544,-2.2009698981668,0.00141231804645379,0.0103192209715199,0.000390470842394504,-2.19528350364654,0.00127304751615983,0.0108225413125588,0.000413239728139422,-2.19996560902143,0.00440394433606185,0.0107706259534883,0.00111687877990103,-2.2012312774332,0.00164315086313371,0.0104305747408706,0.000540288653127737
"11422-6",2169,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113626186683368,-2.20171026111527,0.00138949991700806,0.0104438567137826,0.000371884173248459,-2.19612692019196,0.00126029183823359,0.0111165049415093,0.000397084525153351,-2.19945019603072,0.0044501264137876,0.0119629441623855,0.00134509514575949,-2.20312773556505,0.00175781031207701,0.0108631872631391,0.000528412323970857
"11422-7",2169,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113646432232942,-2.20021932733444,0.00140056148752684,0.010187834774776,0.000387721889860653,-2.19403422153959,0.00125802073899182,0.0106076593652195,0.000414543929528072,-2.20820918319976,0.00443215537013758,0.0113270833791415,0.00109736881892769,-2.20098697509673,0.0018816357893221,0.0103041250932214,0.000588166921319366
"11422-8",2169,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113754833084592,-2.19837780075816,0.00139617284536939,0.00988672843052089,0.000387421050267171,-2.19245328185163,0.0012606667181761,0.0101703148044176,0.000413364523919347,-2.19665253998128,0.00424528262789712,0.0106997441382453,0.00113215442562488,-2.19731475164241,0.001682910287009,0.0094829830378078,0.000499214315172046
"11422-9",2169,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113847865403669,-2.19863361730801,0.00141996455410358,0.00997397497051852,0.000387536791203622,-2.19245434848646,0.00127073008887263,0.0103582696333476,0.000411920111415219,-2.19553535413781,0.00446471146687899,0.0087791391487634,0.00112446212407606,-2.19773086086383,0.00173713578048865,0.00968815394390892,0.000535874731447036
"11422-10",2169,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113677643867618,-2.20114565661623,0.00141514810121842,0.0104054397325205,0.000386482113786062,-2.19489663249598,0.00126928866538395,0.0108764812312986,0.000411506470204617,-2.19823342902392,0.00451671981781635,0.00960400122037304,0.00116076481586344,-2.2019227924638,0.0021084807384495,0.0105208860843993,0.000646050170356495
