"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-1",2200,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0690017897133205,-2.6982277069011,0.00174578284213681,0.00985763508235576,0.000478638490400918,-2.691333231701,0.00153248750466873,0.00985329152925259,0.00047817019748805,-2.68832004098046,0.00550618608112391,0.00796993266454891,0.00163408891163243,-2.69807024258184,0.0017556333119183,0.0097945934235468,0.000484352931930813
"11422-2",2200,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0689111180715678,-2.69995289847119,0.00178545277832917,0.00982905266438042,0.000491110435149538,-2.69302655286697,0.00155989693601532,0.00980682497194437,0.000490721529346493,-2.70561585235351,0.00581255250905297,0.0113538534519926,0.00175861684072744,-2.69969885890504,0.00180065924951461,0.00976006999029013,0.000497755313299153
"11422-3",2200,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0687631543692947,-2.70049694116573,0.00175010841859129,0.00943163158613961,0.000483230041673296,-2.69388882287669,0.00153395422864034,0.00942210929665376,0.000482175893608818,-2.69475693564197,0.00576154150795811,0.00809384898411861,0.00165198598658925,-2.70052055274997,0.00175792590520163,0.00943682064049517,0.000486923689135009
"11422-4",2200,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.068970940936416,-2.69886141699375,0.00178347869465014,0.00983656260976601,0.000495306917359331,-2.69192225296537,0.00155689404530556,0.00980543741932479,0.000495173140154561,-2.69875467918709,0.00569589751724991,0.00837486566695516,0.00158555219587207,-2.69877635427609,0.00179332148796629,0.00978221259324269,0.000498997862049928
"11422-5",2200,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0689051074798182,-2.69883051099823,0.00179654803209881,0.00944405361846468,0.000502864743621671,-2.69221719404228,0.00156518035293575,0.00944332370893485,0.000503093132122086,-2.70133486368999,0.00584537413013654,0.0102743844273997,0.00176418438630402,-2.6990211567611,0.00181183671064153,0.00952342922075279,0.000509762315759182
"11422-6",2200,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.069104136195003,-2.69742681364015,0.0017697119086333,0.0101321394273275,0.000493035867643533,-2.69032782761053,0.00154567682883137,0.0101336860425409,0.000492718581170646,-2.6972699839028,0.00572631237220911,0.00889417753645641,0.00161136081442249,-2.69721317994785,0.00179388438891279,0.0100396588304796,0.000503341366811285
"11422-7",2200,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0689307267394336,-2.70076207115496,0.00179494640922866,0.0102170948538462,0.000494278266330767,-2.69356748606681,0.00156648877988868,0.0101929219663956,0.000493687292091831,-2.69857058462531,0.00560062123151454,0.00911208640824494,0.00156734710506174,-2.70077518383188,0.00180468891366521,0.0101854031391323,0.000498097013529163
"11422-8",2200,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0688597204952783,-2.69969023862366,0.00178119474095588,0.00926256410845014,0.00048029042609253,-2.69313362209293,0.00156106048369418,0.00921949183535466,0.000479647196239741,-2.70145139723792,0.00580590876297433,0.00981172517432299,0.00156063635743121,-2.69974842601228,0.00179478558522881,0.00929323960287273,0.000487577907402991
"11422-9",2200,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0688669138569593,-2.70262037740372,0.00177240913245761,0.0106324228478711,0.000484303385692713,-2.69519404317563,0.00155245388857734,0.0106360040946888,0.000484021130204193,-2.69925273050898,0.0053898742890287,0.0108061566993944,0.00140988869613768,-2.70257835512888,0.00179087605718708,0.0106192315669617,0.000490879406077799
"11422-10",2200,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0690622743037233,-2.69844615598142,0.00179193494099463,0.0100653637491743,0.000493506655164016,-2.69142441634413,0.00156568315636005,0.0100582082181912,0.00049350001718633,-2.69388761822585,0.00567057071565316,0.00757734490180951,0.00144651486734283,-2.6984280633581,0.00181190224629922,0.0100615576411447,0.000503134514389756
"11422-11",2200,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0690330856634196,-2.69750913124049,0.00178723451082347,0.00965117101328073,0.000497465796168045,-2.69070658424017,0.00156009280060377,0.00961662246409331,0.000497939066997702,-2.68941593085356,0.00564272572044601,0.00678361818289093,0.00163588318709685,-2.69756643385429,0.00180167814401605,0.00969647949769516,0.000504824039671089
"11422-12",2200,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0688937222573117,-2.70128829801443,0.00175659049716573,0.0102739261731821,0.000475953022729516,-2.69407004148377,0.00154191741667773,0.0102659357791141,0.0004754329883746,-2.70261325156427,0.00538345253160062,0.0116658790028255,0.00132441394750113,-2.70116058839138,0.00177519470921193,0.0102055729488795,0.000483073841059689
"11422-13",2200,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0690118799661402,-2.69797109856328,0.00178257579782248,0.00969917911520522,0.000494332109634333,-2.69102460422681,0.00155425332495493,0.00963376618580052,0.000493360542064677,-2.70464631437847,0.00555086546226864,0.00902094760286233,0.00153275164918995,-2.69807692503748,0.00181375048961047,0.00974125658380608,0.000505416547541431
"11422-14",2200,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0689825481528122,-2.70046245283126,0.00175517964233237,0.010460781715546,0.000475471305403051,-2.69312204603896,0.00154161074698682,0.0104450211338723,0.000475260902409897,-2.68596685363481,0.0054153276103391,0.00855278474878182,0.00138823459299493,-2.70046518525666,0.00176573111983529,0.0104422552810541,0.000480532904723349
"11422-15",2200,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.068903635938839,-2.6988902909338,0.00177807995703786,0.0094323218772256,0.000491324478509702,-2.69225871454494,0.00155471980693217,0.00940113305843292,0.000490972658091398,-2.69450529422953,0.00546689891226471,0.0071753507412242,0.00141652738755554,-2.69864074812527,0.00179846967223467,0.00932832763207187,0.000499857730473479
"11422-16",2200,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0689127921794504,-2.69909609435153,0.00177290916456755,0.00950732137826642,0.000485218661763348,-2.6924117354686,0.00155222799847863,0.00949679371706993,0.000485299735933629,-2.70322773206489,0.00549747965566862,0.00932574534284558,0.0014515244362018,-2.69890195001212,0.00178849296856835,0.00941505412494195,0.000492444647419476
"11422-17",2200,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0687652313582862,-2.70021599785256,0.00179970325239975,0.00924773656572026,0.000507750045285116,-2.69373496860473,0.00156567305454056,0.0092366710859404,0.0005072764082719,-2.70359088774307,0.00575862965302039,0.010519613835357,0.00163074122317777,-2.70040835347394,0.00181980572601677,0.00930398932958949,0.000517845884849785
"11422-18",2200,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0690433882652112,-2.69786889957778,0.00177105645220787,0.00956816347950393,0.000473671287525452,-2.69112806519879,0.001555317552746,0.00954826599671025,0.000473734845791184,-2.69637808527947,0.00561815985438077,0.00975548117102549,0.00128686600286838,-2.69777790409303,0.00178663180532917,0.00950967999772345,0.000481730057277612
"11422-19",2200,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0688300483341099,-2.7013211150291,0.00179230578725147,0.0101145540965131,0.000505374197663888,-2.69423351418926,0.00156022520002884,0.0101027424502515,0.000504834724493424,-2.71003498484968,0.00560156224440345,0.0102425931125652,0.00146101873125928,-2.70128118236851,0.00180816189077228,0.0100854551785285,0.000513293558717512
"11422-20",2200,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0689470610071171,-2.70056199886922,0.00179152275570498,0.0104666440485541,0.00050495649777222,-2.69321377372764,0.00155983971679174,0.0104563089978705,0.000505196563246541,-2.70165036352989,0.00573039563780842,0.0130578660439632,0.0015959544551621,-2.70060626792606,0.00180925173927258,0.010487455426818,0.000512821783653675
"11422-21",2200,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0688649712461892,-2.69985747467503,0.0017928942861906,0.00948855259790009,0.000493261883562115,-2.69321877413587,0.00156545465808695,0.00948181114341015,0.000492344434018353,-2.70787941583635,0.00626023012023614,0.0108038601942518,0.00192148528727923,-2.7000221807314,0.00181706705430905,0.00952616082390959,0.000502579870950412
"11422-22",2200,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0688579672340273,-2.69975037835675,0.00179551316138284,0.00934645143074339,0.000492011547098026,-2.69317108213003,0.00156817918657088,0.00933493663448336,0.000492077669533098,-2.70194210918176,0.00597220943895987,0.00970403257525899,0.00159655415601388,-2.69966787836823,0.00180279594685937,0.00932591916989154,0.000495461473148594
"11422-23",2200,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0690507666304941,-2.69878244616946,0.0017980776354413,0.0100444030314915,0.000492827820467312,-2.69175479589775,0.00157013670802675,0.0100510774668157,0.000493105148772481,-2.69598749421674,0.00570285438205215,0.00997376479926877,0.001584130490362,-2.69886418151644,0.00181612592288349,0.0100730571524172,0.000500315926776802
"11422-24",2200,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0689256138644859,-2.70029112882501,0.0018121129799206,0.00980365244638169,0.000494093526850389,-2.69337847410281,0.00158015143969224,0.00978770000005422,0.00049342607407783,-2.70257899648717,0.00587702539709917,0.0105282177299862,0.00170117995239762,-2.70008553105683,0.00183889541215326,0.00979694092021717,0.000507357568823354
"11422-25",2200,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0689510070884583,-2.69946014597391,0.00179396623972556,0.00992036018983377,0.000499623943254356,-2.69254259822918,0.0015633858378879,0.00993616486574054,0.000499095404559996,-2.70099536509104,0.00557168872512275,0.00964902081180303,0.00158483596360116,-2.69948541330426,0.00180597935774505,0.0099186482460019,0.000505171555716363
"11422-26",2200,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.068938124029961,-2.69915138003937,0.00175569213923257,0.00994578522524029,0.000488218707923441,-2.69210629321511,0.00153597377336917,0.00990920484568278,0.000487714356219676,-2.69417689281968,0.00542903651795189,0.0101098623934673,0.00145195579455072,-2.69909298892582,0.00177324487937607,0.00990392031254826,0.000495006290103226
"11422-27",2200,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0687675316712466,-2.70318211389919,0.00176174521678703,0.010292865848159,0.000477913101281691,-2.69608211381937,0.00154743443148249,0.0103265609985348,0.000477637249802096,-2.69624690290647,0.00550657867918587,0.00938826888912173,0.00155232236296531,-2.70332427985105,0.00177665145632868,0.0103577852281247,0.000485374104475136
"11422-28",2200,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0687686957590505,-2.70176015148985,0.00180234996362083,0.0101247260159616,0.000520743589333079,-2.69467605377061,0.00156152786139568,0.0101442547115647,0.000520633530987349,-2.6984403268708,0.00594152815100026,0.00879870309828028,0.00179726842262069,-2.70210529825519,0.00182776856842133,0.0102311467450061,0.000530240906423011
"11422-29",2200,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0688266052020046,-2.70052738309872,0.00178076359223375,0.010002196831138,0.000510624120706501,-2.69349999725335,0.00154853637352379,0.0099824092229072,0.000510167282176113,-2.70470237783434,0.00593752979054544,0.010577567658315,0.00194911226292179,-2.70038754330475,0.00179970429457996,0.00992655491524873,0.000517872982278838
"11422-30",2200,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0687212549134143,-2.70064595378656,0.00177565466887003,0.00947798776690356,0.000509779304599651,-2.69395851427579,0.00154519551908314,0.00944242360431186,0.000509553489412714,-2.69368589762222,0.00572949561033616,0.00720789434243322,0.0016338116249828,-2.70055584961956,0.00178796184580319,0.00946503083894336,0.000517709886081669
