"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-1",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.112882297761226,-2.20345955123155,0.00331978443215708,0.00941278658640184,0.000983780836699245,-2.19814331495085,0.00298694138927926,0.00985750145334555,0.00106049589548793,-2.21059549796315,0.0108747317899723,0.00974951927751981,0.00299628767110562,-2.20371869385652,0.00451822225511912,0.00906599829115625,0.00145139128786749
"11422-2",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113503330789261,-2.20179909994714,0.00329435205206437,0.0103992692282137,0.000910251450097228,-2.19601779675048,0.00296332974496323,0.0111057563543822,0.000972396221891698,-2.20631024225213,0.00991410370224321,0.0133516350994373,0.0023476409468002,-2.20104950184493,0.00402581757854838,0.010052398956662,0.00126604879978978
"11422-3",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113821998162348,-2.19570606048837,0.00325560829648892,0.00908113858386845,0.000894757714261459,-2.19097060250405,0.00296829845544802,0.00976802642752642,0.000976966253384667,-2.20241481188401,0.00989281347541138,0.0104046503967663,0.00402157654123753,-2.19601837343408,0.00355305720383439,0.00985394909614071,0.00110993717101993
"11422-4",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113770496233371,-2.19389543389788,0.00349183918014205,0.00785049280355793,0.000992704877876977,-2.18849214187226,0.00308261717850312,0.00782252913410294,0.00103955495092097,-2.17230038571614,0.0108047310081083,-0.00122297930637065,0.00397202539659243,-2.19009967498015,0.00450926717120532,0.0064510981784243,0.00137783225351013
"11422-5",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113476344596657,-2.20027586315794,0.00321938021084849,0.0092347598347821,0.000828398575300833,-2.19493578041771,0.0029205495015826,0.0096172119467243,0.00086838762223627,-2.19853388204136,0.00988058153608355,0.00623682096503119,0.00265138663967162,-2.20238427834126,0.00374755155625448,0.00985359242823324,0.00101198427656573
"11422-6",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113769483222627,-2.19911720302977,0.00338692699070967,0.00977861433120994,0.000919294076111756,-2.19281634670372,0.00301573672177309,0.00994338163683621,0.000956770177148003,-2.21547292683845,0.0103788070813901,0.012895057426652,0.00324286268326637,-2.19726598711708,0.00361120077919315,0.00905853430425142,0.000984145221459162
"11422-7",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.114315889388634,-2.19700233008162,0.00337263696077686,0.0108641062669018,0.000918171000544863,-2.1912845002974,0.00305978346065503,0.0114085072367242,0.000976289993028778,-2.17969477768616,0.0100438529001601,0.0101702723960026,0.00266520332296812,-2.19456300832112,0.00400536132387392,0.00984145177137187,0.00113104042225094
"11422-8",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113438703779865,-2.20244913523812,0.00333614341296582,0.0101051285785311,0.00090712167925326,-2.19686853551263,0.00302763293927874,0.0105940517803659,0.000972059448089215,-2.19585943883298,0.0108549826459956,0.0113318124729026,0.00297913765221722,-2.20366426780215,0.00367999583403895,0.0102175902410441,0.00114949939910417
"11422-9",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113505420550655,-2.19798361719041,0.00336917448285848,0.00919971257228772,0.000991028066004084,-2.19252694976132,0.0030278060568294,0.00970174319464845,0.00109288250896078,-2.20086158588592,0.0128184482958717,0.0101937172715167,0.00414904557915543,-2.20083949817422,0.00525781271941175,0.0103557183132887,0.00186823167053396
"11422-10",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113134253638836,-2.20283758767418,0.00323472990882486,0.00931127916007971,0.00085962406899395,-2.19739925987349,0.00291381926732859,0.00964632570848352,0.000889569121590732,-2.20733252482034,0.0120138259894681,0.00876802451305685,0.00389596333973636,-2.20753719344897,0.00467371911395647,0.0105766578354613,0.00147179872154065
"11422-11",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113487288273876,-2.20473176279179,0.00331497371184158,0.011788482765834,0.000947355361354288,-2.19728056858963,0.00294943470817572,0.0120486725453185,0.000991874934792527,-2.21090092817149,0.0115786262695765,0.0126623811938111,0.00383796439653425,-2.2038633915631,0.00420151913249577,0.0120392889206305,0.00142958282400118
"11422-12",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113829254647492,-2.1977898237681,0.00350325114189562,0.00985053159512914,0.00102203599902245,-2.19306265158482,0.00313216588138348,0.010922171745841,0.00111221716550877,-2.20239347585322,0.0118928223389176,0.00905366596418141,0.00413283530499643,-2.19587754099937,0.00438662390416074,0.00853088562914107,0.00133453773248602
"11422-13",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113410610587602,-2.19412388349394,0.00334309557847031,0.00740144235636269,0.000999309422190274,-2.18995623986852,0.00299451523085401,0.00782826462580599,0.00107993903968953,-2.19798457740257,0.0105928202694805,0.00948670185369209,0.00347459274444052,-2.19275425986153,0.00392988555338876,0.00712088988074381,0.00139105380772607
"11422-14",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113677637799422,-2.19720116937975,0.00339105838427133,0.0091295393343649,0.000965049189513009,-2.19154525359629,0.00301501161759434,0.00945713225851321,0.00102207578545424,-2.20763735960252,0.00994515088555414,0.0121979887752645,0.00229744140980989,-2.19675020586929,0.00477280322244523,0.00896421749653417,0.00156357458001199
"11422-15",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113755067477327,-2.19424522639683,0.00337337523010994,0.00830748768166359,0.000964802428753788,-2.18910311679044,0.00303600753936401,0.00843339587347729,0.00103351868457276,-2.20639549298688,0.0110147064819827,0.0110003581508188,0.0032970127878609,-2.19595801625381,0.00411362317879029,0.00865001984877502,0.00121856000984818
"11422-16",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113489578572381,-2.1997410884448,0.00327174619513794,0.0101547784993937,0.000957340005857362,-2.19412503329585,0.00296865630698709,0.0105880420214662,0.00103667987827,-2.19726643299003,0.0111950659399148,0.00862024945487408,0.00294696138161886,-2.20307074938845,0.00418552667382774,0.0107648308291274,0.0012868605060586
"11422-17",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.114025399180986,-2.20094976515728,0.00333991827612137,0.0108331666689161,0.000855113079216364,-2.19496359760863,0.00301198618610598,0.0114405933446134,0.000894774455610005,-2.19941124293192,0.0105145560154137,0.0122626784749853,0.00318418989996493,-2.20131849761247,0.00399764260993356,0.010983594907089,0.00115002562669295
"11422-18",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113387032626356,-2.19977442159333,0.00328610513777883,0.00906979956415084,0.00090026069833383,-2.1943889755395,0.00295849943375723,0.0095529703496357,0.000966357217365309,-2.19616732751655,0.00937642364019443,0.00727744119875911,0.00204679795856308,-2.20062897214798,0.0041323093766114,0.00933278636339872,0.00119751207617053
"11422-19",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113026720175884,-2.20615848126549,0.00341002443246066,0.010256142409572,0.000956416148891335,-2.20086252208496,0.00308470792975306,0.0108020639956928,0.00101684936017837,-2.21456908359242,0.00937551862342506,0.0104304675989793,0.00251101521624522,-2.20447176040322,0.00481197099439219,0.00955980005405282,0.00160133692388934
"11422-20",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113506854555134,-2.20373604682964,0.00348952530482007,0.0109081124451942,0.000997104949319834,-2.19702109421365,0.0031084515556511,0.0115087161153708,0.00108915131399744,-2.20391894997659,0.0108907203238091,0.0098460819495657,0.00282292116803119,-2.2019957421516,0.00550781323381744,0.0104017501143166,0.0019482650742744
"11422-21",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.11311262353698,-2.20481622494608,0.00340071042890251,0.0101321342689868,0.000962208696978849,-2.19869540557617,0.00304008888538402,0.0105177539564658,0.00102566363592601,-2.21829467357766,0.0115398103228889,0.0126289191947597,0.00317297671024155,-2.20583652963445,0.00453104392983834,0.0103724211528355,0.00141943510652931
"11422-22",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.11320464327458,-2.20294749097796,0.00348519972519284,0.0102554536779796,0.00106745250607982,-2.19685251566777,0.00309859329557123,0.010861224887315,0.00117715988785726,-2.20672960613563,0.0113071480077916,0.0125081555422798,0.00415081974982342,-2.20167372151689,0.00432781613367636,0.00958496846301091,0.00132282556954167
"11422-23",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.11356149827388,-2.20020695476996,0.00331293798058418,0.00918893681224365,0.000852753613212779,-2.19426125142494,0.00297896341977442,0.00935800503485153,0.000891400210935375,-2.2150502542634,0.0102990783950736,0.0104875145733499,0.00251301817768257,-2.19771620510691,0.00373393295641396,0.00872541921972653,0.00105943375969438
"11422-24",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113641974151794,-2.19836653459268,0.00333765104538085,0.00948092847168467,0.000935538914330279,-2.19321815112718,0.00302213358888033,0.0101299484456382,0.0010198020853475,-2.19364045809619,0.0106277204471676,0.011427536555297,0.00334261738246931,-2.19730440317398,0.00388778698655893,0.00889198643620474,0.0011013405003866
"11422-25",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113418699054414,-2.20074537212757,0.00335545401902982,0.00956734316329425,0.000937371729697396,-2.19491583328453,0.00301953577478149,0.0098964743345919,0.00100807341462419,-2.1953652883746,0.0100533365345199,0.00496737141478797,0.00250761000630305,-2.19853622262644,0.00404096098815567,0.00877048236234304,0.00125487908326972
"11422-26",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113983103578902,-2.19497651722903,0.00331667522687857,0.00907338776576903,0.000898906768581859,-2.18951324976836,0.00301468004058795,0.00922826549701917,0.000960644724531857,-2.18920201167217,0.00952969076893501,0.0106235597057613,0.0031449238621562,-2.19150180602399,0.0036797475266768,0.00784715244692655,0.00110822036305783
"11422-27",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113984434312595,-2.19864013985837,0.00331305976226013,0.0102472080525352,0.000873787169133576,-2.19208324707152,0.00297718585932405,0.0104128431565579,0.000914286011952933,-2.19706868459977,0.0103345417788871,0.00896358897378831,0.00212355233013536,-2.19759577995722,0.00488117645799616,0.00994262035133812,0.00150253644347353
"11422-28",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113687773384156,-2.20280691013827,0.00333164214661141,0.0114358631149873,0.000930814485314087,-2.19611393031718,0.00297934204207984,0.0120736188988457,0.000989756392121226,-2.21919359246016,0.0113285931222274,0.015003129252583,0.00332261970635917,-2.2015889651308,0.00445080901563206,0.0119169194801427,0.00136456087177263
"11422-29",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.114207827180088,-2.19486347302301,0.00328304997540331,0.00933335430743476,0.000840472013190919,-2.18919496926231,0.00296452834312051,0.00978165128923152,0.000893547698365679,-2.16539483434837,0.0116365565882476,0.0022227302489873,0.00325064944349275,-2.19399709815798,0.00426125794268947,0.00889644957296887,0.0012988258007269
"11422-30",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.11363516110499,-2.20326789975377,0.00339580882483356,0.0105233429880659,0.000891400691581364,-2.19790037945343,0.00306814095929549,0.0113809109046971,0.000951160481494999,-2.19599589953936,0.00988919875931855,0.0113669887244093,0.00328260516376403,-2.20140911243185,0.00400365826182894,0.00980692368660641,0.00108631394149086
"11422-31",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.11388662990171,-2.19798158499699,0.0032744351978105,0.0101171143602287,0.000895778666530399,-2.1909622842037,0.00294635234953107,0.00998101981849673,0.00094889583248994,-2.18145582836172,0.00974171119760204,0.00500407288392699,0.0027071329248765,-2.19505897671076,0.00388667516119478,0.00917285115252936,0.0012315353684635
"11422-32",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.11393963569137,-2.19476644512369,0.00326317079176106,0.00855406616944804,0.000840630957051913,-2.1899547256175,0.00298526095416519,0.00882565707945363,0.000891970643133118,-2.19935602764426,0.0101599097707515,0.0124541553822634,0.00278153705051376,-2.19445854702851,0.00373346333715192,0.00848662714999242,0.00105900177857439
"11422-33",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.114324716523074,-2.1972462507138,0.0031216905285475,0.0102891430347501,0.000725472326031491,-2.19157795733495,0.00287768839702858,0.0106807981463476,0.000756088029268043,-2.17860538882927,0.0112959000014147,0.00604868301551021,0.00238614657453911,-2.20094168815033,0.00382519341534594,0.0113249944217081,0.000900433419304955
"11422-34",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113881780084037,-2.19955235145586,0.00323235766377861,0.0100548792666585,0.000814962155647385,-2.19351652019838,0.00293282840894686,0.0104152517351498,0.000855976583715339,-2.19207876915448,0.0114952783920712,0.00699196744545585,0.00409722316662921,-2.1970913692624,0.00344635543666359,0.00918081120096874,0.00092160708714076
"11422-35",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113833176565576,-2.1966055665775,0.0034425913183305,0.0100097243281624,0.00105569858535623,-2.19053656035963,0.00309021923734052,0.0102328842761803,0.00115625364535955,-2.19662498001098,0.0118464995553409,0.00601493523219135,0.00547448991749677,-2.19644639634783,0.0041658839299789,0.0100468423520132,0.00137756827680357
"11422-36",387,-2.2,0.00995033085316809,-0.7,0.8,0.1,0.113389297311844,-2.2025353900865,0.00336857711647869,0.00985753689340033,0.0009097019565511,-2.19709025466299,0.00304731420205176,0.0104079377828661,0.000974580430984458,-2.19141730309022,0.0114521700768665,0.00726005605619495,0.00330107833245592,-2.2033588779324,0.00410508924009792,0.0100742498973479,0.00126384398416162
