"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-11",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0687898714909985,-2.70107169375514,0.00428080664893668,0.00954505403950478,0.00118280771602286,-2.69394776070408,0.00370428750814298,0.00944057666586523,0.00117242320171139,-2.70943539800436,0.0144686169858511,0.012645926789606,0.00533111792639007,-2.70242564409461,0.00457464709957417,0.0104293223432061,0.00138780067550714
"11422-12",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0686996004825206,-2.70015287037312,0.00428768397059365,0.00880810651094428,0.00120742280852673,-2.6933851505658,0.0036679626742365,0.00877478172033647,0.00118984635107713,-2.70985027842345,0.0137487839653364,0.0109880175752405,0.00394931277262598,-2.69666233183737,0.00488767285884076,0.00756472440256014,0.00155286864325921
"11422-13",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0687309435576287,-2.70304906681227,0.00430634048263677,0.0104234353920097,0.00124702769865071,-2.69448704952035,0.00366258845513837,0.0101028817906435,0.00123226483618699,-2.70539813034994,0.0131337711490387,0.00985297942987165,0.00341154699047634,-2.70396337535211,0.00455325393871156,0.0107559432704145,0.00138950688525337
"11422-14",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0692961595100567,-2.69676981863938,0.00409504362808664,0.010817668200277,0.00109210238658987,-2.68818925623455,0.00356467846356659,0.0106089251680366,0.0010784423919727,-2.71735291724504,0.0128822041737611,0.0118725591551006,0.00302807704589872,-2.69933521595015,0.0045832149333582,0.0115378293666812,0.00126825833742802
"11422-15",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0689594902911547,-2.69917711726266,0.0043648511043192,0.00973766224674463,0.00122824237413112,-2.6920405139535,0.00375106864058489,0.0096326969695463,0.00120703912621713,-2.69871272645776,0.0131665953211144,0.0103836128380877,0.00381303830401474,-2.70098596031556,0.00520262405541714,0.0103262661373839,0.00151772527195401
"11422-16",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0684267526494538,-2.71279201809997,0.0044137952527444,0.0123670623219889,0.00128082141851416,-2.70330785754664,0.00376059410853293,0.0121362171750923,0.00126440925610068,-2.69984706831161,0.0127631182354785,0.00722943553646013,0.00415604467306943,-2.71166230288443,0.00491225118771312,0.0120245638560802,0.00154846756710821
"11422-17",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0689130211094094,-2.69779451435164,0.0044171148412707,0.00889941957904383,0.00125824992892292,-2.690604678634,0.00373858746392151,0.00867660203745319,0.0012324327282971,-2.7048011497663,0.0146422917611549,0.0134011644597675,0.00443220561033609,-2.69866160650514,0.0049887833618348,0.00927952327238934,0.00153852651447559
"11422-18",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0684444306207561,-2.70416326589088,0.00428903624145221,0.00861789536969474,0.00116548551927686,-2.69786517421574,0.00372781528634609,0.00862974763023456,0.00116655643150355,-2.70342138678741,0.0140364836779196,0.00932527871819765,0.00454455445440847,-2.70381843503965,0.00477447890621485,0.00831357226913729,0.00137090290000116
"11422-19",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0692186969432731,-2.69973532850285,0.00394552097594429,0.0112019560283089,0.000970980895747569,-2.69088457171927,0.00350214080229433,0.0109525318821143,0.000960946601785814,-2.69892925459596,0.0146872517340788,0.0129426925580758,0.00525557168549626,-2.70075547509565,0.0042092218178725,0.0118034170287559,0.0011133772927502
"11422-20",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0687418673295079,-2.70550969495475,0.0042606617317889,0.0116199001517359,0.00123615341037873,-2.69646476364155,0.00365190141835756,0.0113557760766241,0.0012215466506223,-2.70295865314906,0.0143176421422884,0.0139190913789888,0.00379344869484571,-2.7066221150183,0.00467230111851978,0.0118474602726918,0.00134448332667483
"11422-21",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0684541197060454,-2.71291183803585,0.00424234984684308,0.0128060018577292,0.00120692841343344,-2.70263741791855,0.0036446313262249,0.0125285123849184,0.00120474370228344,-2.69582660585036,0.0129542769752092,0.00793242846432231,0.00376931892391229,-2.7131353800487,0.00490361876683603,0.0130186830898632,0.00145891185092619
"11422-22",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0690392783522452,-2.69594215283071,0.00427190910850665,0.00957907858812898,0.00126843172243417,-2.68872533690299,0.00367475362478075,0.00933250133889748,0.00126169322976807,-2.69368795732044,0.0133853261259392,0.0102560821089914,0.00365946728661554,-2.69619366931801,0.00498089837823662,0.00966155667403016,0.0015991954344321
"11422-23",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0691724703610864,-2.6914148003744,0.00432069398421836,0.00755988281765354,0.00115387013708832,-2.68619534997104,0.00375035208992678,0.0076828564823021,0.00114385373965797,-2.69916991843834,0.0138446888888962,0.010190282652474,0.00342396013026294,-2.68953440190366,0.00468847447833526,0.00680009434842028,0.00132583007260026
"11422-24",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0688862627699734,-2.7051446033591,0.00427334585994913,0.01205111948884,0.00121525756971775,-2.69617021873889,0.00367904046012201,0.0120510563868651,0.00121242240734923,-2.70844639953713,0.0145177472246102,0.0127991565280338,0.00518779329151897,-2.70834324763305,0.00505792498539699,0.0131930041076552,0.00151225510046041
"11422-25",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0686807499375452,-2.70717344829872,0.00425068861632693,0.0122599858645329,0.00125983289840496,-2.69755514761222,0.0036368369740708,0.011942859280283,0.00124970330751999,-2.70318432257684,0.0141319849311446,0.00868599695552574,0.00515507997076784,-2.70676649615383,0.00491584950161515,0.0121365960257125,0.00154715232173003
"11422-26",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0682916266136049,-2.70743266570583,0.00418892875235261,0.00958364059497174,0.00118107568550248,-2.7000094041498,0.00362638101516156,0.00937774952629614,0.00117192566941316,-2.70815081701842,0.0111969102247379,0.00792987183922577,0.00267565349577196,-2.70859642627485,0.00455225004718068,0.0100816573410481,0.00134761875459275
"11422-27",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0690887454401454,-2.69474230065264,0.00406085206840116,0.00898970679942613,0.00108766634283124,-2.68774920034445,0.00355283474093075,0.00882609036045203,0.00107924700717198,-2.71037905324827,0.0136068647906438,0.0122033378224268,0.00421536878156438,-2.69858699666845,0.00468624577696571,0.0103776927049157,0.00131371488850193
"11422-28",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0688570561293928,-2.69373840535583,0.00417497574163487,0.00700245322352163,0.00112195058483656,-2.68870897008223,0.00362300576920557,0.00714099303805799,0.00110898246487264,-2.66162418287481,0.0128090372145937,0.000965292856870242,0.00393985464716847,-2.69405387614917,0.00444177315227195,0.00702975413695847,0.00122655099644537
"11422-29",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0690969681747563,-2.70262357739844,0.00433580486305019,0.0111524529435616,0.00113880224132099,-2.69328248024529,0.00376215284722209,0.0106231997334717,0.00113588006188906,-2.69502751000819,0.0137121930756769,0.00997542307911893,0.00345378102205779,-2.70071652347208,0.00465142596428317,0.0108017684941134,0.00127881604075719
"11422-30",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0686055508383111,-2.70169522563213,0.00419619486394321,0.00877995027723047,0.0011409025324591,-2.69546796315123,0.00364489941201827,0.00887040663790213,0.00112313255948631,-2.71377903677684,0.0129955596866582,0.0120255750284568,0.00425622161482721,-2.70160398067077,0.00437240581249829,0.00868890261599306,0.00122805852926544
"11422-31",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0689209882080703,-2.69702119082975,0.00443982788643559,0.00854619673410735,0.0012465759310916,-2.69024312523738,0.00377703253792806,0.00839835626298641,0.00123297606982499,-2.70315831289175,0.0167141672838482,0.0127600956005792,0.00591191994236996,-2.69544072254612,0.00506358839337606,0.00814429576172992,0.001565125277582
"11422-32",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0684395315965077,-2.7108556078113,0.00421909447132092,0.0118824248652496,0.00119923671546188,-2.70211406476746,0.00363262502828645,0.012010360675556,0.00119044580508334,-2.7146978457576,0.0143374235771723,0.0112631356883063,0.00471018307592922,-2.7094831102964,0.00454195850328837,0.011561549927335,0.00134989316311251
"11422-33",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0688942850825045,-2.69932979333552,0.0040446405815298,0.00933676433397497,0.00104328686269096,-2.69242070791165,0.00356866758451843,0.00933671393363471,0.00104191410422029,-2.70423535716776,0.0131578035171802,0.00459251516000691,0.00427915754238172,-2.69921319231016,0.00446917749455728,0.00923566945162106,0.00121802858304735
"11422-34",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0689266604124276,-2.70546410519524,0.00427274813626375,0.011509974142951,0.00112638442559386,-2.6982080265337,0.00376040637185671,0.0119078174977167,0.00113341322281583,-2.72127063608128,0.0142907060233123,0.0134669378627144,0.00424498699614677,-2.70812934096975,0.00498811700215796,0.0121134385396106,0.00140607091226892
"11422-35",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0692051663786694,-2.6944265974146,0.00430004002118758,0.00887411085771347,0.00114727154681021,-2.68736609833426,0.00372027197733807,0.00863590256262675,0.00113690293080459,-2.71430136761692,0.0147132399309567,0.0116537532373027,0.00450842301288178,-2.69244724676554,0.0047576664810133,0.0081709256173421,0.00138320685516712
"11422-36",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0688700841375881,-2.696516095607,0.00420117394850407,0.00821503329692939,0.00114343547675668,-2.6903590966583,0.00363854144518576,0.00809832428152102,0.00111615193663641,-2.7036452685199,0.0124347282065763,0.0106146815668599,0.00374372365619266,-2.69806611334506,0.00467162851463933,0.00901299944919633,0.00143450600446894
"11422-37",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.06888693811115,-2.69424357686849,0.00424128368937326,0.00765619411256207,0.00120556729327012,-2.68827141811717,0.00365730141694148,0.00738281249522555,0.00118458024757237,-2.690293991727,0.0132449152108719,0.00635265428842401,0.00357611679068054,-2.69292823850586,0.00460199197865376,0.00715713298619222,0.00134478959585156
"11422-38",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0683846838123614,-2.70363092697005,0.00415754054020164,0.00867613163416112,0.00117262966718786,-2.69725248965087,0.00361145449179988,0.00868059797081413,0.00116960448635186,-2.69297402103464,0.0145053973748652,0.00691101335826689,0.00387463209506466,-2.70461227025858,0.00458533437185992,0.00866011639000176,0.00133316857548218
"11422-39",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0692848483900036,-2.69870022809632,0.00423455576394762,0.0111457615772011,0.00112923577492492,-2.69032607372869,0.00368118591318228,0.0110468449673522,0.00111964848257404,-2.70193428137326,0.0148898331359609,0.0173266001410196,0.0042018832381696,-2.70073657095379,0.00535219923181215,0.0116795148311661,0.00151053436933859
"11422-40",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0689680717061769,-2.70228571938227,0.00410553536175335,0.010240086124555,0.00100918824149556,-2.69468803836056,0.00364474210394341,0.0100920145962069,0.00100458580687058,-2.72001047179664,0.0141072581223339,0.0143575923315334,0.00352921473425013,-2.70329598946045,0.00439730692156402,0.0106094774990046,0.00113434214188875
"11422-41",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.068902441439884,-2.69804270627254,0.00409824880892626,0.00883389381813457,0.00106234003477411,-2.69176386739129,0.00360990435185608,0.00893346563036387,0.00106075681033973,-2.71474464853019,0.0138483552432311,0.0149464280950374,0.00323538890792622,-2.69744735986566,0.00436880069894263,0.00855974091984039,0.00119717262211445
"11422-42",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0690419904186594,-2.6975532181508,0.00411061466280032,0.00970344192789257,0.00110254246314144,-2.69014269312276,0.00357340694642589,0.00962537197888504,0.0010822803489264,-2.68422691115919,0.0132583499571085,0.00891858238194601,0.00279554879396891,-2.69659039037165,0.00419695967785083,0.00966631317059267,0.00115598245399532
"11422-43",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0685388797530276,-2.70453640343875,0.00424716058637733,0.00975588924501454,0.00119688483429567,-2.69728821470234,0.00368774150312433,0.00949884284803069,0.00118195773364556,-2.73739911242586,0.0140319740576513,0.0152109303347387,0.00300598403222506,-2.70298319074446,0.00469949561875515,0.00966066447642108,0.00148880457958492
"11422-44",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0685634844119189,-2.70281587226812,0.00433506042842171,0.00915827672883188,0.00124411583680693,-2.6962312624674,0.00374509544270295,0.0091170496183974,0.00124341861258987,-2.70294617020517,0.0144823170751685,0.0113207338777001,0.00542782582375009,-2.70251001935406,0.00476916643684594,0.00859823892303597,0.00136515335429026
"11422-45",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0692201420146105,-2.69275687896982,0.00416502528253665,0.00933114124343027,0.00119787831198874,-2.68569603744677,0.00361552916256213,0.00908994862007617,0.00119267781821444,-2.69292253704866,0.0122183933530008,0.0116673192870143,0.003112745608183,-2.69380426168402,0.00442759983247638,0.00987595627616268,0.00127179036879564
"11422-46",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0689772733677955,-2.70105764748285,0.00413166959149581,0.0104415741652551,0.00108682638231335,-2.69316999229044,0.00361140156845566,0.0102787596941541,0.00106784128012867,-2.71021618891681,0.013832681518703,0.00596216848723367,0.00409057213387728,-2.69813493506275,0.00464261740337184,0.00955624888774003,0.00124612665152475
"11422-47",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0690033597126006,-2.70260736843881,0.00430414423885382,0.0115554118768934,0.00121910609693474,-2.69400455324572,0.00370910452479818,0.0115356172347069,0.00122139979597118,-2.72497883072521,0.0149309444209746,0.0149429607190727,0.0034383457069892,-2.70523419704929,0.00577219854128996,0.0117149127784729,0.0017646091918658
"11422-48",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0688972295961039,-2.70295067238481,0.00431171336804294,0.0107092052212923,0.00118171856221347,-2.69444625578857,0.00371821696228565,0.0104407847438536,0.00117526685392696,-2.69995077870471,0.0147547769118743,0.0131671055417565,0.0041144923320354,-2.70351956400121,0.00466158882888184,0.0110658530561024,0.00133718858618327
"11422-49",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0689986853467399,-2.70139055557376,0.00415032685469018,0.0104983143048418,0.00107471655637381,-2.69277512064819,0.00363483845318663,0.0100860700733807,0.00107081857167324,-2.70766730197607,0.0128999903939061,0.0148615628678415,0.003498082321245,-2.70115632902983,0.00467849548239654,0.0106416410939018,0.00133907377792398
"11422-50",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0688774807029576,-2.70537702973546,0.00442540416295913,0.0115656065680046,0.00124610499670411,-2.69625641056345,0.00379199327341129,0.0110936216716799,0.00122373606981556,-2.71577563897428,0.016702213499789,0.0143762773975829,0.0050112057554911,-2.70923869228298,0.0054260638035397,0.0129784215858428,0.00170122759407451
"11422-51",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0689249401946905,-2.70271645479605,0.00405717605649599,0.011154894578843,0.00107913969825406,-2.69443331933591,0.00356536239162252,0.0111276634609672,0.0010775092309033,-2.73378208078985,0.0129858351918818,0.0149133976029599,0.00284634944851933,-2.70459937612137,0.00429230195331394,0.0115389574740103,0.00123520096653546
"11422-52",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0685276270572245,-2.70705337431637,0.00414512336931973,0.0106235099858307,0.00112742425306782,-2.69876691482744,0.00360407975779199,0.0103813481685961,0.00111209452776545,-2.72149387185738,0.0136040052862114,0.0133861972648203,0.00349634704673989,-2.7090356924877,0.00473430849440167,0.0110678063290937,0.00135322858862518
"11422-53",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0688467040233272,-2.7004382179026,0.00405418656105005,0.0100255281927562,0.0011007270959138,-2.69230675991117,0.00354784189823891,0.00963995878567404,0.00109714362618369,-2.69670833420402,0.0146756437966458,0.0107123474934569,0.00549831175460027,-2.70100145567911,0.00445858700666981,0.0104529595414998,0.00136274184128467
"11422-54",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0687298997925687,-2.70157971998723,0.00419342880599021,0.00914396099200897,0.0011011626096346,-2.69422713263784,0.00364674371143174,0.00883514449267658,0.00108118962538081,-2.68574365256421,0.0136189302310845,0.00701437468382416,0.00372247680767873,-2.70149698485695,0.00464183245291078,0.00925361132810376,0.00129007292342856
"11422-55",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0690068762540897,-2.70067977419058,0.00432292643831026,0.0112388808657566,0.0012818261576551,-2.69175913711053,0.00367663081506225,0.0109377362586233,0.00126959137148022,-2.70948515918765,0.0165931245210752,0.0150767405380788,0.00478667393870025,-2.69872050390722,0.00501308839440153,0.0105569631585223,0.00152752260617393
"11422-56",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0689446134988077,-2.69207004245329,0.00436006612095162,0.00736379567839562,0.00131758293927435,-2.68608068714255,0.00370384581241721,0.00702608874137683,0.00130923260984259,-2.68810404768528,0.0139629489417127,0.00493424429949112,0.00394544711983047,-2.69140766379039,0.00487698558168377,0.00695340691460968,0.001492786020939
"11422-57",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0688161582726336,-2.70206292945407,0.00418910843516968,0.0104945874767674,0.00118152485857651,-2.69349112171638,0.0036181281733613,0.0099689220819968,0.00116281712888914,-2.69271189922488,0.0123435751505592,0.00666503045693434,0.00384651621181512,-2.70291849820875,0.00451233372493892,0.0108144903658684,0.00133729197929769
"11422-58",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0689766078712141,-2.6959961227035,0.00432140469908537,0.00837027024310383,0.00117549854512838,-2.68976416039,0.00372707581821102,0.00828798474901727,0.00115402923761694,-2.6675594965378,0.014537134023851,4.19760100214866e-05,0.00419579536004035,-2.69757474035328,0.00462843743114119,0.00896715490237353,0.00130312221764484
"11422-59",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0689744726466771,-2.70405979481996,0.00411715534421159,0.0107056149539862,0.000991848250935437,-2.69566698469707,0.00363035695528723,0.0105183187010158,0.00097782186097953,-2.6958384200079,0.0138993671659163,0.0115289787353188,0.00440520976480547,-2.70608534415401,0.00444898118237431,0.0111942086743396,0.00112913772061653
"11422-60",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0691735701953392,-2.69039166156321,0.00400332147528452,0.00753091891311616,0.00102821354051233,-2.68420580621425,0.00352932375334516,0.00717838964302886,0.00101373721386809,-2.6934271640105,0.012103530711787,0.00695296340658686,0.00237721048956275,-2.68958921935626,0.00424628341459467,0.00739069125176184,0.00116891897772106
"11422-61",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0691642975874016,-2.69729845307817,0.00442000076668918,0.0102365391238201,0.00126699109020846,-2.68951374478801,0.00375794295750318,0.0102768939643801,0.00126452943221023,-2.70245773275472,0.013872572790773,0.0144967485493067,0.00419032023353653,-2.69903281490089,0.00525432355091223,0.0111094062175791,0.00168057200820814
"11422-62",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0687826292699603,-2.69554881864971,0.00441769487410058,0.00785443884202816,0.00135163520106069,-2.68966030786802,0.00373605462575567,0.00777632398940932,0.00133831685459592,-2.71430795924515,0.0153664416721264,0.0110694071235784,0.00480441459668932,-2.69352279560554,0.00501674844400295,0.00688248634400927,0.00163995915183913
"11422-63",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0689220319608037,-2.7028318212532,0.00435063840783614,0.0104336641562442,0.00115888153074025,-2.69490723956502,0.00379645423729275,0.0101261121947152,0.00115526444873074,-2.71399876396608,0.0131648885981853,0.00709125689813559,0.00346411438480372,-2.70304982028323,0.00491141128981274,0.0104035117226949,0.00133637382709826
"11422-64",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0690597128618219,-2.70145928000743,0.00435677143118215,0.0107303404838165,0.00117296259500023,-2.69288874987833,0.00375870416404114,0.0103373888421574,0.00115505163851547,-2.66496259122278,0.0122940504885746,0.00750796574755421,0.00241622452633791,-2.7013697396643,0.00460045605468472,0.0105998113811073,0.00129242017553629
"11422-65",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0687140245236645,-2.70659923173154,0.00418714453945188,0.0114126507844697,0.00114577744634324,-2.69848543216173,0.00368778157706926,0.0111225863395026,0.00113942139537241,-2.69119780221459,0.013592772807604,0.00457564914740063,0.00434635092149582,-2.70718496918139,0.00458649035161904,0.0117092281377748,0.00132519657799974
"11422-66",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0690684472594887,-2.70063766981448,0.00433473285706236,0.0109444182431234,0.00121403846805621,-2.69226623964748,0.00371427997546672,0.0109126646833221,0.00120802254173721,-2.70418484219739,0.0143524418331478,0.005464776643375,0.0040769979243495,-2.69966444497144,0.00475891717737417,0.010820170530188,0.00141485716790491
"11422-67",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0689043668212207,-2.70165291943158,0.00405504385200391,0.0103365848436838,0.00104898744698496,-2.69332816463583,0.00354709952072419,0.0101281344425304,0.00103665321410876,-2.71532865576558,0.0154458776023546,0.0156515752715409,0.00515709150131011,-2.70327024987437,0.00454700679434094,0.0110897439164061,0.00133528662648365
"11422-68",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0689096266194255,-2.6923924310206,0.00428749720349635,0.00744661744736108,0.00130334813216927,-2.68665167060839,0.00363344250536947,0.00739720991177279,0.00129201710502341,-2.69375872261278,0.0151490567552221,0.00937919498667295,0.00489757785380401,-2.69201025217048,0.00506142782414378,0.00753321888816636,0.00174052105122825
"11422-69",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0690857059185167,-2.69904421274189,0.00431609111226063,0.0101163312370081,0.00117041244585401,-2.69083829729695,0.00371612948341429,0.00983223251165875,0.00116256463541094,-2.70426185052319,0.0141587048816293,0.00549533775489183,0.00511473065609136,-2.70082075793135,0.0050553752998882,0.0108202192109057,0.00153091379942616
"11422-70",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0690712720882348,-2.69418773896436,0.00435083982201869,0.00792554633457096,0.00115227478385544,-2.68786644358756,0.00375577015854402,0.00765348079268863,0.0011294278320476,-2.68681898789847,0.0143731458280134,0.00638041001171833,0.00425960983446779,-2.69114506153168,0.00447696805476228,0.00704701792350551,0.00125174489428532
"11422-71",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0682706873394127,-2.70885404810622,0.00415181135853653,0.00958880704533562,0.00110472103190339,-2.70114534313312,0.00362749426016689,0.00922320419099749,0.00109396622906919,-2.69499696115007,0.0135540710443675,0.0110279415438757,0.0031832472476195,-2.70882288840298,0.00431837285215956,0.00983071608286393,0.00123442691959408
"11422-72",390,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0687444246022711,-2.70612235085864,0.00414050889651585,0.0117097543289441,0.00114960666127604,-2.69662065267787,0.00358583111565752,0.0113771952960593,0.0011452842702697,-2.67344871636672,0.0149097893922601,0.000394597912166735,0.00510106574352965,-2.70598128865802,0.00444058325554486,0.0119305058190886,0.00138113052967595
