"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-1",387,-2.2,0.00995033085316809,-0.7,0.2,0.1,0.113012378220003,-2.20405260033986,0.00331840933398613,0.0101581658159455,0.000980905280457687,-2.19933246372839,0.00299073286463372,0.0107289725136475,0.00101273610603579,-2.19360345376441,0.011776995588404,0.00826885337666013,0.00347783433272525,-2.20357296219571,0.00354658411458246,0.0096375359130981,0.00107474565314443
"11422-2",387,-2.2,0.00995033085316809,-0.7,0.2,0.1,0.113531578386333,-2.19782279481514,0.00331810841686072,0.00898278700442374,0.000935051842421838,-2.19326721352228,0.00300568895042851,0.00933470870938752,0.000973752473335365,-2.19618245918587,0.0112270219994254,0.00474116844235272,0.00316333490983315,-2.19769657168606,0.00375713757568965,0.0088354576419383,0.00110672654906787
"11422-3",387,-2.2,0.00995033085316809,-0.7,0.2,0.1,0.113758018772621,-2.19878605958767,0.00323921321404196,0.0102518651123688,0.000896115648916791,-2.19338985626917,0.00294437133464026,0.010536825276867,0.000929235324023516,-2.21237946566217,0.00961793113231034,0.012514386721637,0.00195996901173637,-2.20017915508687,0.00355099369602372,0.0106052761656396,0.00103484212650767
"11422-4",387,-2.2,0.00995033085316809,-0.7,0.2,0.1,0.113649214625446,-2.20344049701462,0.00360103268681496,0.0111384708676885,0.00104199488571976,-2.19735655594647,0.0031772170865586,0.0115489680789333,0.00106880155862854,-2.20536344190794,0.0119183469654638,0.0111012164083564,0.00423009588640444,-2.202601478489,0.0038289230831647,0.0109515311583325,0.00115242480130917
"11422-5",387,-2.2,0.00995033085316809,-0.7,0.2,0.1,0.113266907420914,-2.20454057706798,0.00321979772769832,0.010112160854233,0.000822936459596421,-2.1988641627427,0.00293928570481033,0.0103172751492129,0.000851745393359758,-2.19766532416029,0.0108906103297477,0.00575700520643719,0.00272147450392975,-2.20573553338274,0.00334418105672286,0.0103730290210973,0.000858748691969021
"11422-6",387,-2.2,0.00995033085316809,-0.7,0.2,0.1,0.114015306586434,-2.19499561825553,0.00336566088392152,0.00921635916742613,0.0009302071098848,-2.18991737034624,0.00303236114321079,0.00945975521607741,0.000964578876574579,-2.19424871826478,0.00978374452658485,0.00702374397573705,0.00257446331777051,-2.19344100276227,0.00353431279188347,0.00893155620777297,0.00103936408009681
"11422-7",387,-2.2,0.00995033085316809,-0.7,0.2,0.1,0.114473787368862,-2.19078644076398,0.00335801683800467,0.00920648717774956,0.000933808267598503,-2.18607422010137,0.00302136270946909,0.00956436904419246,0.000959044642831032,-2.18053737513932,0.0107302542523224,0.00340659860213402,0.00506385616565499,-2.18929126919563,0.00342381814170725,0.00861753259454246,0.000947505642889428
"11422-8",387,-2.2,0.00995033085316809,-0.7,0.2,0.1,0.113352426969535,-2.20421093568021,0.00336243766266828,0.0102801911348004,0.000903256340135509,-2.19871936111584,0.00304717432889279,0.0105442223152156,0.000933958649346621,-2.19596822081143,0.0101728711798482,0.00985801790394211,0.0022122831953285,-2.20479421751929,0.00361037839173572,0.0105277278229932,0.00101760606864764
"11422-9",387,-2.2,0.00995033085316809,-0.7,0.2,0.1,0.113346150047287,-2.20483904818405,0.00339753282227984,0.0112844552734604,0.000988031838244555,-2.19880711875824,0.00304134651272721,0.0115814907338854,0.00101559007014354,-2.20614362005339,0.0116286741848786,0.0115032807461889,0.00375118608627214,-2.20593379857795,0.00374687279200706,0.0117414302907123,0.00112726807390469
"11422-10",387,-2.2,0.00995033085316809,-0.7,0.2,0.1,0.113130248444609,-2.20593016337433,0.00324037527512285,0.0103458359426139,0.000847129678682105,-2.20040603743372,0.00294859355985907,0.0105899232457016,0.000866414892905132,-2.227016074545,0.0111994772667453,0.0137726563740602,0.00246507618098777,-2.20454260089611,0.00333803680095974,0.00999751627688655,0.000921879832840102
"11422-11",387,-2.2,0.00995033085316809,-0.7,0.2,0.1,0.113450256018499,-2.2015432786006,0.00330599742269321,0.0103479742724901,0.000943037349240791,-2.19576075688089,0.0029764309894172,0.0105819760115135,0.000978896416166984,-2.19967201091725,0.0124119024808855,0.0128143865875901,0.00367419766985657,-2.20038458862606,0.00354611852703965,0.00976551049143525,0.00103687672291367
"11422-12",387,-2.2,0.00995033085316809,-0.7,0.2,0.1,0.113793123558378,-2.20005206978394,0.00338867087427976,0.0103224492073235,0.00093112339214237,-2.19405661743395,0.00304273696942615,0.010450415694882,0.000958593822974627,-2.18878113803702,0.0130407442048053,0.00587268424181877,0.00374201005015308,-2.19953980730102,0.00348072294731787,0.0101705824588417,0.000979266936690622
"11422-13",387,-2.2,0.00995033085316809,-0.7,0.2,0.1,0.113480391922134,-2.19907060540461,0.0033794358589201,0.00935573270180342,0.000972120000417409,-2.1940854385418,0.00303286410864608,0.00968221871969227,0.00100840758726312,-2.22158121825804,0.0128293852253991,0.0135189891606916,0.00282246617568518,-2.20241171633702,0.00368902534875404,0.010162467195394,0.00107775864411528
"11422-14",387,-2.2,0.00995033085316809,-0.7,0.2,0.1,0.113654357186767,-2.20130807039925,0.00337379636672577,0.0107716319856358,0.000962530645552811,-2.19554038969492,0.00302899084769484,0.0111596468589856,0.000999294390233032,-2.20055585157238,0.011848354304495,0.0115629532742393,0.00388444759865751,-2.20047189757819,0.0035348135237667,0.0105471527372688,0.00100348907317697
"11422-15",387,-2.2,0.00995033085316809,-0.7,0.2,0.1,0.113539706190169,-2.20107458865646,0.00338751658604951,0.0102593127182078,0.000965627854943674,-2.19595462114302,0.00305577927615066,0.0107100496267666,0.00100469459304697,-2.19677856421758,0.0102505130815911,0.0113752187558397,0.00354373965115266,-2.20104416889515,0.00375353144311254,0.0105201969109281,0.00117792773979252
"11422-16",387,-2.2,0.00995033085316809,-0.7,0.2,0.1,0.113854618276495,-2.19406736570255,0.0033117929379147,0.00902151261995547,0.000978471001188381,-2.18925134772297,0.0029828921210461,0.00927687931922855,0.00102036995891784,-2.1899564806491,0.0102477208589722,0.00962223269705795,0.002751480646198,-2.19299365430125,0.00374448118107118,0.00838947474749589,0.00118174372816485
"11422-17",387,-2.2,0.00995033085316809,-0.7,0.2,0.1,0.114236152251476,-2.19825463860288,0.00336411568790681,0.0105243212675781,0.000865192930296621,-2.19244032464961,0.0030548892081528,0.0106804058099772,0.000888818447106989,-2.19328834400909,0.01004084470397,0.0111137096625474,0.00253718002197733,-2.1970328046944,0.00342316029796565,0.0101384162436174,0.000883014552516187
"11422-18",387,-2.2,0.00995033085316809,-0.7,0.2,0.1,0.113372906161481,-2.19927308746624,0.00336763763875608,0.00880392744979337,0.000940290089156733,-2.19432739440101,0.00301824169268813,0.00901251369271158,0.00096665267007857,-2.19606681703942,0.00974137023928192,0.00720186080658535,0.00244973290041374,-2.19966029119841,0.00354156206340703,0.00905635186833644,0.00102390463785835
"11422-19",387,-2.2,0.00995033085316809,-0.7,0.2,0.1,0.113406945227704,-2.20480063776212,0.00343012254433873,0.0111986446301416,0.000980843375320526,-2.19863148275258,0.00307469351263577,0.0114100654990391,0.00101082377005541,-2.19505611361893,0.0106744600180471,0.0130334319409332,0.00315829802704267,-2.20430451293958,0.00360667177943316,0.0109527096770406,0.0010569614666448
"11422-20",387,-2.2,0.00995033085316809,-0.7,0.2,0.1,0.113364532914585,-2.19662560285311,0.00348829599829066,0.00803812853331161,0.00104948629323609,-2.1928023796023,0.00312154507819475,0.00849019340873875,0.0010941508609483,-2.18298786030479,0.0112125225884685,0.00489770133205083,0.00297742445189752,-2.19854077209464,0.00373870361017645,0.00866673866569094,0.00114043808928517
"11422-21",387,-2.2,0.00995033085316809,-0.7,0.2,0.1,0.113715873300288,-2.20154320543216,0.00345667955621976,0.0106439002792659,0.000968034656759814,-2.19583852720356,0.00309415727199134,0.0110362333761355,0.00100107358743939,-2.20215929709887,0.0122289751597852,0.0111627636482012,0.00348628655760948,-2.20256668301234,0.00394259543995804,0.0108674219571436,0.00114551829865042
