"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-1",387,-2.2,0.00995033085316809,-0.7,0.4,0.1,0.112969375895016,-2.20230660526281,0.00331784710122433,0.00927330330983885,0.000983030174506039,-2.19800540499621,0.00300195098591928,0.00978111245049418,0.00102446109947223,-2.21936189056964,0.0110591411481092,0.0138136378838788,0.00364907676537008,-2.20251894570839,0.00374078342515326,0.00952929388948614,0.00125502893810756
"11422-2",387,-2.2,0.00995033085316809,-0.7,0.4,0.1,0.113765393378619,-2.20175378387673,0.00336053190901359,0.011081570380692,0.000932196057472582,-2.19539521601809,0.00302682225541725,0.0112468618985806,0.00096663170261879,-2.21481484727841,0.0110545499749798,0.0142681932436194,0.00371901665979552,-2.20045523975216,0.00368238232794495,0.0103344828455921,0.00106897352788574
"11422-3",387,-2.2,0.00995033085316809,-0.7,0.4,0.1,0.113612848985735,-2.20060206153868,0.00328124878962669,0.0106517738520114,0.000937684123710519,-2.19577214656257,0.00301537279435484,0.0111685279069378,0.000995891399373408,-2.20570183802675,0.0100344818272251,0.0103155002637787,0.00284840124006397,-2.19761099763641,0.00370207889780702,0.00944205498791243,0.00110110191221845
"11422-4",387,-2.2,0.00995033085316809,-0.7,0.4,0.1,0.113564278826207,-2.20221211606875,0.00356916428173811,0.0101437234028775,0.00100263311434458,-2.19662301331167,0.00319251293749139,0.0104959585923189,0.00105038485314319,-2.20974359172088,0.0126810833569896,0.0106789371688581,0.00391451344669519,-2.20359457776723,0.00422158416164438,0.0105283677557737,0.00123509004333932
"11422-5",387,-2.2,0.00995033085316809,-0.7,0.4,0.1,0.113512273280577,-2.19921453484803,0.00321838534961148,0.00868506910538451,0.000803256657502256,-2.195020367961,0.00297578474971093,0.00897830736849415,0.000836514820346395,-2.17834677978761,0.0104863954611841,0.0048447587610202,0.0025921865975843,-2.1997640763071,0.00360581237778278,0.00907315318585239,0.000984267541131877
"11422-6",387,-2.2,0.00995033085316809,-0.7,0.4,0.1,0.113681755790548,-2.19754698909037,0.00334804871941007,0.00908376215593256,0.000922151004403144,-2.19246965870157,0.00302113681157312,0.00922936570689771,0.000951379189257532,-2.18287110584926,0.010140223200013,0.00288978422902049,0.0033772113120734,-2.19767988930263,0.00367192418434017,0.00907524262912486,0.00104073542909551
"11422-7",387,-2.2,0.00995033085316809,-0.7,0.4,0.1,0.114459367106431,-2.19640828974022,0.00339869873277019,0.0108428468555902,0.000909489892433752,-2.19090663932472,0.00306479543154307,0.0114236538163925,0.000945416691100472,-2.18207329003175,0.0100368424320564,0.0108702983216134,0.00229220985227446,-2.1964633571658,0.00386706559966963,0.0109060818954475,0.00113207950295854
"11422-8",387,-2.2,0.00995033085316809,-0.7,0.4,0.1,0.113916724590455,-2.19645922304636,0.0033746661823204,0.0091525556970573,0.000904102807483199,-2.19139923904579,0.00304733680936125,0.00945816765194836,0.000942704913331035,-2.19918549580091,0.0108962145936196,0.00752534845175584,0.00305801347780129,-2.19603549907617,0.00372419762324708,0.00918642311190486,0.00105462347489283
"11422-9",387,-2.2,0.00995033085316809,-0.7,0.4,0.1,0.11329984492565,-2.20089410559965,0.00334064721339486,0.0096481959029085,0.000970763272616358,-2.19634298788479,0.00304862956338308,0.0100746468511479,0.00102666875150051,-2.20409615055959,0.0110006073069701,0.0101165694528823,0.00405275951864413,-2.20300426422704,0.00395382077815841,0.0101546794351969,0.00117047213581719
"11422-10",387,-2.2,0.00995033085316809,-0.7,0.4,0.1,0.113707143554989,-2.19727041750836,0.00325521238268728,0.00858205830728245,0.000822793087776094,-2.19295512893366,0.00297714690148439,0.00886251373500372,0.000843462312402136,-2.21825722815666,0.0131466943829522,0.013534966566966,0.00455919686995625,-2.1969140404327,0.0034933981001675,0.00850917491961788,0.000927270446243865
"11422-11",387,-2.2,0.00995033085316809,-0.7,0.4,0.1,0.113970825250646,-2.19579309610553,0.00336708317906496,0.00992680100321947,0.000986788376398044,-2.19069786126701,0.00303363525069382,0.0103910870922547,0.00103991489279599,-2.18809932114848,0.0118673499937612,0.00664650021474767,0.00498208536036449,-2.19411397537599,0.00381307695670389,0.00913923479299169,0.00112826458404167
"11422-12",387,-2.2,0.00995033085316809,-0.7,0.4,0.1,0.113798384831349,-2.20225315832376,0.00331903335793309,0.0111392511933194,0.000886023827878803,-2.19611071112669,0.0029882057758379,0.0116367811838481,0.00092013351148474,-2.21893027541908,0.0100287398758308,0.0175602909938391,0.00294083599156397,-2.2037287123424,0.00407777097030936,0.0116324840591015,0.00115087246310096
"11422-13",387,-2.2,0.00995033085316809,-0.7,0.4,0.1,0.113299400725511,-2.20224795820414,0.00346388466954,0.0101098988349655,0.00103229321792934,-2.19692463832485,0.0030967057647057,0.010419660717752,0.00107110324601183,-2.2112903890348,0.0124579960574838,0.0152475727997468,0.00529345483528164,-2.20218678790225,0.003930418272955,0.0100505926059279,0.0012731906149406
"11422-14",387,-2.2,0.00995033085316809,-0.7,0.4,0.1,0.1140285564053,-2.19702699527435,0.00342214612157396,0.00972280805146983,0.00092857671751545,-2.19263537703239,0.0031047481728569,0.0103572883348225,0.000969679396264733,-2.18711173614102,0.012004251555029,0.00815858459052983,0.00388825159947703,-2.19810887066546,0.00388635971728109,0.00984546741390384,0.00109582766573857
"11422-15",387,-2.2,0.00995033085316809,-0.7,0.4,0.1,0.11368399823045,-2.1989813283842,0.00340448454747856,0.00897728824300248,0.000885506876589995,-2.19428088428154,0.00312238298686743,0.00917971917417854,0.00093125208252332,-2.20837956763278,0.0104169377441845,0.00957409726564275,0.00275893701306817,-2.19806337346108,0.0039524353467093,0.00869409357319551,0.00106929676524535
"11422-16",387,-2.2,0.00995033085316809,-0.7,0.4,0.1,0.113726382388398,-2.19688389201982,0.00323172918967851,0.00923433120576965,0.000879292552430629,-2.19261654117059,0.00295511782637585,0.00970351345897009,0.000912727001184799,-2.20663298246848,0.0114147191578256,0.0153326201939006,0.00433769700750503,-2.19741447325068,0.00358610402923772,0.00918832573695811,0.00102428222404661
"11422-17",387,-2.2,0.00995033085316809,-0.7,0.4,0.1,0.113788601837267,-2.20102213521375,0.00339490767401956,0.010721889900405,0.00093833329182598,-2.19514494318908,0.00306885200411442,0.0109573047980518,0.000977914147641744,-2.20143575053187,0.0114702081631252,0.00799660248565027,0.00375933347426356,-2.20148646944234,0.00366822026131501,0.0106809850268917,0.00105594515585451
"11422-18",387,-2.2,0.00995033085316809,-0.7,0.4,0.1,0.11380393152446,-2.19745819075972,0.00330426594586196,0.00902266612157518,0.000856038030586911,-2.19292094378066,0.00302149348155545,0.00932813797579736,0.00088785883252286,-2.20097157487601,0.0119366232004183,0.00816102159325958,0.00335659549846456,-2.1968195075865,0.00366345776808821,0.00870622537414468,0.000960129252176825
"11422-19",387,-2.2,0.00995033085316809,-0.7,0.4,0.1,0.11364739114561,-2.20077536791537,0.00356034418975078,0.0105023970613012,0.00106046121065521,-2.19502264816086,0.00315063471621395,0.0108515934042361,0.00109759616923593,-2.20543070605258,0.010172594763618,0.0110065641250346,0.00365744064487563,-2.20231884844874,0.00415845283782615,0.0115906069105694,0.00136125970521728
"11422-20",387,-2.2,0.00995033085316809,-0.7,0.4,0.1,0.114018927263848,-2.19761750674887,0.0034560213730529,0.00886455062062906,0.00084658146913836,-2.19314441998399,0.00315654560612959,0.00924813453940627,0.000883149972612277,-2.22980900229422,0.0113004817842407,0.0151832470389363,0.0028989514610914,-2.19765867824201,0.00380896711290039,0.00867910920081842,0.000937085524992193
"11422-21",387,-2.2,0.00995033085316809,-0.7,0.4,0.1,0.113406740605787,-2.20347272503788,0.00322800442942872,0.0117002702706429,0.000952168067544164,-2.19785347267232,0.00293005836003222,0.012266945420659,0.000993672181361245,-2.19191589882902,0.0101534604581684,0.00813230435608605,0.00305512539240852,-2.20140435325888,0.00355570293587461,0.0110561969672747,0.00107664351018892
"11422-22",387,-2.2,0.00995033085316809,-0.7,0.4,0.1,0.114193840153815,-2.1931450542239,0.00327320318660743,0.00867312891376257,0.000838046624862343,-2.18804666050612,0.00297401755014997,0.00872301593375404,0.000860655322767162,-2.20383690282289,0.0103520906162653,0.00914035575883393,0.00361609834184132,-2.19101328670831,0.00382009302882017,0.00820511325752896,0.00105091992955832
"11422-23",387,-2.2,0.00995033085316809,-0.7,0.4,0.1,0.113530104057182,-2.20199141006842,0.00344244685561179,0.0100005631311461,0.000940879090279623,-2.19634701327303,0.0031090712405841,0.0102350990834263,0.000987780071261373,-2.21874688504326,0.0103072652623121,0.0175943931205214,0.00403863782474443,-2.20506042982114,0.00402137014914419,0.0113619388960153,0.00123385464114374
"11422-24",387,-2.2,0.00995033085316809,-0.7,0.4,0.1,0.113794576212483,-2.19735469080696,0.003235428174037,0.009833744044532,0.000898315014796925,-2.1923581744523,0.00294558966178379,0.0101876730569607,0.000934721164822561,-2.20496131429147,0.0107840585988213,0.0102623537923862,0.00442614757325184,-2.19517984047498,0.00335494642407916,0.00884050997215357,0.000934195599017665
