"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-16",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0685143100529583,-2.71238611825935,0.00448023168328949,0.0122848807232493,0.00127947059086437,-2.70389912638744,0.00386208158200073,0.0123218592428387,0.00127790790467241,-2.74009582953289,0.0144952010064981,0.0227180669756978,0.00394291269789643,-2.712975536104,0.00459154146659089,0.0125322623024146,0.00132775763143458
"11422-17",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.068950570802375,-2.70146102401503,0.00434940157827241,0.010117455355156,0.00116684157436361,-2.69444284338526,0.00379570584932328,0.0101639921301002,0.00116713403348293,-2.7098549734143,0.0143765049845371,0.0153409387416882,0.00344645925056902,-2.7015268000341,0.00439748327788462,0.0101085124322041,0.00118608384121301
"11422-18",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0683989776867411,-2.71259178103326,0.00428664601595922,0.0117177425521525,0.00117046787063875,-2.7042797032664,0.00373654393692943,0.011717603910156,0.00116819540767458,-2.70602253960274,0.0128993186222102,0.00860273352576232,0.0031999206712681,-2.71236697996178,0.00434495572289212,0.0115960093015809,0.00119395710864229
"11422-19",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0695239578682729,-2.69004646739155,0.00395991938621961,0.00870985966932204,0.000934765807187175,-2.68387392290968,0.00356336652685427,0.00865243463872168,0.000933769145832092,-2.6842326552363,0.010983418182235,0.0076619358155558,0.00205786554995439,-2.68946915479023,0.00398006207727534,0.00849640214160018,0.00094660920607787
"11422-20",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0687821310705278,-2.69810971613804,0.00417176630900512,0.00881899623404001,0.0011897629095165,-2.69182191340453,0.00363558304877093,0.00877049200990236,0.00118707799192449,-2.70513182988247,0.0137738898317814,0.0121755183201225,0.00381043752570031,-2.69854291320274,0.00423745563876743,0.00899480626026654,0.0012269602357599
"11422-21",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0687341095441342,-2.7030068918418,0.00429676611875522,0.00969516007878326,0.00116159919149496,-2.69611568168899,0.00375235493480036,0.00965897822175121,0.00116095183927029,-2.69581644761922,0.0119704529841214,0.0068848154755726,0.00386377236893055,-2.70315218270758,0.00436403830090725,0.00969843970989239,0.00119088126195913
"11422-22",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0686629057086044,-2.70169977847085,0.00431895518667265,0.00963017777375763,0.00127820801635118,-2.69491365532203,0.00372327865253141,0.00963856085485591,0.00128018826092807,-2.68289341698436,0.0153293826716804,0.00634157039520013,0.00414766217803071,-2.70140692630294,0.00440235925744382,0.00948800744175729,0.00131753331120754
"11422-23",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0692117612941019,-2.69141692132109,0.0041860495224808,0.00801607821156461,0.00112031883882502,-2.68575989170677,0.00367991761082357,0.00797916598021264,0.00111989741191915,-2.70643561977907,0.013266422743835,0.0111182708697524,0.00329005162731234,-2.69156422862664,0.00420691834506749,0.00801850208586718,0.00112515675906187
"11422-24",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0690181473209466,-2.70296508622366,0.00403291132631273,0.0111853818407239,0.00100770959789461,-2.69513508258739,0.00359494854750468,0.011218716293408,0.0010087110130324,-2.71078917656599,0.0127858560243022,0.0130997593866721,0.0020372418783657,-2.70342731716021,0.00411696738557448,0.0112183315028455,0.00103608094349771
"11422-25",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.068933621848313,-2.70289189800624,0.00422625899523643,0.0112887338392227,0.00117519918876517,-2.6950458154698,0.00369494631366769,0.0112891601189807,0.00117589790147398,-2.70134296238567,0.0148814347732754,0.0123575177499104,0.00592620416573979,-2.70261086565727,0.00425611314182426,0.0111860177018881,0.00119259493601821
"11422-26",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0684317390904366,-2.70630428859827,0.00438687496357989,0.00956320531005127,0.00124569144775286,-2.6993899037691,0.00379343736077529,0.00946352684985905,0.0012447849054228,-2.67842152939283,0.0157403793808289,0.00271659432488375,0.00419380403892132,-2.70548872197391,0.0044701876565948,0.0092850261612033,0.00128914028312893
"11422-27",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0689539428073934,-2.70065326939348,0.0041266668884425,0.010642009586051,0.00113118468398268,-2.69307497315525,0.00362751675909374,0.0105676456052111,0.00113239553895075,-2.68928681100203,0.012233025005249,0.00766868515319092,0.0028854431595232,-2.7003047925552,0.00419857217017693,0.0104898585438335,0.00116201920280953
"11422-28",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0686978075803684,-2.70358748827272,0.00404462181594101,0.00939821890313448,0.000989234603269778,-2.69706671173556,0.00361815110967183,0.00941172439520973,0.000989757979964925,-2.69988069146917,0.0127828492017977,0.00558902673056501,0.00267759744333938,-2.7032987950581,0.00405533922132047,0.00925818106349289,0.000990449218509019
"11422-29",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0691027698154093,-2.69447971627336,0.00427693619576249,0.00877531052497431,0.0011935026658918,-2.68845629417239,0.00372584115976705,0.00883096211187968,0.00119368341227212,-2.68088621372824,0.0139079545420599,0.00545150168409576,0.00329704085073666,-2.69464345739935,0.00429600919255148,0.0088975112556638,0.00121174812504556
"11422-30",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0689912061884288,-2.70121297543285,0.00433496388512892,0.0102830838446394,0.00115861346003359,-2.69409232829349,0.00379622440404279,0.010275124651234,0.00115928093609168,-2.67865644151048,0.013394084643284,0.00669320911996506,0.00328721851328197,-2.70132183584071,0.00443892733480089,0.0102347977983268,0.0011986820126913
"11422-31",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0690013185124228,-2.69664514729913,0.00417443027534104,0.00851876100439261,0.00106302486494563,-2.69074728817064,0.00370130534529356,0.00851513796940738,0.00106545227235482,-2.69888018106862,0.0132049631841781,0.0121925005238423,0.00267450771154102,-2.69679815606836,0.00419656617996868,0.00861613366328605,0.00107825498140088
"11422-32",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0691756163268254,-2.6952313475804,0.00429762648456506,0.00912242794802743,0.00115441436364669,-2.68881503435206,0.00374914590363701,0.00915297690294056,0.00115255463134186,-2.67923193589719,0.0141468182482113,0.00555561888224937,0.00368983287056722,-2.69513602436954,0.00434704790783396,0.00908596033523414,0.00118442965519945
"11422-33",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0693565158564933,-2.69787104045743,0.00407310827498522,0.0111657481444813,0.00103993120849152,-2.69003563268951,0.00361508262762297,0.0111448859914658,0.00103791896316231,-2.7186900768841,0.0139559036475356,0.0222404923028102,0.00526281779958284,-2.69872396911581,0.00414273862778573,0.0113918765739169,0.0010624535446478
"11422-34",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0690178066290403,-2.69549609006874,0.00419658859270084,0.00818537150122604,0.00107934819178593,-2.6896245968285,0.00370694807240752,0.0081097984169792,0.00107985622861956,-2.70354967737566,0.0127569241358663,0.0101283747224539,0.00336609689482057,-2.69595051728209,0.00424045520220757,0.00824918198438652,0.0010881793197841
"11422-35",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.069159138532041,-2.68982429324263,0.00436727637465345,0.00696234139989203,0.00119511133887745,-2.68511803890814,0.00380492189915591,0.00704316004382392,0.00119843771653889,-2.7049173130223,0.0131822370831033,0.00892933850999971,0.00420891491905255,-2.6905237261082,0.00438063532081249,0.00721402444076926,0.00119921831934728
"11422-36",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0689008300596709,-2.70096355335759,0.00432066689257316,0.0104435298472682,0.00124352334728056,-2.69349947725918,0.00373955986112012,0.010354459660428,0.0012421234653929,-2.6917087481973,0.0142350004965333,0.00933006738870575,0.00365583961219317,-2.70091168704232,0.00432899650019188,0.0105468000245008,0.00126156695697897
"11422-37",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0689718428543894,-2.69749607322939,0.00412787239719522,0.00868474857921842,0.00103976192319726,-2.69126304061989,0.00365934328723486,0.00861323602878014,0.00103658431893983,-2.69036892333729,0.0124378196099957,0.00775578751119049,0.00241657110969355,-2.69756583136384,0.00418828947939077,0.00867182404236677,0.00106192206957736
"11422-38",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0686635663048327,-2.70286101792307,0.00411772092598099,0.00956957622941389,0.00109318018011586,-2.69616916181883,0.00363386749042308,0.00959300947591759,0.00109430138820785,-2.7034714954642,0.0140667100137611,0.00999875333822045,0.00617565757824138,-2.70325962286797,0.00418452500528039,0.0096982493497833,0.0011188497315467
"11422-39",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0690986435221228,-2.69720095029277,0.00434562670585439,0.010156058729253,0.00126712920788705,-2.69021313608078,0.00375871950877194,0.010163523997715,0.00126700513544625,-2.72102468647504,0.0125167507846011,0.0147400409992796,0.00297161355521807,-2.6965225406884,0.00433773170300461,0.0100536119599467,0.00128746039206658
"11422-40",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0688996358401789,-2.70199573529235,0.00409755893178945,0.009860058322188,0.00101129416881356,-2.69504912524128,0.00364722666668379,0.00986772630853517,0.00101157704734078,-2.70199916044782,0.0122139101760682,0.0120926160811816,0.00356933340079938,-2.70278759444526,0.00418252888282353,0.010074778663378,0.00104249284809743
"11422-41",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0688299840583477,-2.70568322253128,0.00414097534618057,0.011999596591865,0.00114453068241392,-2.69737341855475,0.00363510032809582,0.0120334667941453,0.00114482026644432,-2.68598716802258,0.0134847730063444,0.00613582699283146,0.00333875592037727,-2.70547283186122,0.00415772715099074,0.0119652340235285,0.00115913975086999
"11422-42",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0692380643776102,-2.6948454790067,0.00430217127317378,0.00948982089638287,0.00118397671564841,-2.68805486824025,0.00374435797353421,0.00943791492458073,0.00118323805412166,-2.6867679024518,0.0124956953252527,0.010566780159866,0.0035106769628526,-2.6950118418247,0.00438077898287369,0.00962490663715003,0.00122600607027806
"11422-43",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0692280874010174,-2.70143974835774,0.00434126291454676,0.0126880952870453,0.00127444641225824,-2.69267012016302,0.00374383653589338,0.0127249472567584,0.00127211042612433,-2.69019590843318,0.014286490811325,0.0134117636767935,0.00454140729842408,-2.70205680566557,0.00439139190977652,0.0128622741761074,0.00129011122024558
"11422-44",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0689767377740882,-2.70415354171445,0.00452447959197036,0.0124807065242675,0.00138960358609762,-2.69524769867665,0.00384540976845137,0.0123538110087172,0.00138414276661402,-2.71020379272221,0.014052747912874,0.012216753381783,0.00417363651394868,-2.70444212146857,0.00461667572259926,0.0124615924819668,0.00141802335107808
"11422-45",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0689577452380313,-2.70365259846217,0.00411922584202574,0.0108989224238303,0.00103596337963529,-2.69604658756353,0.00365872748439722,0.010896557597768,0.00103464513892957,-2.68529321437459,0.014322791153049,-0.00201825226446563,0.00568007425599679,-2.70319550727621,0.00412256974001609,0.0107378276531746,0.00103157981341151
"11422-46",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0689425625471044,-2.6942255139657,0.00406597484481007,0.00807479303457745,0.00111010962563986,-2.68861833289382,0.00358485177089927,0.0080657695436565,0.00110554347513617,-2.70845960508106,0.0139139138779768,0.00804776818763474,0.00447103097013913,-2.69434287705033,0.0040889252267967,0.00818968617436847,0.00112766501046875
"11422-47",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0690424806136486,-2.69703198809898,0.00423660950803355,0.00947880080024228,0.00117507794755487,-2.69030391475031,0.0036932358136889,0.00945240812075957,0.00117326686766151,-2.68073441986127,0.0138810907130847,0.00746945786931274,0.00355540243010254,-2.6970101154412,0.00429186112672966,0.00942794018303385,0.00119977488983437
"11422-48",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0687955712998634,-2.70263703345108,0.00428988210271373,0.0103198854491312,0.00120761084654138,-2.69525869044202,0.00372532697536889,0.0102511029771792,0.0012051505253713,-2.7005566070457,0.0136410298623409,0.0154302344571215,0.00347604004797323,-2.70274843069874,0.004309316627211,0.0104955197940874,0.00123224731648912
"11422-49",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0685214562024922,-2.70962392610473,0.0042902489512077,0.0125827683896664,0.00131315806299652,-2.70086545484901,0.0036902983382864,0.0126156432686741,0.0013148320129189,-2.72616767855068,0.0146355561873799,0.0178006697168323,0.00461348553209596,-2.70906070414516,0.00436523181323535,0.0122355354479862,0.00134017136019931
"11422-50",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0690151548795112,-2.69117230043862,0.00428162438582365,0.00715317649840967,0.00122376869554917,-2.68611817700719,0.00371849763766235,0.00712832833430447,0.00122623334564606,-2.68623855963398,0.0135973327936548,0.009581764379086,0.00320886391994978,-2.69173818627888,0.00433240014261025,0.00733306040810991,0.00124288374334449
"11422-51",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.068833483580735,-2.69788563246184,0.0041939704372653,0.00857426793508995,0.0011443554089122,-2.69193400877003,0.00368543099360279,0.00856700906454825,0.00114766930323968,-2.69731490301633,0.0115753934038164,0.00766407049700718,0.00228688066225188,-2.69767198858504,0.00422413241700459,0.00850483600200255,0.00115939542464694
"11422-52",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0688748085078721,-2.69603424470603,0.004161460033209,0.0081590827019308,0.00112674289386461,-2.69039606990204,0.00366373732225464,0.00817229066312982,0.00112948923115516,-2.67948675033325,0.0143290893276026,0.00866783251515666,0.00451632424206849,-2.69658002386097,0.00417975933750735,0.00837624945675594,0.00113259804985399
"11422-53",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0688464673632489,-2.70122978505049,0.00440532681584949,0.0100037258626184,0.00125892637717477,-2.6942209498413,0.00380260339645717,0.00998787369265486,0.00125493935903718,-2.69709541969802,0.0126731258349745,0.00702270096219983,0.00309529580452938,-2.70167787852901,0.00445338342358201,0.0101449809819169,0.00127941839050878
"11422-54",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0689142549122889,-2.6986069245478,0.00409324081829333,0.00960387732619412,0.00111693046416377,-2.69182340981938,0.0036016008540861,0.00957406792735247,0.0011147951190254,-2.69346399384712,0.0123521279970935,0.0106750855755954,0.00359114123934149,-2.69842339633088,0.00415150570456937,0.00947553458849909,0.00113725992980704
"11422-55",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0688492126905971,-2.70304841348612,0.0043068693173909,0.0118019649247257,0.00132797511961219,-2.69477446351539,0.00369008688296307,0.0118496437729309,0.00132939327423639,-2.69298421736206,0.0140327809867687,0.00693941337318022,0.00365170872892687,-2.70332180352049,0.00434961275855382,0.0118897749917696,0.00134522201476582
"11422-56",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0687370934240803,-2.69690002221554,0.00415661200356441,0.00826368613904345,0.00121327502065404,-2.69107404479333,0.00361689031471125,0.00826104854540545,0.00121434759838268,-2.71967719400926,0.013507126869392,0.0122274479944721,0.00384831808266714,-2.69732175641928,0.0041959450648209,0.00843179818441451,0.00123942079022697
"11422-57",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0692960350909014,-2.69669197828292,0.00426078253078864,0.00951763902512444,0.00104712082578427,-2.69008985672387,0.00377671969169727,0.00951739622457054,0.00104761914747652,-2.67362280003231,0.0135436650824457,0.00168093456982987,0.00364452932879645,-2.69623691593427,0.00427301389745974,0.00941386862285062,0.0010576125501215
"11422-58",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0689744276380952,-2.69695971834889,0.00441225935112582,0.00845614351424345,0.00118379077794838,-2.69082434275821,0.00384049963032605,0.00834819917575125,0.00118164219519572,-2.68998280691858,0.0126101074102188,0.00699679657806833,0.00403827651062696,-2.69704899897732,0.00446842070499547,0.00849376872225172,0.00121379769563914
"11422-59",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0689283876699565,-2.69881314562451,0.00418596900533226,0.00915002372791394,0.00109138797562479,-2.69242040153367,0.00369296084435259,0.0091459655436027,0.00109131469480671,-2.7141926350105,0.0144558974736771,0.00966299592001399,0.00368978475873273,-2.69885076263988,0.00420044854958901,0.0090898367441702,0.00109505780976039
"11422-60",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0686675383484922,-2.70610432525282,0.00421087520063862,0.0117120266586876,0.00123607347797106,-2.69793713916293,0.00365951198973134,0.0116835871323081,0.00123617617806344,-2.70381122383629,0.0122335310956359,0.0173554855786487,0.00339237175533358,-2.70661316990758,0.0043139298524263,0.0118215727006229,0.00128422296050131
"11422-61",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0692827600510662,-2.69631993532723,0.00435210670381727,0.0100117026932903,0.00117145848211757,-2.68941737962396,0.00380337450223696,0.0100308981014432,0.00117315822229452,-2.68629526083768,0.0129536596933352,0.00799289192169559,0.00268475729867431,-2.69676852262357,0.00439110884792117,0.0102008029933986,0.0011888126471111
"11422-62",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0688163171335084,-2.70276777803025,0.00423958172946798,0.0107020698894199,0.00120036317617864,-2.69530094094661,0.00368922463502167,0.0107628508695216,0.00120268257036191,-2.71259911416474,0.0133235771923472,0.00960652641346043,0.00331484046098291,-2.70367786249191,0.00431511959802868,0.0110207741672192,0.00122795649310231
"11422-63",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0688462778165702,-2.70220320079332,0.0042582933716844,0.0106982564274962,0.00121461477249372,-2.69462021000431,0.00370123478228564,0.0107022446997833,0.00122074038025956,-2.70318720333891,0.0137363900045486,0.0144217028705476,0.00421513909853823,-2.70193109711219,0.00435847781894281,0.0105666844734893,0.00125840418813541
"11422-64",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0688876793635063,-2.70060367706024,0.00431491823355942,0.00977053804190459,0.00118583977022266,-2.69377535242256,0.00375968432472099,0.00975956589546929,0.00118346765551484,-2.70528216564532,0.0138120526367694,0.00905830024503263,0.00376266175992448,-2.70064309918212,0.00436105056444458,0.00979229812947454,0.00121245437950692
"11422-65",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0687938244569179,-2.70481547809667,0.00419416920496962,0.0115051134446516,0.00118560237599739,-2.69670971237852,0.00365950155114369,0.0114688994241011,0.00118343189181698,-2.71291605311836,0.0131269428760433,0.00931984551781219,0.00577519094839821,-2.70578496581211,0.00422274786710199,0.0118566357884523,0.00119654036424431
"11422-66",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0689849773450996,-2.70479022513912,0.00432953267268464,0.0114586749662019,0.00114577776469813,-2.69678973386991,0.00378725244880804,0.0115001559713208,0.00114720942232772,-2.70474142170918,0.0149826804510938,0.0131491047797453,0.00509965691702115,-2.70517155255103,0.00439801241534303,0.0115715560774301,0.00117612477896715
"11422-67",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0690135794668709,-2.69399164877498,0.00428227012368526,0.0085902526496222,0.00127214486096214,-2.68798097854503,0.00369815888046475,0.00856335953463067,0.00126974938371614,-2.68516219725328,0.0130770117223231,0.00661293602943509,0.00326571265582056,-2.69338624297756,0.00427077549867902,0.00839546689915887,0.00127550384239374
"11422-68",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.068698720458649,-2.7024977718148,0.00430917053297576,0.00968444113143719,0.00121440372784617,-2.6955019270185,0.00373859014441735,0.00957413667086779,0.00120993843871045,-2.6998925138404,0.014680363110048,0.00804517244161489,0.00500119761258212,-2.70250587061117,0.00435923765852533,0.00965155412939663,0.00123238759118481
"11422-69",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0688529862230621,-2.7031213152257,0.00440768996606235,0.0109126928143085,0.00127925584589546,-2.69549128092953,0.00379760189391186,0.010944404978348,0.00128159632975912,-2.70308095593177,0.0156765929893301,0.00978068899375798,0.00613779976043837,-2.70276580895278,0.00441275045119445,0.0108277984950065,0.00129291642425362
"11422-70",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0690619586527941,-2.69799677076309,0.00418816686469375,0.0110465696386838,0.00127000584814185,-2.69024405477026,0.00361744155170807,0.0110340142521327,0.00126659561302357,-2.70035310601674,0.0136461481301317,0.0127934953139598,0.00493205795653834,-2.69881906535355,0.00425887957863438,0.011456386852896,0.00131609653875287
"11422-71",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.069200357335147,-2.69418229376776,0.00433946227642081,0.00929931516673803,0.00123955484462775,-2.68790293578734,0.00375780840946817,0.00945888843720295,0.00124473929616263,-2.68600154483223,0.0145205838458499,0.0102057072305827,0.0041898782398747,-2.69377718291638,0.00437418515793247,0.00905783052826683,0.00124703222200183
"11422-72",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0689654473481751,-2.70276184608174,0.00437136892954758,0.0112667353930033,0.00124207634616935,-2.69488430856356,0.00378055420485089,0.0112410059176692,0.00123618571138649,-2.7063917672642,0.0136580748029112,0.0122032031056437,0.00353651583275061,-2.70261859258511,0.00441209934954824,0.0111867370794264,0.00126136169218914
"11422-73",390,-2.7,0.00995033085316809,-0.7,0.1,0.1,0.0688752370701749,-2.70043686217423,0.00420693092404552,0.00922973852937863,0.00108035677521581,-2.69386583835049,0.0037103934874449,0.00920038254207805,0.00108065011079809,-2.70729338161948,0.0145416672668164,0.0153398247373981,0.00572426545756074,-2.69949590534685,0.00421967446499503,0.00887664264404498,0.00108728830566394
