"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-43",2200,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0689174394666162,-2.69841957348177,0.0017975411678794,0.00936277191073157,0.000503939543821488,-2.69117519420955,0.00155029867334433,0.00914210736889984,0.000498734446844228,-2.69784990121733,0.00567769333986084,0.00936120864402853,0.00157167670333868,-2.69795134402185,0.00192675532510551,0.00914293387134378,0.000561812574489282
"11422-44",2200,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0690207469467783,-2.69863276877053,0.00179868000599604,0.00965140166949124,0.000484556681519627,-2.6913251856347,0.00155548166648145,0.00958409606368105,0.000479180358908906,-2.69937539803246,0.00577302349688502,0.0115622115756047,0.00155335359889587,-2.69914439601264,0.00204579808611485,0.0098229837019754,0.000600771369661968
"11422-45",2200,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0688319888002912,-2.69831472749669,0.00177703847786304,0.00902260526577833,0.000503854992900427,-2.69166451434047,0.00153515505259391,0.0089504998422051,0.000497292969828936,-2.69847012531442,0.00570745269763462,0.00930080047327832,0.00175138432313841,-2.69752272309519,0.00187248187436015,0.00867700959688231,0.000557090096716374
"11422-46",2200,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0690502573496113,-2.70025534834681,0.00179853108539382,0.0104447210069206,0.000484882167917664,-2.69241674825453,0.00155834624424448,0.0103997380399327,0.000481962280386721,-2.69950821673059,0.00542982711983345,0.0114822236091423,0.00131012101865755,-2.69916216862155,0.00192439915524708,0.0101165642941586,0.000552767409704788
"11422-47",2200,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0689985030659524,-2.69676306059307,0.00178220798876582,0.0089402300082722,0.000483188470657312,-2.68969954930037,0.00153983670661146,0.0087291093842191,0.000475935829807639,-2.6970940376753,0.00550443805180052,0.0080806493021478,0.00154599369598218,-2.69571249795943,0.00196332642335909,0.00843657218722428,0.000559652069951454
"11422-48",2200,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0689621841580512,-2.70123633311688,0.00176018693510616,0.0101904506724232,0.000457367670169227,-2.69333551725518,0.00154063647495232,0.0099398878056356,0.000452882899023819,-2.70117130850837,0.00594880302242096,0.0116633942355754,0.00169864098190225,-2.70105658877267,0.00195489006248113,0.0101761451595382,0.000516090029942155
"11422-49",2200,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0689786353817223,-2.69791873469707,0.00175964264763198,0.0094135696255676,0.00047715013661277,-2.6908240637167,0.00153290477044448,0.0093117836285772,0.000474893650724441,-2.7034324726667,0.00543476275408247,0.0121503959667078,0.00149559263706001,-2.69856782114401,0.00192764040989104,0.00971038544116647,0.000549355998957006
"11422-50",2200,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0689502087050626,-2.69823242889231,0.00175190229428966,0.00968709759924941,0.000488578694822647,-2.69065689743577,0.00151701487140289,0.00947573216183208,0.000484091205860422,-2.69429023482343,0.00545291532887401,0.00807199255805904,0.0014865000408316,-2.69813419378726,0.0019016298011778,0.00956240990646076,0.000582483985938597
"11422-51",2200,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0689307285292325,-2.70057205420191,0.0017780856172097,0.0101741078385744,0.000487116472075284,-2.69247522764624,0.00153597853479237,0.00991670055420556,0.000481814078501985,-2.70041230903111,0.00562161982073164,0.00997790786914595,0.00177630909930945,-2.70109574081525,0.00193108037697933,0.0102432889261028,0.000558360317253197
"11422-52",2200,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0687587610694643,-2.70407046227911,0.00177852575707483,0.0106546481041173,0.000490043292176943,-2.69580927657023,0.00153991824431071,0.0103901327746682,0.000483607223939858,-2.70294702036403,0.00561125233263149,0.0110535203423143,0.00144112376436208,-2.70265920624435,0.00192658663081654,0.0101183876276219,0.000563108704064879
"11422-53",2200,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0689485860608004,-2.70163680087039,0.00179417539011781,0.0105306308183501,0.000488432861090602,-2.69368690647624,0.00155482794721709,0.0104098843752093,0.000484584520155038,-2.70932022080683,0.0057245225390583,0.00993798686307563,0.00148003479330078,-2.70152421932142,0.00202951274446388,0.0104515826767739,0.000593029744127568
"11422-54",2200,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.068976206709978,-2.69800451029131,0.00177307283451087,0.00958977356506815,0.000492739577927643,-2.69068651235851,0.00153280681190668,0.0093851717415985,0.000483524989715667,-2.70376637468187,0.00596559743109068,0.0117584450124243,0.0016203378860497,-2.69892277966655,0.00193535183385424,0.00979462446057258,0.000570901513015138
"11422-55",2200,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0688982520980775,-2.70219922388918,0.00177329974961739,0.0105509834535807,0.000480269700713849,-2.69403152291435,0.00153997325898643,0.0103631407062169,0.000477285322877758,-2.7001448169945,0.00550297162514066,0.00987556675597887,0.00141838448410525,-2.70077858996218,0.00199586701699371,0.0101786913951055,0.000555308670648302
"11422-56",2200,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0688904775972292,-2.70168673989639,0.00181671800395399,0.010185802070908,0.000498646661335112,-2.69353502516874,0.00156316269008148,0.00989148447187998,0.000493001236705698,-2.70148606591988,0.00610292672304314,0.00731959733211959,0.00196987298232228,-2.70231546843321,0.00196074298425453,0.0104697881300324,0.00056710974913076
"11422-57",2200,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0689828419167725,-2.69915030838131,0.00173290710113618,0.00988053144739309,0.000459914923584123,-2.69160382022498,0.00151323738071212,0.00977212402576413,0.000455160301651191,-2.70179543955985,0.00565172009392589,0.0111207300387979,0.00156418935998368,-2.69918443530011,0.0020172881744354,0.0100333555130211,0.000575192796486422
"11422-58",2200,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0690207963886384,-2.69790651417844,0.00179994899411022,0.0099849530862175,0.000517290954990322,-2.69005772328857,0.00154542459381476,0.00971700540780021,0.000513633033356377,-2.69397729586999,0.00563075752929185,0.0104280951302131,0.00147919860656172,-2.69798514396107,0.0021240409357922,0.0100687527810793,0.00068641601442994
"11422-59",2200,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0691032158423212,-2.70039602480496,0.00176649467585339,0.0112854928607775,0.000488915177989378,-2.69170096747789,0.00153226596219679,0.0110497602843771,0.000485613251710532,-2.69869997854345,0.00595115268354838,0.0106010053948445,0.00180191630844642,-2.69983032242741,0.00206385225868534,0.0112771814461066,0.000671525534506008
"11422-60",2200,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0689888433997241,-2.70135062732933,0.00175334418564966,0.0109041845919656,0.000477013870403711,-2.69288534389062,0.00152562089945917,0.0106325105843859,0.000472078087008033,-2.7050778053517,0.00565311103064112,0.0108788157477037,0.00141843377132414,-2.70185583600908,0.00210998788938848,0.0110822866368721,0.000642439180776714
"11422-61",2200,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0688628776616318,-2.7013474362448,0.00176741962979124,0.0101377210141668,0.000483347102124324,-2.69348821560965,0.00153561711410215,0.00985082492161012,0.000477246415670998,-2.70211604495894,0.00555458930014823,0.00894342670272219,0.00165716047877129,-2.70088688586649,0.00200311577601429,0.0101087508427063,0.000580870936612845
"11422-62",2200,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0687707170097874,-2.7025898456609,0.00180818532635152,0.0104542383512431,0.000522340852274164,-2.69464395043041,0.00154796209340267,0.0103971559122486,0.000519120233612988,-2.69975504058251,0.00565752704116808,0.0108463133594462,0.00155953890927681,-2.70223541796027,0.00205950399592565,0.0102779494387921,0.000663989764677329
"11422-63",2200,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0689036311612926,-2.70001176766675,0.00177298795080504,0.00981991011578832,0.00048512559431482,-2.69237980395798,0.00153607432953281,0.00959000690241585,0.000478654124076554,-2.6944254892556,0.00554819365814784,0.00967592271657849,0.00182377576380099,-2.70086998643894,0.00189800735858192,0.0101455153272848,0.000555406681181208
"11422-64",2200,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0687849821880621,-2.70054231489745,0.00181054501073412,0.00940681031859355,0.000509571818081029,-2.69320951918916,0.00155773686937244,0.0091301263741513,0.000502039715943565,-2.69975692978472,0.00585383854245942,0.0104360622751681,0.00201419302647459,-2.70079869307627,0.00199926855879622,0.00954814552344347,0.000608998543424907
"11422-65",2200,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0687952908024827,-2.70054437200767,0.00180148973301194,0.00972864006595247,0.000517683727037836,-2.69306987649273,0.00154143223725759,0.00962118169933949,0.000511059235160486,-2.70355055076089,0.0055202029227807,0.0107892505065958,0.00156484294941284,-2.70053160474669,0.00206859349478269,0.00973991370663597,0.000642456392677996
"11422-66",2200,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0689315113378608,-2.70205831785132,0.00180362366572688,0.0106948308780331,0.000497423396351669,-2.69383807654229,0.00155500929044393,0.0104841565636395,0.000489829089211563,-2.70511168944478,0.00571096050037594,0.0111084177879694,0.00164261789982646,-2.70211923892361,0.00194045160913447,0.0108294807989923,0.000561825913512729
"11422-67",2200,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0688132096737133,-2.69887322030213,0.00178345779702362,0.00916832567247041,0.000508270746029096,-2.69179136204731,0.00153741359029197,0.00893244850745647,0.000502038751260944,-2.69479558221507,0.00605603541163567,0.00726509821118961,0.00178901731946009,-2.6983954041084,0.00186950092804849,0.00892627775979042,0.0005527278413103
"11422-68",2200,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0689274702922078,-2.69876441448322,0.00176706768190819,0.00975303930665592,0.000496582194664063,-2.69128742821684,0.00153159274246933,0.0095419162698295,0.000493578196168183,-2.70224334800774,0.0057680546441854,0.0105385108342146,0.00176721349244773,-2.69935379696221,0.00200087169346029,0.0100652122664042,0.000578826116961017
"11422-69",2200,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.068904374260684,-2.70234094530594,0.00182845751120246,0.0107904292701325,0.000517028922711215,-2.69384941563053,0.00156510125530974,0.0104912250685345,0.00050881851509852,-2.70668217502189,0.00616890669039408,0.0131480955318178,0.00198466658271038,-2.70305568242344,0.00218629552778353,0.0110958315704083,0.000664987883823306
"11422-70",2200,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0687566213995194,-2.70179179991658,0.00183550700854992,0.00998007661702732,0.000535298675222584,-2.69395467858485,0.00156489964671671,0.00970607223648348,0.000528558404889945,-2.69148823262457,0.00616041059055899,0.00949574388130313,0.00181094565610997,-2.70129015835721,0.00212819364635556,0.00989849493440623,0.000667086885342239
"11422-71",2200,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0690150822630121,-2.69872390216973,0.00177811523904405,0.00962501046661762,0.000471963480416647,-2.69127177043069,0.00154539824187508,0.0094320550687087,0.000466036856847697,-2.69133157886083,0.00580959307605779,0.00958168622053843,0.00151368083883936,-2.69831381120058,0.0019248996710657,0.00937558314478524,0.000539458229028797
"11422-72",2200,-2.7,0.00995033085316809,-0.7,0.4,0.1,0.0690352574840121,-2.69733001686746,0.00180021177623675,0.00918627630157781,0.000484003567859756,-2.68995497543295,0.00155656169897855,0.00887408453238816,0.000477105577055859,-2.68792535067422,0.00570651239719103,0.00908286471262526,0.00153232394120796,-2.69746800883741,0.00193729369913502,0.00913281287115686,0.000550443997577046
