"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-1",387,-2.2,0.00995033085316809,-0.35,0.8,0.1,0.113008884749841,-2.20330107253421,0.00331971133427351,0.00983609590365744,0.000984209404572456,-2.1987557080542,0.00305848961931826,0.0101822440865212,0.00105511132610057,-2.19274178869845,0.0118999933262502,0.0112343041436745,0.00340560609346573,-2.2038937405832,0.00377999425290117,0.0103703363799001,0.00124600786840887
"11422-2",387,-2.2,0.00995033085316809,-0.35,0.8,0.1,0.113802528499259,-2.20314163132823,0.00335462300916912,0.0117496399285935,0.000925545500152952,-2.19712414680537,0.00305566285148275,0.0120160282353305,0.00096297415604932,-2.21962766940382,0.0122430530533757,0.015478473598383,0.00276949036328103,-2.20266198509196,0.00398450626328059,0.0116805107983521,0.00122743528748322
"11422-3",387,-2.2,0.00995033085316809,-0.35,0.8,0.1,0.113652401488447,-2.20095784878946,0.00326694918912952,0.0108438855361577,0.000919021499480989,-2.19565886357773,0.00301268649817285,0.011098570748311,0.000974772992514724,-2.21506037430889,0.0101150468861589,0.0126454537379278,0.00258168545279241,-2.20050558456727,0.00429376512080104,0.0104970327729207,0.00134791337211571
"11422-4",387,-2.2,0.00995033085316809,-0.35,0.8,0.1,0.113657122469538,-2.2012505110266,0.00355462706079848,0.0102326626329321,0.00101103826000359,-2.19539539946081,0.00318648669964066,0.010313872025172,0.0010504330519357,-2.18531575362544,0.0109535534043363,0.00533802522477834,0.00341403935628809,-2.19892993565643,0.00398443123146459,0.00935993782645891,0.00116295180915348
"11422-5",387,-2.2,0.00995033085316809,-0.35,0.8,0.1,0.113494566440198,-2.2043610282241,0.00320950695427887,0.0104830447680711,0.00078966053459847,-2.19924545654274,0.00297882025865992,0.0107778168065271,0.000825204064644325,-2.20824902597553,0.0102769492719143,0.0107177173239016,0.00310247899758296,-2.20348017557671,0.0036247687126572,0.0103026780524886,0.00097946388025151
"11422-6",387,-2.2,0.00995033085316809,-0.35,0.8,0.1,0.113736365966363,-2.19745031786466,0.00332348320906644,0.00952838266466867,0.000936356056173879,-2.19310295217161,0.00302435180944797,0.0101329617304389,0.000984888739300101,-2.19730564021242,0.0108054060097929,0.00842067941038876,0.00280396796521558,-2.19809868620465,0.00372155204343897,0.010137840035801,0.0011734833106014
"11422-7",387,-2.2,0.00995033085316809,-0.35,0.8,0.1,0.114356274981254,-2.19464897509006,0.00343381808607954,0.00973121264776458,0.000921494062900082,-2.18875110623103,0.00311288515973915,0.00977201662840003,0.000972659112527604,-2.18252554235824,0.011928457571345,0.00857091001998206,0.00300127489625085,-2.19113716349313,0.00377044832074189,0.0087087523291872,0.00108983493468978
"11422-8",387,-2.2,0.00995033085316809,-0.35,0.8,0.1,0.113932158949707,-2.2001403945213,0.00336806240815022,0.0112231393987694,0.000949855309296765,-2.1949107961854,0.00307981218994739,0.01184867359812,0.00101312893239159,-2.20233764906753,0.0103477099293865,0.010180295184808,0.00264509776577954,-2.20045959647714,0.00450478515799183,0.0110777897045825,0.00147494871056646
"11422-9",387,-2.2,0.00995033085316809,-0.35,0.8,0.1,0.11375764367022,-2.20157743911273,0.00338368860368511,0.0110032789966429,0.000945077458996499,-2.19615551520357,0.00309365877164427,0.0112132943294508,0.000984502785775755,-2.20478669834322,0.0110057995323609,0.010941739972876,0.00257576773428038,-2.20313859933123,0.00412050630865741,0.0112973047891162,0.0012197454808009
"11422-10",387,-2.2,0.00995033085316809,-0.35,0.8,0.1,0.113863181325365,-2.20098662838611,0.00329499237401809,0.0101912735306929,0.000818101800796398,-2.19531249387644,0.00302021751164819,0.0103329016447073,0.000848824844432932,-2.20815306190292,0.0103564734637623,0.0141106094239118,0.00237480323622467,-2.20121490285411,0.00452684944964236,0.010507474285505,0.00121595630640805
