"sim","N","beta1","muU","sigmaU","pV","avg_prev","beta_gs","se_beta_gs","beta_n","se_beta_n","beta_cc","se_beta_cc","beta_imp","se_beta_imp"
"11422-1",100,0.048790164169432,-0.4,1,0.1,0.122650131397653,0.048433920053196,0.00203169384658856,0.0421271365730345,0.00183991372087829,0.0470443175538359,0.00510677450976225,0.00682102968998726,0.00830245002180915
"11422-2",100,0.048790164169432,-0.4,1,0.1,0.12781362297184,0.0487449739973715,0.00122453904241022,0.0462154475016604,0.00119705484750748,0.0462676099076167,0.00808081212256088,-0.00361345552616693,0.00622650801987889
"11422-3",100,0.048790164169432,-0.4,1,0.1,0.125604626457578,0.0462347132564107,0.00178914554373478,0.0486105677082308,0.00192593459210094,0.0451078023858308,0.00956060675376555,0.0034002213288789,0.0103926638373425
"11422-4",100,0.048790164169432,-0.4,1,0.1,0.127068659377355,0.0494734438435142,0.00143493493084118,0.048108024968066,0.00142047247924182,0.0497074717272815,0.00419187184832347,0.0100394480656066,0.00539179898855042
"11422-5",100,0.048790164169432,-0.4,1,0.1,0.123389897877036,0.0487594718476111,0.00168733825982301,0.0443454331120267,0.0016112228448253,0.055422194428168,0.00743731567740903,0.00139172082666072,0.00401172870753196
"11422-6",100,0.048790164169432,-0.4,1,0.1,0.122985859440939,0.0457336402244079,0.00221526102020914,0.0383636004298674,0.00206070869483169,0.0337565179987056,0.0107756419618729,0.00553702095734405,0.00760614729080812
"11422-7",100,0.048790164169432,-0.4,1,0.1,0.126296071040275,0.0513635141972866,0.0016481793603714,0.0476089900157088,0.0015911991738267,0.0485185964272886,0.0104332149577128,0.00101383750653407,0.0109986284863342
"11422-8",100,0.048790164169432,-0.4,1,0.1,0.122681977367198,0.0509162065312662,0.00180670705331526,0.0469667665184704,0.00170044647806379,0.0478711238468891,0.00429372704108039,0.0194077868855933,0.00880229067770709
"11422-9",100,0.048790164169432,-0.4,1,0.1,0.124830045628248,0.0493677701202341,0.0015714212955748,0.0471209872214302,0.00154435728252795,0.0542657732881478,0.00398478148859582,0.0138735656412692,0.00542306071033948
"11422-10",100,0.048790164169432,-0.4,1,0.1,0.125400664312224,0.0483498486382373,0.00176833405449583,0.0457264456658333,0.00174343019673295,0.0276502330015997,0.0152802433442644,-0.00670893507820426,0.00814186623685631
"11422-11",100,0.048790164169432,-0.4,1,0.1,0.123512514682553,0.0466961124140473,0.00167888550699575,0.0449875426812885,0.00167501839263425,0.0698057116150448,0.00698719988751661,0.00328778964516452,0.0084965244015484
"11422-12",100,0.048790164169432,-0.4,1,0.1,0.125575535959012,0.0529550261838448,0.00174070392070687,0.0467021775172536,0.00160882058498942,0.0589883790052414,0.00454108804915737,0.0121562999695055,0.00268669154829549
