"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-11",2200,-2.7,0.00995033085316809,-0.7,0.8,0.1,0.0690004829361974,-2.69885195243315,0.00178032532978049,0.0101406446537442,0.000500214668232978,-2.68826218665942,0.00147161322169065,0.0095318486244463,0.000487888601401351,-2.69655572389796,0.00546512874490479,0.0103689594883215,0.00160733060713803,-2.69842744233744,0.00231522349774572,0.0100088687972103,0.000747698916695332
"11422-12",2200,-2.7,0.00995033085316809,-0.7,0.8,0.1,0.0689552870733898,-2.69966202424816,0.00178623800023406,0.0104587168476514,0.000516695088835425,-2.68863507225248,0.00146315075843677,0.00980399211216001,0.000501071723281523,-2.69275583855865,0.00559595492899157,0.0108319661157651,0.00170133915867193,-2.70117922143188,0.00240007794790345,0.0110132126814891,0.000832435264710608
"11422-13",2200,-2.7,0.00995033085316809,-0.7,0.8,0.1,0.0687810531977443,-2.70104712698218,0.00180419602856777,0.00971315650241844,0.000511817488450721,-2.69068797741584,0.00147588961742321,0.0092133826458887,0.000501188209456293,-2.71130600633789,0.00578760766312624,0.0121313087047369,0.00158438814494438,-2.70410493386494,0.00224896133666646,0.0109005698165359,0.000688398249242989
"11422-14",2200,-2.7,0.00995033085316809,-0.7,0.8,0.1,0.0689782021535875,-2.6987089422982,0.00179202833988239,0.0097658394925959,0.00049759303775619,-2.68770603803654,0.00146238214044646,0.00901648241266995,0.000479558740983107,-2.69597483058043,0.00553775009806608,0.00966021242173841,0.00152712972104388,-2.69932006396703,0.00241285652639004,0.00996044820767496,0.00072812583753057
"11422-15",2200,-2.7,0.00995033085316809,-0.7,0.8,0.1,0.0688559991135866,-2.70037350331485,0.00174320825966321,0.00985079558266452,0.000476174560173541,-2.69041850742559,0.0014572896745949,0.00949352617932384,0.000465235231503005,-2.69064193704846,0.00543967968092911,0.00807074788878684,0.00147803518018992,-2.7009332918274,0.00234326602570282,0.00994160854201919,0.00067594817078583
"11422-16",2200,-2.7,0.00995033085316809,-0.7,0.8,0.1,0.0689264669655168,-2.70055456209481,0.00180310512564507,0.0104586736891529,0.00051698879454799,-2.68935651327367,0.00147249143151623,0.00975544221331315,0.000500471657347284,-2.70864491918458,0.00558296824147546,0.0136680030356785,0.00148471776739061,-2.70177448494497,0.00259220862796255,0.0108045274824181,0.000861605540705368
"11422-17",2200,-2.7,0.00995033085316809,-0.7,0.8,0.1,0.0688552479760314,-2.6995943260668,0.0017745898905878,0.00962646252944309,0.000498692992301823,-2.68963317787801,0.00146466967911949,0.00922526202880538,0.000487282779715499,-2.69789144981107,0.00589256089045219,0.0106532036103378,0.00162274521227658,-2.69916278563648,0.00218193989200749,0.0094285958224208,0.000717756769507524
"11422-18",2200,-2.7,0.00995033085316809,-0.7,0.8,0.1,0.068979655717247,-2.69988240870377,0.00178563612131671,0.010240922394299,0.000494377161587836,-2.68910166296433,0.0014793580561644,0.00954491369436364,0.000481154023235506,-2.69964349520894,0.00552077837914155,0.0119387174586838,0.00160148529951828,-2.69918007716524,0.00248510235164055,0.00999221440058264,0.00076818130917411
"11422-19",2200,-2.7,0.00995033085316809,-0.7,0.8,0.1,0.0690006978286518,-2.69881533970295,0.00177696818489837,0.00976710717190361,0.000481172882882201,-2.68874901444828,0.00147803597822296,0.00942219925295181,0.000475148327622643,-2.70567527553,0.005814487039094,0.0107285856672307,0.0016874139510179,-2.69936680240635,0.00209552273078145,0.0100145567576222,0.000636072346353924
"11422-20",2200,-2.7,0.00995033085316809,-0.7,0.8,0.1,0.0688879877478918,-2.69940490996045,0.00177132261938095,0.00991425941492779,0.000505813578915815,-2.68896483183717,0.00144754525226831,0.00953305814221085,0.000487336943206955,-2.70475401593642,0.00593909381469766,0.00961388838617367,0.0018367429054983,-2.701084140599,0.00223670172571494,0.0105754577467111,0.000724105242450178
"11422-21",2200,-2.7,0.00995033085316809,-0.7,0.8,0.1,0.0690709855203465,-2.69810740685048,0.00173549411516362,0.00981295730965282,0.000454023204736052,-2.68821530685569,0.00146347492839312,0.00944968201474206,0.000443608128720965,-2.68752033234533,0.00558967220206864,0.00775733333721632,0.00153029533573929,-2.69908098667097,0.00206306477574058,0.0101825339673683,0.00056737251904197
"11422-22",2200,-2.7,0.00995033085316809,-0.7,0.8,0.1,0.069108827817284,-2.69579421273197,0.0017878051218125,0.00904084801184303,0.000479399992584098,-2.68646731856517,0.00148359830244395,0.00867458832047674,0.000467113769200317,-2.68774477189434,0.0056745560200848,0.00651630825258647,0.00148077252511471,-2.69361354629682,0.00215864711831875,0.00842912421296514,0.000643294713122934
"11422-23",2200,-2.7,0.00995033085316809,-0.7,0.8,0.1,0.068942293351521,-2.69900488341562,0.00179818391255458,0.00966439559965317,0.000500965976996379,-2.68869859123533,0.00147446330389766,0.00910071323603158,0.000483770958164685,-2.70715140747954,0.00558493707060792,0.0110951686360632,0.00154193132284733,-2.69870201717016,0.00221886026261483,0.00955479571280886,0.000700296510836339
"11422-24",2200,-2.7,0.00995033085316809,-0.7,0.8,0.1,0.0690044002201773,-2.69995639564104,0.00176568570053988,0.0103656918922001,0.000481118857417373,-2.68892799147993,0.00146733677522481,0.00969113603359445,0.000468210921414269,-2.69852864780637,0.00557310373716306,0.0112597209181385,0.00159920978374263,-2.70152876956905,0.00261093092498548,0.0109895713433612,0.00085449850708716
