"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-1",2169,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113617814373682,-2.19911959861331,0.0013798825966327,0.00972981061038851,0.000379041804169612,-2.19489109298741,0.00127744078005896,0.0100373349447614,0.000395995180244144,-2.19255341323321,0.00434205601927658,0.0097134232953503,0.00117345530267285,-2.19888998599388,0.00159243104760516,0.00955772614501019,0.000487537336879823
"11422-2",2169,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113570132003117,-2.20040501685455,0.00140218817197754,0.0100374310740012,0.000390524617080972,-2.19606456077474,0.00129040236545707,0.0104429870923268,0.000407549852048323,-2.20107133777336,0.00454888504585272,0.0104338865115353,0.00133549158236446,-2.200663183477,0.00175780973510998,0.0101172599353064,0.000556290999795713
"11422-3",2169,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.114009597582275,-2.19772315537519,0.00138524077683332,0.0100198218746689,0.000363591587939876,-2.19322858222395,0.00128360368282983,0.0103184991485662,0.00037951764693144,-2.2009854379195,0.0044221022093062,0.0100354725645812,0.00114468333978652,-2.19781659060867,0.0015621624461387,0.010091148023579,0.000427934322381396
"11422-4",2169,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113571628526507,-2.20074588763778,0.00137398983302453,0.0102711177584039,0.000377161402011789,-2.19619431140731,0.00126947477000045,0.0105774137159529,0.000392438855759825,-2.19845824843383,0.00413747590939464,0.01012825916217,0.00107862292081071,-2.20013129137696,0.00152697747469438,0.0101505974871623,0.000475125661590075
"11422-5",2169,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113531461091975,-2.19836228472774,0.00138820639838316,0.00916313431526608,0.000386702541438319,-2.1939899041033,0.00127638913939157,0.00932469095088826,0.000401714838052028,-2.20141582557728,0.0045813145704097,0.00948417626507996,0.0015523034207079,-2.19867423670582,0.00165516837278588,0.00921437400869607,0.000536533668739924
"11422-6",2169,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113658575051679,-2.20067970146531,0.00139673611402238,0.0103234940548141,0.000382153847144805,-2.19564815828968,0.0012862838593024,0.0104271309452749,0.000396628560643179,-2.20002450727514,0.00456922860390731,0.00910191392750652,0.00111828010373863,-2.20080891951886,0.00161799310250473,0.0102723545804804,0.000470425249147663
"11422-7",2169,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113681638625425,-2.19830549862025,0.00141440529989489,0.00942241446033473,0.000391155214260575,-2.19408253333435,0.00130596594598426,0.00965627414101349,0.00040876886037615,-2.19355796079231,0.0043752769438665,0.00737119772871108,0.0011114761597159,-2.19874562816777,0.00178292888034549,0.00948148422105426,0.000573786538805216
"11422-8",2169,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113561682878358,-2.201128106171,0.00142619054173386,0.010356333305793,0.000405814196422833,-2.19631924889844,0.00131025030355726,0.0105412444805412,0.000422782761292243,-2.20018002368142,0.00463545639227707,0.0101500591268676,0.00131300326346826,-2.20099028877409,0.00163430222968255,0.0101464264501947,0.000505240752997647
"11422-9",2169,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113753035012816,-2.19983381335955,0.00139427435501799,0.00985852978435474,0.000363628570236075,-2.19588747312622,0.0012962012536514,0.010302367774108,0.000379812138335078,-2.20083224290999,0.00424370280067741,0.00890826813354575,0.000906870158043425,-2.19905304856511,0.00161607692103995,0.00962696314074612,0.000458281910283511
"11422-10",2169,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113617673106206,-2.19913065148493,0.00141646446194279,0.00979808995824263,0.000402900970927397,-2.19450935248102,0.00129913038071682,0.0100403943564573,0.000421761735089639,-2.19914495721051,0.00460133145503243,0.00988828312976706,0.00142420950358932,-2.19854246987617,0.00175225980747481,0.0095292102012606,0.000514342147307606
"11422-11",2169,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113755733815233,-2.19970515883434,0.00141657507492452,0.0101476468588554,0.000388265746156735,-2.19491071043943,0.00129791496558286,0.0104060115298533,0.000402417355741959,-2.19826133914912,0.00446171626598347,0.00981542566543052,0.00122478751155677,-2.19968738779143,0.00159311459729691,0.0100746919111208,0.000441798882259506
