"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-1",390,-2.7,0.00995033085316809,-0.35,0.8,0.1,0.0683666693526471,-2.70558471531307,0.00420958696869531,0.00973035276533919,0.00125264436048737,-2.6964757728621,0.00353590010593165,0.00885268286602043,0.00119958633407948,-2.71746341583104,0.0131458146491127,0.0114610757890317,0.00369640623053105,-2.70616265654865,0.00523090334631561,0.00959214626622652,0.00175839646744401
"11422-2",390,-2.7,0.00995033085316809,-0.35,0.8,0.1,0.0689701204923968,-2.69689005428518,0.00443126265905484,0.00912251183557476,0.00129933308102759,-2.68951178171816,0.00371875232902366,0.00904885551164713,0.00128451111871727,-2.66951267985585,0.0133908780389656,0.00505452846312944,0.00469314667321384,-2.69422759617289,0.00544660036223429,0.00824187401362129,0.00183109931599573
"11422-3",390,-2.7,0.00995033085316809,-0.35,0.8,0.1,0.0687280599652914,-2.69784924363702,0.00440497986097935,0.00838585617571309,0.00132573906940735,-2.68993819444843,0.00366031762930658,0.00779888678828012,0.0013134971418177,-2.6800749247597,0.0131040062364777,0.00299123759572196,0.00356912282131465,-2.69681078884407,0.00537382346053439,0.00830442304527681,0.00184738339404137
"11422-4",390,-2.7,0.00995033085316809,-0.35,0.8,0.1,0.0687749611206366,-2.69942660343617,0.00415915651761448,0.00861742998038124,0.00109292419083718,-2.69199056392436,0.00360828368753922,0.00823877340086572,0.00108430181408142,-2.69834079749179,0.0150940757335072,0.0107094586051394,0.00366381969572564,-2.69869019273853,0.00512860424793963,0.00865256840825661,0.00153897734048418
"11422-5",390,-2.7,0.00995033085316809,-0.35,0.8,0.1,0.0693024554862593,-2.6942792280412,0.00423547361250969,0.00961212853628157,0.00114243444156253,-2.68604595251529,0.00363166617117787,0.00927495849997128,0.00112757469016479,-2.70355023780606,0.0135257225012045,0.0149990943580784,0.00336566376607882,-2.69179417328325,0.00490047327174774,0.008534875550143,0.00139844660567629
"11422-6",390,-2.7,0.00995033085316809,-0.35,0.8,0.1,0.068530444960736,-2.70435726120557,0.00410841570283169,0.00926202283175983,0.001073382726176,-2.69589469907544,0.00352267017932186,0.00887781700561256,0.00104141214319528,-2.70344126210052,0.0139610793602796,0.00859749618359365,0.00396712006953951,-2.70394048498503,0.00472320207895236,0.00924302594105704,0.0013906385328656
"11422-7",390,-2.7,0.00995033085316809,-0.35,0.8,0.1,0.0690090474853015,-2.70499498041587,0.00429281525785087,0.0123908157085953,0.00119441322978018,-2.69357933422569,0.00364359153456112,0.0112997780297106,0.00114913793875191,-2.70473150869286,0.0138701967197054,0.0161951496810718,0.00426843308826581,-2.70645616700808,0.00512574775263276,0.0130163910776925,0.0015596698428071
"11422-8",390,-2.7,0.00995033085316809,-0.35,0.8,0.1,0.0690006203348028,-2.69877873296651,0.00417327455987767,0.0106472904263276,0.00121633473442818,-2.68972839097862,0.00356796226823792,0.0100977250458807,0.00119897359829652,-2.70543662408301,0.0141631486180098,0.0143962760587976,0.00397568907787191,-2.69641749033548,0.00480305469657992,0.00926217829053022,0.00147371690540553
"11422-9",390,-2.7,0.00995033085316809,-0.35,0.8,0.1,0.0687147533446827,-2.70045324413006,0.00433321838822948,0.00903450486279475,0.0012396849872358,-2.69236489095052,0.00365956744951816,0.00846568682987378,0.00120994403302857,-2.7208679174063,0.0139367745993927,0.0138425935460255,0.00391939023215578,-2.70232133201282,0.00605219189086012,0.00990503881995013,0.00210476147038591
"11422-10",390,-2.7,0.00995033085316809,-0.35,0.8,0.1,0.0690781155130125,-2.70072600606071,0.00431644845187924,0.0110480933316865,0.00120610841843283,-2.6909033808346,0.00363967571471912,0.0104387434360579,0.00116102810686577,-2.69536603129557,0.0139142155100011,0.0126948582145352,0.00513590307605514,-2.70723059310736,0.00552957365066364,0.0136482031819368,0.00192449202753421
