"sim","N","beta0","beta1","muU","sigmaU","pV","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-1",2200,-2.7,0.00995033085316809,-0.1,0.8,0.1,0.0687070206186253,-2.70331033494557,0.00174950073882961,0.0101672964771672,0.000478985646221931,-2.6958511140328,0.00153219500869004,0.00980703507912604,0.000467209197322984,-2.70207114795319,0.00558507258619183,0.0089979352771972,0.0016638928335796,-2.70531993043415,0.00223441514251459,0.0107621085321766,0.000707494443505081
"11422-2",2200,-2.7,0.00995033085316809,-0.1,0.8,0.1,0.068942643628096,-2.69953972371283,0.00177424857461195,0.00953275631855881,0.000469882658425903,-2.69253118625088,0.00156456113327212,0.00917491177417815,0.00046488368884568,-2.69798388404208,0.00547687626449047,0.0105570691552152,0.00147182817459953,-2.69971762459814,0.00199718707183332,0.00957404599196011,0.000568752022620841
"11422-3",2200,-2.7,0.00995033085316809,-0.1,0.8,0.1,0.0689990745291878,-2.69724209818055,0.00179618953557282,0.00936505512930336,0.000503314632138036,-2.69035991234274,0.00156327648700393,0.00900162416589946,0.000492521301289062,-2.70773469216703,0.00562076704794305,0.0118790828033879,0.00140930343543427,-2.69677899256085,0.00239592848749865,0.00914100470657374,0.000739424109803077
"11422-4",2200,-2.7,0.00995033085316809,-0.1,0.8,0.1,0.0689968542153298,-2.69617154372695,0.0017585685705752,0.00883717869894499,0.000478102198835714,-2.68988574499156,0.0015418618494257,0.0086507932388988,0.000469587159971287,-2.70130297609861,0.00569217953347938,0.0113823371176738,0.00162462463414598,-2.69708293432793,0.00209112075359485,0.00912526557829102,0.000663328015097448
"11422-5",2200,-2.7,0.00995033085316809,-0.1,0.8,0.1,0.0688693995047616,-2.70138997801923,0.00177085843429758,0.00989570109853042,0.000470908139345138,-2.69414492772813,0.00155532572029116,0.00957940636814119,0.000462489559414902,-2.68804591313085,0.00554757071375106,0.00805296726911058,0.00149212318777329,-2.70071564336279,0.00200050979128729,0.00968509182184141,0.000571125023058132
"11422-6",2200,-2.7,0.00995033085316809,-0.1,0.8,0.1,0.0689560233888881,-2.6994525137551,0.00181711657049035,0.0101002387396346,0.000520332573326108,-2.69192854463172,0.00156746357296564,0.00971506799645972,0.000506865650431341,-2.69519661622298,0.00575127296300405,0.00883674210723559,0.00159396916111091,-2.69859227080745,0.00222442411362281,0.00960640418174101,0.000750573328928297
"11422-7",2200,-2.7,0.00995033085316809,-0.1,0.8,0.1,0.0688476646739215,-2.70008274679171,0.00178300015571327,0.00960433530427079,0.000494946801874298,-2.69303764728187,0.0015489149644394,0.00934996648677285,0.000483387927323071,-2.69090783787108,0.00559849842951012,0.00823389808327593,0.00150420502350966,-2.69954387429386,0.00208996456746204,0.00937984972326475,0.00064039187257434
"11422-8",2200,-2.7,0.00995033085316809,-0.1,0.8,0.1,0.068924875803608,-2.69687811933827,0.00181301685592012,0.00893536429913752,0.000521225297257885,-2.69016017089511,0.00156426521789273,0.00859106463429907,0.000510097462480125,-2.69671625675302,0.00580815770145059,0.00840543357972423,0.00179661855419078,-2.69657013155265,0.00237536194923913,0.008912188709555,0.000801585363087303
"11422-9",2200,-2.7,0.00995033085316809,-0.1,0.8,0.1,0.06882149808581,-2.70247413058324,0.00179075165870163,0.0105607387126576,0.000506112473104411,-2.69462057734607,0.00155582600139425,0.0101733496478615,0.000497081450569476,-2.69449059536308,0.00580735959858443,0.00778027680104806,0.00200099583171628,-2.7021380609388,0.00205512259575157,0.0106659004643428,0.000643797051572518
"11422-10",2200,-2.7,0.00995033085316809,-0.1,0.8,0.1,0.068797740709263,-2.70178663980115,0.00182159669010908,0.0101342139816545,0.000523028071794412,-2.69385748904738,0.00157104450103813,0.00952152877169019,0.000509491723498708,-2.70821981216764,0.00588144220439246,0.0103556113374002,0.00153078819429126,-2.70235641505082,0.00229468876179486,0.0102948862740508,0.000707655692937498
"11422-11",2200,-2.7,0.00995033085316809,-0.1,0.8,0.1,0.068858270319625,-2.69797070809046,0.00174308275479055,0.00901955437501479,0.000482865302910066,-2.69135604904007,0.00152711949117412,0.00872482487267937,0.000474421295700063,-2.69987791136556,0.00545307087568206,0.007399118740965,0.00153022098093696,-2.69815540812333,0.0020271762046476,0.00897496065880011,0.000640318186035397
"11422-12",2200,-2.7,0.00995033085316809,-0.1,0.8,0.1,0.068905946877955,-2.70161199783378,0.00178267100684422,0.0104510738220375,0.000489449752330361,-2.69353662847198,0.00155360245434235,0.0099095114727939,0.00047861861920081,-2.69733086949396,0.00564894218105033,0.00913819055671062,0.00178499180000761,-2.70126837794511,0.00207387229824358,0.0104739910812592,0.000619447094591328
"11422-13",2200,-2.7,0.00995033085316809,-0.1,0.8,0.1,0.0691520065255385,-2.69701406092924,0.00178318711020791,0.00957873553784991,0.000468240626862356,-2.68986535191181,0.0015616373958282,0.00932101568010627,0.000461592706956819,-2.69242940011121,0.00583102110770299,0.00863411826311515,0.00158229315208572,-2.69670496293015,0.00210255149178055,0.00951778378724596,0.000619480333987563
"11422-14",2200,-2.7,0.00995033085316809,-0.1,0.8,0.1,0.0689978088037799,-2.70011413989361,0.00177330874457502,0.010523354456212,0.000491498227949684,-2.69227131437399,0.00154303764784575,0.0102029593915337,0.000482234332782998,-2.69713160330446,0.00547328930710728,0.0102803631724562,0.00147921445421552,-2.70010505048469,0.00240110392629094,0.0105347949650541,0.000742760558739266
"11422-15",2200,-2.7,0.00995033085316809,-0.1,0.8,0.1,0.0690147833551085,-2.69863387987573,0.00179842840345347,0.00986866891802814,0.00049828613633267,-2.69120850391415,0.00156618291956004,0.00946432524522874,0.000490260037859944,-2.69517188149175,0.00609125785051359,0.0088792967794063,0.001712861043472,-2.70046377662855,0.00234239694908427,0.0102256562805123,0.000711147684237824
"11422-16",2200,-2.7,0.00995033085316809,-0.1,0.8,0.1,0.0688319541887458,-2.6990329211135,0.00178948389396548,0.0092704552809396,0.000509035609276754,-2.69215547980709,0.00154839980088876,0.00898319245286228,0.000497484588931605,-2.69312270506904,0.00581489393163546,0.00818803969623917,0.00178752570763496,-2.6987511345461,0.00216556178013848,0.00925968503829173,0.000680574425767298
