"sim","N","beta0","beta1","muU","sigmaU","q","avg_prev","beta0_gs","se_beta0_gs","beta1_gs","se_beta1_gs","beta0_n","se_beta0_n","beta1_n","se_beta1_n","beta0_cc","se_beta0_cc","beta1_cc","se_beta1_cc","beta0_imp","se_beta0_imp","beta1_imp","se_beta1_imp"
"11422-1",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.11290726499111,-2.2008005771436,0.00332030540697194,0.00838906051197751,0.00098542974111377,-2.19727186080892,0.00304764980509157,0.00871406409630493,0.00102705100697548,-2.20218555831273,0.0101898287259317,0.00951047212950465,0.00336673620662037,-2.19852456869683,0.00391796180662317,0.00731077335748217,0.00126004850528694
"11422-2",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113838072932132,-2.19621051122994,0.00337158791250181,0.00944095335416007,0.000969548963622818,-2.19183130595744,0.00309257910984244,0.00958920297760144,0.00100618360621143,-2.19302098249124,0.0100673654416709,0.00898829938087232,0.00249087317298149,-2.19843672318278,0.00390804590309494,0.0102813434644976,0.00119470127303755
"11422-3",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113451349312785,-2.19894360598265,0.00322422941147831,0.00922564328694033,0.000887571672040818,-2.19482599502094,0.00299880065650335,0.0093392616420993,0.000924161107806959,-2.20449930033208,0.0099159331578722,0.00839212701434184,0.00322479380893932,-2.19940235328936,0.00353771326298944,0.00936393896555096,0.00100360053125842
"11422-4",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.114055676746328,-2.19714766863773,0.0034636606508592,0.00947652817909707,0.000912588170830502,-2.19336459908979,0.00321078888513338,0.00993306914776486,0.000959908234246615,-2.20333487069946,0.0112075671414399,0.0120326281628294,0.00343144256897332,-2.19866387939908,0.00441905837811587,0.0100096808829843,0.001279892298001
"11422-5",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.11324967750179,-2.1981397112975,0.00328738527855646,0.0081581834416141,0.000927579483011945,-2.19430643378963,0.0030288942853949,0.00828511805846866,0.000965838278102069,-2.17482070838384,0.0104237707140015,0.00466177036150524,0.00290749059924889,-2.19894221995304,0.00391695665090065,0.00844608638404166,0.00121956381519263
"11422-6",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113959778369073,-2.19543992837987,0.00338537132888227,0.00988370826293635,0.00101053970393924,-2.19221236090583,0.00313999326002922,0.010720579905072,0.00108297817697727,-2.19756311020858,0.0104081485909458,0.0128406704792193,0.00281986972288688,-2.19509389097899,0.00417441649984659,0.00960246066137816,0.00136378975569075
"11422-7",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113364390634094,-2.2003476737353,0.00330239362441772,0.00918054014574038,0.00089960522449158,-2.19685168513707,0.00306533136339628,0.00962626120114195,0.00093777932873884,-2.20000215144557,0.0109465122348686,0.00519887139445278,0.00304336059038912,-2.20382719001275,0.00422809835233007,0.00999806636107376,0.00125261546903348
"11422-8",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113616397727752,-2.19992266139223,0.00341524797748175,0.0105699532694748,0.00103327506353771,-2.19505792734762,0.00313334517870679,0.0108929903415972,0.00110248535469831,-2.21866811555855,0.0111248384509698,0.0177239904996238,0.00329994969255057,-2.2058771694416,0.00478884995963344,0.0128317751474149,0.0015936218965345
"11422-9",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113325526458336,-2.20496856408275,0.00329463491343186,0.0105601958633257,0.000873826291495746,-2.20013265416533,0.00306270072648217,0.0107309230432209,0.000913840178637357,-2.21106315816194,0.0105566676630484,0.0126849932583064,0.00193552213482726,-2.20529233317278,0.00399390609085253,0.0105885357748376,0.00121955744806194
"11422-10",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113485438607757,-2.20447981018553,0.00339160820316345,0.0107493752374375,0.000912264376644962,-2.20015917354665,0.00314348941509391,0.0112515602205765,0.000958561137624753,-2.2049904680356,0.0114891929410615,0.0107112976348607,0.00378952887909416,-2.19999660413381,0.0040731973526553,0.00885108295996718,0.00118736733441132
"11422-11",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.114009827357813,-2.19580408863048,0.00330443982041367,0.00848034256779888,0.000798447820787042,-2.19173768747984,0.00307627974278531,0.00862249468668592,0.000831054403526109,-2.18309797725544,0.010054614345457,0.00903323164543296,0.00200216965697618,-2.19388908721102,0.00375029486390745,0.00759150656640123,0.000973257219953351
"11422-12",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.114200083489391,-2.19787192926472,0.00326141556997755,0.0108231866189807,0.000860013481681111,-2.19311216266971,0.00300921547015045,0.011223978088829,0.000890254410445705,-2.20822877279988,0.00997316755877852,0.0151568627682016,0.00247572958894301,-2.20058622694313,0.00417979140576843,0.0120241614828052,0.00128738678111241
"11422-13",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113860024392579,-2.20103635660438,0.00321648919769341,0.0114110297182832,0.000872843777772732,-2.19624688129589,0.00299276305353487,0.0117363415546491,0.00090924912702832,-2.21156207797124,0.0113947266864905,0.0197234625180694,0.00493832230236543,-2.20019959375953,0.0035801780735323,0.0112615665647106,0.00106325896745429
"11422-14",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113499766699959,-2.19966206393584,0.00342634537660872,0.00963920720722109,0.000999209682134571,-2.19465993906784,0.00314412029063435,0.0095968936563298,0.00105314450757595,-2.19538275922219,0.010036555029629,0.00805105266251139,0.00291555606356233,-2.19795801224575,0.00361370805559545,0.00926836568003867,0.00110841639544826
"11422-15",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113829811476115,-2.19794235665705,0.00337331512642169,0.00947969202996255,0.000907976298493333,-2.19352139342628,0.00309521266784695,0.00968664849215139,0.000936054784195297,-2.18897051231335,0.0100952614705556,0.00877388485247855,0.00262965529705229,-2.19839701300579,0.00416884391257267,0.00981866425788842,0.00127353534944171
"11422-16",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113250765110076,-2.20312970780124,0.00336601895724658,0.0106912832169003,0.00101778163741424,-2.19882758237266,0.00308854801800498,0.0110959226846374,0.00105737530452821,-2.22419817840281,0.00957495955192652,0.0147238059641958,0.00306127819612827,-2.20261767472813,0.0044702623904675,0.0105552667097142,0.00156053931481525
"11422-17",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113266177657823,-2.20350943442475,0.00338129909220522,0.0103457295086043,0.000968637836888238,-2.19916435136094,0.00308849682089045,0.010779038507522,0.000997730677944064,-2.19692544030938,0.0114988511283114,0.00427074759855179,0.00364016470265289,-2.20479199581188,0.00362839932350136,0.0107842891458198,0.00110902402288281
"11422-18",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.11324459145023,-2.19996868266467,0.00307413171397147,0.00851187832409211,0.000759033103367289,-2.1962642057221,0.00287211024994018,0.00879654559304069,0.000783049170659025,-2.20064415475676,0.00894866669732302,0.0091834445507104,0.00191738596275491,-2.19954837410059,0.00335906566761703,0.00842638838938476,0.000863958628275733
"11422-19",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113625112975892,-2.19937124727335,0.00338586329021009,0.009577717982464,0.000937676642439352,-2.19520627000991,0.0031140085329652,0.00988953430387682,0.000974199376499218,-2.21069666605688,0.0105215838340973,0.0129813784530322,0.00316772219114709,-2.20191471901421,0.00438822661034281,0.0103852232965363,0.00138447437037014
"11422-20",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113563419107145,-2.20291138784196,0.00335777825174532,0.0102795542940751,0.00088122205343351,-2.19822097887416,0.00309447339249496,0.0104605760628889,0.000904142654546223,-2.22614299444922,0.0104063841347711,0.0129148397864508,0.00281385034295651,-2.20154393454068,0.0046552360114845,0.00960857242643874,0.0013698601032649
"11422-21",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113609416833561,-2.19819438037422,0.00328465412314146,0.00916891459656167,0.00089398268141004,-2.19432576876352,0.00304674860263167,0.00947880723846028,0.000934330235162798,-2.18368367411152,0.0116855924501962,0.00799408049392213,0.00459417877132407,-2.19926354999835,0.00375740291682695,0.00967902883484321,0.00115864331782311
"11422-22",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.11380931139772,-2.19742291400397,0.00355667631994519,0.00935297242820988,0.00102263095449073,-2.19412075816992,0.00325398876969785,0.0100597365726331,0.00107120412761321,-2.19512911426983,0.0117458436724091,0.00604526431083062,0.00314898586990575,-2.19376058216564,0.00429992202409951,0.0081816254211839,0.0014014087986062
"11422-23",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113793964831223,-2.19854592757749,0.00328785670291475,0.00935468039285834,0.00084366006019062,-2.19403746342496,0.00305125408471299,0.00942090507648402,0.000873901140216984,-2.1955058217135,0.010234905580634,0.0112412524197196,0.00222911541673079,-2.20036203075091,0.00384698793299737,0.0099844645693355,0.00102614893400745
"11422-24",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113744345849042,-2.19952727163582,0.0033237565585713,0.0105298741731428,0.000948971418241832,-2.19399429668291,0.00302801469499994,0.0105062484430273,0.000976886313280929,-2.19951257674165,0.0119320250813096,0.00862378747772253,0.00338904330564564,-2.19950363683614,0.00373513738210859,0.010407906567563,0.00115513564904886
"11422-25",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113067296527603,-2.20404885447837,0.0035043933805564,0.00980364013882851,0.00103598740291066,-2.19924355093081,0.00319448353408573,0.00993287323380005,0.00108577751087949,-2.17079922818183,0.011344696433274,0.00499541322871183,0.00332853759670787,-2.20450641292809,0.00429183034861569,0.00990191067277319,0.00134032369019014
"11422-26",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113479096449291,-2.19893479086244,0.0031845667675033,0.00906430329094314,0.000838764870520735,-2.19452340354977,0.0029348270799535,0.00914815902958022,0.000854172608543005,-2.18814025923327,0.0104276405164746,0.00589916309843363,0.00293651582378113,-2.19774814561684,0.0033414452059571,0.00875641008296844,0.000936148008775526
"11422-27",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113383152668346,-2.20087141440983,0.00347746932400121,0.0104642596048586,0.00111097451217549,-2.1965108438742,0.00314851350986067,0.011107035483658,0.00117532603406024,-2.19295046650262,0.0103325452192538,0.00902031890883757,0.00276936547115739,-2.19859569226386,0.0044858685710061,0.00992663742452859,0.00164708571369659
"11422-28",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.11408549316134,-2.19771087007266,0.0033636196837773,0.0104141893984897,0.000918456009469257,-2.19337688372903,0.0031129382755789,0.0107702142100357,0.00095798311122119,-2.2030835554513,0.0106757033124873,0.011963405728954,0.00287240574409789,-2.19754695956668,0.00391166228730526,0.0103337160535467,0.00116602653549305
"11422-29",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113181242839779,-2.20297578492913,0.00351180715316821,0.0103336125601941,0.00109953995740842,-2.19799905129291,0.00317286928979529,0.0104098703098284,0.00113478865890017,-2.19840391439078,0.00997761856235427,0.0133561327366626,0.0032224906132136,-2.20180933640877,0.00411157576555375,0.0104205391189297,0.00141312057559094
"11422-30",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113334867352698,-2.20087784585571,0.00329372238967362,0.00908268108816783,0.000878875466770074,-2.1976398515492,0.00307693305305022,0.00951941657817437,0.000916396612107096,-2.20511328529088,0.0100846455091501,0.00963729934596953,0.00321578286556504,-2.19805201808154,0.00341134816141289,0.00819637847295304,0.000965792205364669
"11422-31",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113347309672273,-2.2017499024577,0.00321829508591107,0.00928662261882037,0.000817958554596399,-2.19846923255067,0.00300612656908486,0.0098030131072209,0.000845962075530084,-2.21276169161258,0.00954155474252958,0.0111963223729994,0.00205859217228618,-2.20117308989489,0.00385894832750652,0.00926395267849514,0.00118363787063794
"11422-32",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.11360298771677,-2.19973090365932,0.00340230321680064,0.0098235486102627,0.000967918579393712,-2.19540050488713,0.00312825639291082,0.0100408673978912,0.00100454896358812,-2.2050850983795,0.0111211513140683,0.0142063668757029,0.00329274019871838,-2.19839555020076,0.00391527484050349,0.00918558238793108,0.00121187301674352
"11422-33",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113695976754976,-2.20428709403936,0.0033765422088746,0.0114557625892071,0.000908013841073567,-2.1988350592327,0.00312045833974275,0.0115305453456106,0.000942397084932479,-2.20011687639914,0.010712036990858,0.0105663931698922,0.00258912178078978,-2.2029613919093,0.00399415175173355,0.0109573838052376,0.00122275124784603
"11422-34",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113381411370596,-2.20285636898209,0.00323933988577232,0.00990966322807264,0.000838714240185577,-2.19814379372389,0.0029984529581853,0.0101390619917054,0.000872582523263911,-2.20916913510651,0.0105849098435697,0.00990550393558691,0.00264078936045162,-2.20442134342172,0.00394503832387305,0.0102599888873898,0.0011495541344016
"11422-35",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113204668207992,-2.20480018312764,0.00326897703936003,0.0105481012285084,0.000894970472773562,-2.20008003577038,0.00301342323126645,0.0107952830071085,0.0009221207492682,-2.19853299471625,0.0105819023295086,0.00912874946960902,0.00297265549225062,-2.2080330277402,0.00458157218465489,0.0115478590661691,0.00143950658324557
"11422-36",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113730407291264,-2.20073373015295,0.0033152574212503,0.0102510666589945,0.000879437301845842,-2.19617283087727,0.00305993545500229,0.0105005275773712,0.000906325737882638,-2.2003206587249,0.0113815050793127,0.010218488791087,0.00288258432686686,-2.19994896019802,0.00381387245864592,0.0100908022658429,0.00105869043958731
"11422-37",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113476877188191,-2.19756816311334,0.00333085243254844,0.0091197818773489,0.000986979906695197,-2.1931855504568,0.00305772226767436,0.00930868054414178,0.00104517492703426,-2.19569710135674,0.010330952556382,0.00655500285244591,0.00306404250337991,-2.19606930184678,0.00388288152427556,0.00851127576130815,0.00125519245936673
"11422-38",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113554832330809,-2.20112386985872,0.00331889989941579,0.0109080399826308,0.000981230709456554,-2.19597733014639,0.00305287469986979,0.0110211121574247,0.00102790525243493,-2.21405722682091,0.0105173520719799,0.0146535642481431,0.00376521578686901,-2.20080353617394,0.00375084285358926,0.0107584345520346,0.00116555736214653
"11422-39",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113907540627677,-2.19939367558586,0.00352069690633951,0.0101282450858522,0.000970390608272649,-2.19475468347566,0.00321759394822908,0.0104683331639665,0.00101236950036288,-2.20231937539628,0.0113898154931587,0.0118979033855715,0.00346627095011666,-2.19644526304669,0.0037111264316476,0.00904505117974142,0.00106842926485446
"11422-40",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113759405616601,-2.20070767106734,0.0034060065950513,0.0108331120785693,0.000973574846138203,-2.1957748452997,0.00311511853946379,0.0110676345391583,0.00100569804546002,-2.20234002928663,0.011463977418657,0.0104783367477207,0.00412927290361029,-2.20049405531157,0.00397409683007179,0.0105251500191616,0.00124561942561399
"11422-41",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113249257629809,-2.20114618852906,0.00332956436596145,0.00890563673615393,0.000901482126013072,-2.19681225651025,0.00306844071167717,0.0090524364213382,0.000941479080596787,-2.19979046929779,0.00975013919152745,0.0116886425325004,0.00244571286665244,-2.20143113866824,0.00389609374065346,0.00959059008957139,0.00115829624245966
"11422-42",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113412319394249,-2.20274706685046,0.00342466003751373,0.00946159100039861,0.000892485334813395,-2.19864773041075,0.00314843437885845,0.00982750542588301,0.000922164212872416,-2.21454949228007,0.0107903296643474,0.0101618136350935,0.00265246180763684,-2.20514781045046,0.00391916765989901,0.0101531524807517,0.00115225674850169
"11422-43",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113283840861035,-2.20126525267809,0.00327391953716317,0.00968870468637151,0.000926112187245176,-2.19701809611177,0.00302642072268212,0.00983960925169532,0.000956814168887622,-2.20683691638295,0.0100391794529329,0.0116091646061228,0.0026115381817353,-2.20085285678578,0.00350822226267074,0.00992430550336574,0.00110183585817326
"11422-44",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113882924565777,-2.19984348880338,0.00324338344328747,0.0102756492559326,0.000830082293349883,-2.19590617045388,0.00302930759699894,0.0107395736043313,0.000864573669448413,-2.21003897660081,0.00989756337871973,0.00977548659866089,0.00306535733430391,-2.19939499904851,0.00437125630130552,0.0101690742672005,0.00128505559537768
"11422-45",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113897787322154,-2.1973544612271,0.00336054833050771,0.0098833503539266,0.000938935531665586,-2.19363452005133,0.00312610693754312,0.0104747097883172,0.00100106954480381,-2.19373085106014,0.0110191225585419,0.00866256438187164,0.00358279871622175,-2.19668689999485,0.00366185533924323,0.00974399089055925,0.00107987599337545
"11422-46",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113505372127865,-2.20188602344142,0.00321397212373681,0.0103143254897464,0.000854583038864753,-2.1969945623669,0.00296315130806152,0.0104934293558977,0.000877587921299604,-2.19637786495345,0.00969446535373564,0.00758993893442109,0.00268793384875867,-2.20237948864574,0.0035984547019117,0.0104292321366896,0.000956072429961195
"11422-47",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113372708113886,-2.2010808314705,0.00337429261377292,0.0106572345027125,0.00105894039336536,-2.19648162901801,0.00306900963086473,0.0110666615199168,0.00110409195492174,-2.19162816338463,0.0111569142931712,0.00661187507451121,0.00337741762665113,-2.19791075135513,0.00423791611941439,0.00915171400457162,0.00149522729839345
"11422-48",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113456868698761,-2.20271623953988,0.00337246996932146,0.0100563951967482,0.000908861931012409,-2.19798546551039,0.00308939749969299,0.0102433411489119,0.000931758640462556,-2.19591638518832,0.0110241391781136,0.00302104006344336,0.00353278835530667,-2.20292834708555,0.0038272455142182,0.00994217356568557,0.00115215409439817
"11422-49",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113393491762746,-2.19710153113489,0.00337774794176363,0.00879197388480168,0.00103871265339213,-2.19327041796183,0.0030838497510255,0.00913830809521929,0.00109176514215036,-2.19434614772938,0.0102645069217163,0.0071188658489516,0.0026987705373537,-2.20023556532133,0.00424635402959257,0.00992173030473137,0.00131217964717025
"11422-50",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.114074135011402,-2.19733981877371,0.00347140102439782,0.00975082843984505,0.000931568526472433,-2.19231827864189,0.00318855199680617,0.0096129977850306,0.000954527872599076,-2.19125419131812,0.0118278296055416,0.00890716135463502,0.00276525946349092,-2.19780097634624,0.0043550734216656,0.00947600815789165,0.00123477240296864
"11422-51",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113272258871617,-2.19915305017939,0.00340637583408325,0.00874431093611872,0.00100372246604937,-2.19575756195067,0.0031440245634694,0.00928338771196033,0.00107117748322051,-2.20265772504431,0.00954422751293616,0.00932567489241165,0.00251344569803054,-2.19998862355654,0.00401814544173593,0.00918011560189406,0.00122380535016491
"11422-52",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113794993070607,-2.19806065352119,0.00331134051320396,0.0091699768182584,0.000853416498227155,-2.19397243526281,0.00307733338262426,0.00939113460104846,0.000889514037735817,-2.19899325117016,0.0105013642617684,0.0124751255458252,0.00315563435431156,-2.19802589219853,0.0038480178103283,0.00923987240515761,0.00105732118739055
"11422-53",387,-2.2,0.00995033085316809,-0.1,0.8,0.1,0.113899013166214,-2.19723976690259,0.00333410320542602,0.00981118588920035,0.000925410954129469,-2.19228374500732,0.00303674972527212,0.00989007677394176,0.000945542830638184,-2.191083302904,0.0102093682622895,0.00531004782982325,0.00304693477722692,-2.19562359270142,0.00397530184272843,0.00936435053388709,0.0012230176834718
